actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
8,2.9587693894281983,0,0.031930952332913876,7.8,7,logistic_regression,5,66980,6400,5,8,d53c22dd7c1e22fc,9,success,coarse,6400,0,3.0638368101790547
8,5.58209715038538,0,0.05133843142539263,7.148148148148148,1,logistic_regression,27,66980,6400,27,8,d53c22dd7c1e22fc,9,success,fine,6400,0,5.703568468801677
16,1.2466004816815257,0,0.031471679918468,15.8,15,logistic_regression,5,66980,3200,5,16,d53c22dd7c1e22fc,10,success,coarse,3200,0,1.3576332405209541
16,2.2843441208824515,0,0.05243299063295126,13.777777777777779,1,logistic_regression,27,66980,3200,27,16,d53c22dd7c1e22fc,10,success,fine,3200,0,2.4118033377453685
32,1.2836586395278573,0,0.031069951131939888,29.0,17,logistic_regression,5,66980,3200,5,32,d53c22dd7c1e22fc,10,success,coarse,3200,0,1.4114070301875472
32,2.3334155390039086,0,0.05501018278300762,25.40740740740741,1,logistic_regression,27,66980,3200,27,32,d53c22dd7c1e22fc,10,success,fine,3200,0,2.4915064554661512
8,1.1782305780798197,0,0.029429531656205654,8.0,8,logistic_regression,5,66980,3200,5,8,d53c22dd7c1e22fc,10,success,coarse,3200,0,1.2742906277999282
8,2.4444760642945766,0,0.05323588754981756,6.962962962962963,1,logistic_regression,27,66980,3200,27,8,d53c22dd7c1e22fc,10,success,fine,3200,0,2.56569108273834
16,2.6268751258030534,0,0.02987052872776985,15.8,15,logistic_regression,5,66980,6400,5,16,d53c22dd7c1e22fc,10,success,coarse,6400,0,2.739050518721342
16,5.2072170889005065,0,0.05256924219429493,14.037037037037036,1,logistic_regression,27,66980,6400,27,16,d53c22dd7c1e22fc,10,success,fine,6400,0,5.342313699424267
32,2.939225689508021,0,0.03148322645574808,31.6,30,logistic_regression,5,66980,6400,5,32,d53c22dd7c1e22fc,10,success,coarse,6400,0,3.0724012199789286
32,5.157503457739949,0,0.05581714678555727,27.666666666666668,1,logistic_regression,27,66980,6400,27,32,d53c22dd7c1e22fc,10,success,fine,6400,0,5.314175706356764
8,2.796779197640717,0,0.02932627499103546,8.0,8,logistic_regression,5,66980,6400,5,8,d53c22dd7c1e22fc,10,success,coarse,6400,0,2.895249143242836
8,6.378101636655629,0,0.05470782984048128,7.037037037037037,1,logistic_regression,27,66980,6400,27,8,d53c22dd7c1e22fc,10,success,fine,6400,0,6.506051613017917
16,1.13138834759593,0,0.02972261607646942,15.6,14,logistic_regression,5,66980,3200,5,16,d53c22dd7c1e22fc,11,success,coarse,3200,0,1.242036322131753
16,3.10107902251184,0,0.05439712107181549,13.962962962962964,3,logistic_regression,27,66980,3200,27,16,d53c22dd7c1e22fc,11,success,fine,3200,0,3.238497270271182
32,1.1301780696958303,0,0.02949624601751566,30.4,24,logistic_regression,5,66980,3200,5,32,d53c22dd7c1e22fc,11,success,coarse,3200,0,1.2545213624835014
32,2.5011377464979887,0,0.052636963315308094,24.703703703703702,3,logistic_regression,27,66980,3200,27,32,d53c22dd7c1e22fc,11,success,fine,3200,0,2.6511329459026456
8,1.1179853742942214,0,0.03139294870197773,8.0,8,logistic_regression,5,66980,3200,5,8,d53c22dd7c1e22fc,11,success,coarse,3200,0,1.2169950185343623
8,2.2390995332971215,0,0.05480885040014982,7.296296296296297,2,logistic_regression,27,66980,3200,27,8,d53c22dd7c1e22fc,11,success,fine,3200,0,2.3648117342963815
16,2.896452353335917,0,0.03134735021740198,15.6,14,logistic_regression,5,66980,6400,5,16,d53c22dd7c1e22fc,11,success,coarse,6400,0,3.011299191042781
16,5.303255307488143,0,0.05461852438747883,14.333333333333334,3,logistic_regression,27,66980,6400,27,16,d53c22dd7c1e22fc,11,success,fine,6400,0,5.441299736499786
