model,scope,metric,comparison,mean,seed_values,valid_bootstrap,low,high
sgd,rna_error,sb_f1,rna_oracle-minus-prior_oracle,0.030841042459200513,"[np.float64(0.03146992677099211), np.float64(0.02910273885083295), np.float64(0.03195046175577648)]",2000,0.013695956134346241,0.0434243122270317
sgd,rna_error,subject_accuracy,rna_oracle-minus-prior_oracle,-0.3327270468886588,"[np.float64(-0.32843182765996237), np.float64(-0.3371229602680566), np.float64(-0.33262635273795743)]",2000,-0.3805253102747863,-0.2853348727585236
sgd,rna_error,sb_f1,apt_oracle-minus-prior_expected_cm,0.06871192362823604,"[np.float64(0.07448232903687121), np.float64(0.07263636468463472), np.float64(0.059017077163202175)]",2000,0.0394705178404222,0.08259577533041547
sgd,rna_error,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.04406075457714279,"[np.float64(0.071946278826856), np.float64(0.059972472730206006), np.float64(0.000263512174366376)]",2000,-0.005753873619578979,0.0860270616761663
sgd,rna_error,sb_f1,rna_oracle-minus-prior_expected_cm,0.0060429963506958935,"[np.float64(0.00667717309845367), np.float64(0.003660551897970543), np.float64(0.007791264055663466)]",2000,-0.007815143327171377,0.016452415118329223
sgd,rna_error,subject_accuracy,rna_oracle-minus-prior_expected_cm,-0.12933740148379488,"[np.float64(-0.12481644060335284), np.float64(-0.13584309861557237), np.float64(-0.12735266523245947)]",2000,-0.1499139762576638,-0.10808615773062277
sgd,rna_low_margin,sb_f1,rna_apt-minus-rna,0.043957294794557594,"[np.float64(0.04100695146517758), np.float64(0.03749831784549343), np.float64(0.05336661507300178)]",2000,0.029792457197409427,0.05894733578344108
sgd,rna_low_margin,subject_accuracy,rna_apt-minus-rna,0.08038390098277777,"[np.float64(0.06162470749493648), np.float64(0.08086798226273839), np.float64(0.09865901319065845)]",2000,0.04935883154414809,0.10715647089183425
sgd,rna_low_margin,sb_f1,rna_apt-minus-rna_noise,0.03658173392288152,"[np.float64(0.033751128488802185), np.float64(0.03276174217298389), np.float64(0.04323233110685848)]",2000,0.022569624343609186,0.05092234724165601
sgd,rna_low_margin,subject_accuracy,rna_apt-minus-rna_noise,0.05594572716457077,"[np.float64(0.04085053478062722), np.float64(0.05294878210450776), np.float64(0.07403786460857731)]",2000,0.028940153721695776,0.08122019001606812
sgd,rna_low_margin,sb_f1,rna_apt-minus-patient_shuffle,0.008755793126752657,"[np.float64(0.011317934730089796), np.float64(0.0016234932967703064), np.float64(0.013325951353397869)]",2000,-0.0025224056634151532,0.020216162432429245
sgd,rna_low_margin,subject_accuracy,rna_apt-minus-patient_shuffle,0.014190064819156781,"[np.float64(0.0017164117700845805), np.float64(0.00486456316213052), np.float64(0.035989219525255245)]",2000,-0.01428014001749653,0.039988000362504085
sgd,rna_low_margin,sb_f1,rna_apt-minus-lineage_shuffle,0.005776324678890517,"[np.float64(0.003626982453244054), np.float64(-0.0020863401107785173), np.float64(0.015788331694206015)]",2000,-0.006439762798758446,0.0180024007076008
sgd,rna_low_margin,subject_accuracy,rna_apt-minus-lineage_shuffle,0.01634532990201315,"[np.float64(0.002206224100618992), np.float64(0.004369312676760717), np.float64(0.04246045292865974)]",2000,-0.013816423976536157,0.04452362436248042
sgd,rna_low_margin,sb_f1,apt_oracle-minus-prior_oracle,0.08729381066254811,"[np.float64(0.09677111422235332), np.float64(0.08517066872898285), np.float64(0.07993964903630821)]",2000,0.058994289650612465,0.10312296792312838
sgd,rna_low_margin,subject_accuracy,apt_oracle-minus-prior_oracle,-0.17046612104059103,"[np.float64(-0.13728237796043852), np.float64(-0.1532760810932947), np.float64(-0.22083990406803983)]",2000,-0.24038541351370246,-0.11141043513631081
sgd,rna_low_margin,sb_f1,rna_oracle-minus-prior_oracle,0.2389757996369307,"[np.float64(0.2391865696399558), np.float64(0.24531563723660904), np.float64(0.23242519203422718)]",2000,0.2032428231587919,0.2686268250909438
sgd,rna_low_margin,subject_accuracy,rna_oracle-minus-prior_oracle,-0.1303204419326367,"[np.float64(-0.12720498076106113), np.float64(-0.13085265548359204), np.float64(-0.13290368955325693)]",2000,-0.18642322523944907,-0.07073039783026551
sgd,rna_low_margin,sb_f1,apt_oracle-minus-prior_expected_cm,0.06932627859112159,"[np.float64(0.07900118573107281), np.float64(0.06691746267303797), np.float64(0.06206018736925398)]",2000,0.044984185664632845,0.08385274355898997
sgd,rna_low_margin,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.06264494060439939,"[np.float64(0.09679781852269687), np.float64(0.07853141644689682), np.float64(0.012605586843604466)]",2000,0.007633408529889867,0.1112828553570398
sgd,rna_low_margin,sb_f1,rna_oracle-minus-prior_expected_cm,0.22100826756550415,"[np.float64(0.2214166411486753), np.float64(0.22706243118066416), np.float64(0.21454573036717295)]",2000,0.19044177235765414,0.2474648309355215
sgd,rna_low_margin,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.1027906197123537,"[np.float64(0.10687521572207426), np.float64(0.10095484205659949), np.float64(0.10054180135838736)]",2000,0.07588285669516508,0.13068953568390979
mlp,B,sb_f1,rna_apt-minus-rna,0.02535272304571871,"[np.float64(0.03397185403949721), np.float64(0.024775469387527727), np.float64(0.017310845710131195)]",2000,0.009505654312492989,0.04237916323461818
mlp,B,subject_accuracy,rna_apt-minus-rna,0.014593233610811182,"[np.float64(0.02045482203239446), np.float64(0.00854226690501847), np.float64(0.014782611895020614)]",2000,0.006050663444587135,0.023310693572634024
mlp,B,sb_f1,rna_apt-minus-rna_noise,0.05201807945309189,"[np.float64(0.05280404496282676), np.float64(0.05120015117703658), np.float64(0.05205004221941234)]",2000,0.031073804834767668,0.06593687963381067
mlp,B,subject_accuracy,rna_apt-minus-rna_noise,0.015419928867640134,"[np.float64(0.014719942586863488), np.float64(0.015660584685486256), np.float64(0.01587925933057066)]",2000,0.007767174241367347,0.02425445888612256
mlp,B,sb_f1,rna_apt-minus-patient_shuffle,0.01583056801377447,"[np.float64(0.011643846248755918), np.float64(0.022784018113797155), np.float64(0.01306383967877034)]",2000,0.003405824210520049,0.029783639293950327
mlp,B,subject_accuracy,rna_apt-minus-patient_shuffle,0.005062041509917292,"[np.float64(0.002949373248834597), np.float64(0.006591056194415357), np.float64(0.005645695086501923)]",2000,0.00017366079213915016,0.010338113386684849
mlp,B,sb_f1,rna_apt-minus-lineage_shuffle,0.015775886037437587,"[np.float64(0.013823115423048704), np.float64(0.02083987244992358), np.float64(0.01266467023934048)]",2000,0.004485832898553154,0.030411295034272746
mlp,B,subject_accuracy,rna_apt-minus-lineage_shuffle,0.005050239052493392,"[np.float64(0.0049917015473915916), np.float64(0.0062046269362630024), np.float64(0.003954388673825582)]",2000,0.00013175800344787477,0.00991353867224605
mlp,B,sb_f1,apt_oracle-minus-prior_oracle,0.22933984066568813,"[np.float64(0.2308657728990427), np.float64(0.23681617046821174), np.float64(0.22033757862981002)]",2000,0.1697378426441894,0.2678391302480401
mlp,B,subject_accuracy,apt_oracle-minus-prior_oracle,-0.08074882836408415,"[np.float64(-0.07563303742186478), np.float64(-0.07678719521314181), np.float64(-0.08982625245724585)]",2000,-0.13573152146839426,-0.026201092470816617
mlp,B,sb_f1,rna_oracle-minus-prior_oracle,0.5746691450936661,"[np.float64(0.5669684284559358), np.float64(0.5743475893868719), np.float64(0.5826914174381905)]",2000,0.4989969618150324,0.6129075643434514
mlp,B,subject_accuracy,rna_oracle-minus-prior_oracle,0.13472469080167196,"[np.float64(0.13145568521926365), np.float64(0.13619404466036178), np.float64(0.13652434252539047)]",2000,0.09797050152031335,0.17096851093910545
mlp,B,sb_f1,apt_oracle-minus-prior_expected_cm,0.205855950119735,"[np.float64(0.20738188235308955), np.float64(0.2133322799222586), np.float64(0.19685368808385686)]",2000,0.15122313285146097,0.2422334663804664
mlp,B,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.06863807898492824,"[np.float64(0.07375386992714761), np.float64(0.07259971213587058), np.float64(0.05956065489176654)]",2000,0.013863688954564598,0.12210025449382586
mlp,B,sb_f1,rna_oracle-minus-prior_expected_cm,0.5511852545477129,"[np.float64(0.5434845379099826), np.float64(0.5508636988409188), np.float64(0.5592075268922374)]",2000,0.48176092801223463,0.5862691244506973
mlp,B,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.2841115981506844,"[np.float64(0.28084259256827604), np.float64(0.28558095200937417), np.float64(0.28591124987440286)]",2000,0.2591569009117152,0.30926177258767806
mlp,Myeloid,sb_f1,rna_apt-minus-rna,0.005658678834505622,"[np.float64(0.0037967583467853894), np.float64(0.0032043208528577116), np.float64(0.009974957303873766)]",2000,-0.002880984687115522,0.015195247166272189
mlp,Myeloid,subject_accuracy,rna_apt-minus-rna,0.00540815103299741,"[np.float64(0.003962806380618633), np.float64(0.005052018539045466), np.float64(0.007209628179328131)]",2000,-0.004553663371583533,0.012506714672371725
mlp,Myeloid,sb_f1,rna_apt-minus-rna_noise,0.017450387203654178,"[np.float64(0.017790348461784178), np.float64(0.015327690707723551), np.float64(0.01923312244145481)]",2000,0.0070973426305160296,0.026564253650116533
mlp,Myeloid,subject_accuracy,rna_apt-minus-rna_noise,0.0057330614564577624,"[np.float64(0.005421604183158402), np.float64(0.004267443402543147), np.float64(0.007510136783671739)]",2000,-0.00515073687357894,0.013951424064618514
mlp,Myeloid,sb_f1,rna_apt-minus-patient_shuffle,0.007935403915857378,"[np.float64(0.005905994404655446), np.float64(0.005513327722415862), np.float64(0.01238688962050083)]",2000,0.000918378791525501,0.014833727200598472
mlp,Myeloid,subject_accuracy,rna_apt-minus-patient_shuffle,0.0031012414019943777,"[np.float64(0.0024455497211416377), np.float64(0.0021423503721978987), np.float64(0.004715824112643596)]",2000,0.00023316030856265118,0.0061677405824412355
mlp,Myeloid,sb_f1,rna_apt-minus-lineage_shuffle,0.0055426765088860686,"[np.float64(0.0033254966016659226), np.float64(0.0034067272901950885), np.float64(0.009895805634797195)]",2000,-0.0008923859856317847,0.011466325184896722
mlp,Myeloid,subject_accuracy,rna_apt-minus-lineage_shuffle,0.002252153553363686,"[np.float64(0.0018420819806691524), np.float64(0.0008912805883986019), np.float64(0.004023098091023303)]",2000,-0.0008122770919618652,0.00527671161399524
mlp,Myeloid,sb_f1,apt_oracle-minus-prior_oracle,0.13885402418102089,"[np.float64(0.13827286536847896), np.float64(0.1389320758260755), np.float64(0.13935713134850822)]",2000,0.11847690331024385,0.15360782779477528
mlp,Myeloid,subject_accuracy,apt_oracle-minus-prior_oracle,-0.1693612594037753,"[np.float64(-0.16700064986735844), np.float64(-0.16941693877309222), np.float64(-0.17166618957087515)]",2000,-0.2123457018622899,-0.12385962852411393
mlp,Myeloid,sb_f1,rna_oracle-minus-prior_oracle,0.7018324936037166,"[np.float64(0.7013884587153532), np.float64(0.7034308930689921), np.float64(0.7006781290268043)]",2000,0.6686293915374921,0.7184497400298111
mlp,Myeloid,subject_accuracy,rna_oracle-minus-prior_oracle,0.4255160190810708,"[np.float64(0.425207045752942), np.float64(0.42627357796058063), np.float64(0.4250674335296897)]",2000,0.3869468043802086,0.46482621693602594
mlp,Myeloid,sb_f1,apt_oracle-minus-prior_expected_cm,0.0868936920936479,"[np.float64(0.08631253328110597), np.float64(0.0869717437387025), np.float64(0.08739679926113522)]",2000,0.06820464801884338,0.0998931712565505
mlp,Myeloid,subject_accuracy,apt_oracle-minus-prior_expected_cm,-0.02694140189303428,"[np.float64(-0.024580792356617448), np.float64(-0.02699708126235123), np.float64(-0.02924633206013416)]",2000,-0.04967735388444384,-0.004226561494958384
mlp,Myeloid,sb_f1,rna_oracle-minus-prior_expected_cm,0.6498721615163435,"[np.float64(0.6494281266279802), np.float64(0.6514705609816192), np.float64(0.6487177969394312)]",2000,0.6166136102435907,0.6663872391582367
mlp,Myeloid,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.5679358765918118,"[np.float64(0.5676269032636829), np.float64(0.5686934354713216), np.float64(0.5674872910404307)]",2000,0.5501965401182619,0.5846182884804952
mlp,NK,sb_f1,rna_apt-minus-rna,0.020791442264694426,"[np.float64(0.019937656020958427), np.float64(0.018024543194828935), np.float64(0.024412127578295917)]",2000,0.00836651448868947,0.03218600729070977
mlp,NK,subject_accuracy,rna_apt-minus-rna,0.0251255964831761,"[np.float64(0.023604068785383125), np.float64(0.022203015622491384), np.float64(0.029569705041653793)]",2000,0.012049845700528536,0.03644498995197537
mlp,NK,sb_f1,rna_apt-minus-rna_noise,0.022778051823829155,"[np.float64(0.02451100096749781), np.float64(0.022069462209508783), np.float64(0.021753692294480875)]",2000,0.009103779636193214,0.033733694106929384
mlp,NK,subject_accuracy,rna_apt-minus-rna_noise,0.024655019990281413,"[np.float64(0.026790740262515378), np.float64(0.023533457936442348), np.float64(0.023640861771886512)]",2000,0.012015361329654495,0.036004564565642015
mlp,NK,sb_f1,rna_apt-minus-patient_shuffle,0.0019086881913855658,"[np.float64(0.0031337179698716078), np.float64(0.004167832905823121), np.float64(-0.0015754863015380316)]",2000,-0.010323307355395816,0.011693920306791877
mlp,NK,subject_accuracy,rna_apt-minus-patient_shuffle,0.003848028492248893,"[np.float64(0.006291127544597375), np.float64(0.00521047894775617), np.float64(4.247898439313502e-05)]",2000,-0.006007052340840414,0.012696096950018464
mlp,NK,sb_f1,rna_apt-minus-lineage_shuffle,0.0034808342513865664,"[np.float64(0.003981478886253664), np.float64(0.004601837259349262), np.float64(0.0018591866085567732)]",2000,-0.002294921205217591,0.00867333758025233
mlp,NK,subject_accuracy,rna_apt-minus-lineage_shuffle,0.0035182231084806745,"[np.float64(0.0050214976366081965), np.float64(0.004594257810745295), np.float64(0.000938913878088532)]",2000,-0.002427553995949466,0.00883228369448436
mlp,NK,sb_f1,apt_oracle-minus-prior_oracle,0.4145790905307874,"[np.float64(0.41443305167030386), np.float64(0.41467944531556), np.float64(0.41462477460649827)]",2000,0.3013086939442052,0.47681519243331877
mlp,NK,subject_accuracy,apt_oracle-minus-prior_oracle,0.12518374180454606,"[np.float64(0.12502642092129934), np.float64(0.12558083171831214), np.float64(0.12494397277402669)]",2000,0.03310113995406219,0.21982364775977736
mlp,NK,sb_f1,rna_oracle-minus-prior_oracle,0.4048150834422848,"[np.float64(0.4043362187776509), np.float64(0.40547634950035216), np.float64(0.4046326820488513)]",2000,0.3040918625695995,0.4666691906331985
mlp,NK,subject_accuracy,rna_oracle-minus-prior_oracle,0.11526034292850078,"[np.float64(0.11515890205167068), np.float64(0.11618702894601973), np.float64(0.11443509778781191)]",2000,0.02209081032491834,0.21117753206486314
mlp,NK,sb_f1,apt_oracle-minus-prior_expected_cm,0.3551867677597617,"[np.float64(0.3550407288992782), np.float64(0.3552871225445343), np.float64(0.3552324518354726)]",2000,0.2798955998727483,0.39315034768780177
mlp,NK,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.267764483532166,"[np.float64(0.26760716264891926), np.float64(0.26816157344593206), np.float64(0.2675247145016466)]",2000,0.22242094084248576,0.31418384650295883
mlp,NK,sb_f1,rna_oracle-minus-prior_expected_cm,0.34542276067125915,"[np.float64(0.34494389600662523), np.float64(0.3460840267293265), np.float64(0.3452403592778256)]",2000,0.2840785986674178,0.3799226895912604
mlp,NK,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.2578410846561207,"[np.float64(0.2577396437792906), np.float64(0.25876777067363965), np.float64(0.25701583951543183)]",2000,0.21286095307612218,0.30447773251449284
mlp,Other,sb_f1,rna_apt-minus-rna,-0.00787974453423268,"[np.float64(-0.057319252212688576), np.float64(-0.08090746168017604), np.float64(0.11458748029016658)]",2000,-0.2630805106744191,0.13729399000072276
mlp,Other,subject_accuracy,rna_apt-minus-rna,0.05262988282743308,"[np.float64(0.06063688264788858), np.float64(0.004680189262048273), np.float64(0.0925725765723624)]",2000,-0.00886582793096432,0.11143209199792077
mlp,Other,sb_f1,rna_apt-minus-rna_noise,-0.01603040126276691,"[np.float64(0.030753161742877955), np.float64(-0.0848770939627036), np.float64(0.006032728431524914)]",2000,-0.1803543286004148,0.05143164387685229
mlp,Other,subject_accuracy,rna_apt-minus-rna_noise,0.015546284417046974,"[np.float64(0.04972442167911728), np.float64(-0.00471429494363651), np.float64(0.0016287265156601505)]",2000,-0.016911714686855307,0.050256950822649804
mlp,Other,sb_f1,rna_apt-minus-patient_shuffle,0.0072598470789880425,"[np.float64(0.021911922765448066), np.float64(-0.011345090458838802), np.float64(0.011212708930354864)]",2000,-0.03142409866205907,0.045726159012525164
mlp,Other,subject_accuracy,rna_apt-minus-patient_shuffle,0.015037486576675252,"[np.float64(0.033018055572190286), np.float64(2.446294049107678e-06), np.float64(0.012091957863786362)]",2000,-0.01310582792219535,0.045495906093382325
mlp,Other,sb_f1,rna_apt-minus-lineage_shuffle,-0.02560932017772451,"[np.float64(0.022595454101649204), np.float64(-0.09931851163242411), np.float64(-0.00010490300239862638)]",2000,-0.21001024228306853,0.03826222838892091
mlp,Other,subject_accuracy,rna_apt-minus-lineage_shuffle,0.003932165998702941,"[np.float64(0.024976793016770027), np.float64(-0.025071860104612598), np.float64(0.011891565083951394)]",2000,-0.03612395248400763,0.034549613177133086
mlp,Other,sb_f1,apt_oracle-minus-prior_oracle,0.0005127020725646895,"[np.float64(0.01224536842635876), np.float64(-0.004748262340117493), np.float64(-0.005958999868547199)]",2000,-0.010740667222911731,0.03002371799804472
mlp,Other,subject_accuracy,apt_oracle-minus-prior_oracle,-0.022585355488787595,"[np.float64(-0.010591866676571082), np.float64(-0.033969931825156396), np.float64(-0.023194267964635307)]",2000,-0.04448631728888169,-0.006101231465949106
mlp,Other,sb_f1,rna_oracle-minus-prior_oracle,0.15579550376148005,"[np.float64(0.15579550376148005), np.float64(0.15579550376148005), np.float64(0.15579550376148005)]",2000,0.008626435589770942,0.5010736032498757
mlp,Other,subject_accuracy,rna_oracle-minus-prior_oracle,0.0028404861965188877,"[np.float64(0.0028404861965188877), np.float64(0.0028404861965188877), np.float64(0.0028404861965188877)]",2000,9.417082587814818e-05,0.006833287046548225
mlp,Other,sb_f1,apt_oracle-minus-prior_expected_cm,0.009261690718821028,"[np.float64(0.0209943570726151), np.float64(0.0040007263061388465), np.float64(0.0027899887777091403)]",2000,-0.0019254713895318876,0.037458700645999606
mlp,Other,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.021880223134567722,"[np.float64(0.033873711946784235), np.float64(0.010495646798198921), np.float64(0.02127131065872001)]",2000,0.0011790560322059128,0.0389407361036347
mlp,Other,sb_f1,rna_oracle-minus-prior_expected_cm,0.1645444924077364,"[np.float64(0.1645444924077364), np.float64(0.1645444924077364), np.float64(0.1645444924077364)]",2000,0.019017558463176067,0.5110715242462909
mlp,Other,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.047306064819874205,"[np.float64(0.047306064819874205), np.float64(0.047306064819874205), np.float64(0.047306064819874205)]",2000,0.03866047858677387,0.056100538095932205
mlp,T,sb_f1,rna_apt-minus-rna,0.02506408085230381,"[np.float64(0.025363844036679906), np.float64(0.022998465403833324), np.float64(0.026829933116398197)]",2000,0.004172816765407299,0.04300793438367355
mlp,T,subject_accuracy,rna_apt-minus-rna,0.013774898088214157,"[np.float64(0.01609642859937488), np.float64(0.013576938689328077), np.float64(0.011651326975939513)]",2000,0.0046844770964770705,0.023360520837162325
mlp,T,sb_f1,rna_apt-minus-rna_noise,0.05107655947006828,"[np.float64(0.04847533851299679), np.float64(0.05147318397703615), np.float64(0.05328115592017191)]",2000,0.022762926284999454,0.07114927545231382
mlp,T,subject_accuracy,rna_apt-minus-rna_noise,0.01759942206438936,"[np.float64(0.01837336956449742), np.float64(0.01768838984704546), np.float64(0.016736506781625193)]",2000,0.0067818967389981465,0.028087812576916966
mlp,T,sb_f1,rna_apt-minus-patient_shuffle,0.013116023393709634,"[np.float64(0.014534894948493582), np.float64(0.009696601813667494), np.float64(0.015116573418967827)]",2000,-0.004839509243039965,0.026205617661267402
mlp,T,subject_accuracy,rna_apt-minus-patient_shuffle,0.00193557537506391,"[np.float64(0.001758576502023157), np.float64(0.0036747685822073883), np.float64(0.00037338104096118485)]",2000,-0.0026876589975293437,0.006566647119738311
mlp,T,sb_f1,rna_apt-minus-lineage_shuffle,0.009057120851594639,"[np.float64(0.010250643282647853), np.float64(0.008924065030858797), np.float64(0.007996654241277268)]",2000,-0.0029729147627197395,0.017290323649066488
mlp,T,subject_accuracy,rna_apt-minus-lineage_shuffle,0.0014877736087191378,"[np.float64(0.002532758411053715), np.float64(0.003371790831521282), np.float64(-0.0014412284164175837)]",2000,-0.003185465533123424,0.005686587648780056
mlp,T,sb_f1,apt_oracle-minus-prior_oracle,0.1239399069674831,"[np.float64(0.12521534565615555), np.float64(0.11677725128278157), np.float64(0.12982712396351218)]",2000,0.09372004038249665,0.14017976118814407
mlp,T,subject_accuracy,apt_oracle-minus-prior_oracle,-0.20453282268405584,"[np.float64(-0.20651448078104678), np.float64(-0.20303561985275714), np.float64(-0.20404836741836363)]",2000,-0.2626504110440113,-0.1463548793917283
mlp,T,sb_f1,rna_oracle-minus-prior_oracle,0.467349986296208,"[np.float64(0.4690188706994046), np.float64(0.4680023483729142), np.float64(0.4650287398163052)]",2000,0.39371109657928205,0.5023653324125704
mlp,T,subject_accuracy,rna_oracle-minus-prior_oracle,0.21299497963496147,"[np.float64(0.21342373328152353), np.float64(0.21404255348209644), np.float64(0.21151865214126442)]",2000,0.1663752910642775,0.26596338042919637
mlp,T,sb_f1,apt_oracle-minus-prior_expected_cm,0.0935142474664188,"[np.float64(0.09478968615509126), np.float64(0.08635159178171728), np.float64(0.09940146446244788)]",2000,0.06894698302197523,0.10692375089978472
mlp,T,subject_accuracy,apt_oracle-minus-prior_expected_cm,-0.014479765686066329,"[np.float64(-0.01646142378305726), np.float64(-0.01298256285476762), np.float64(-0.013995310420374107)]",2000,-0.04709919761901442,0.01426855642833248
mlp,T,sb_f1,rna_oracle-minus-prior_expected_cm,0.4369243267951437,"[np.float64(0.43859321119834027), np.float64(0.43757668887184986), np.float64(0.43460308031524086)]",2000,0.37024784903745117,0.46690720589666646
mlp,T,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.40304803663295097,"[np.float64(0.40347679027951305), np.float64(0.40409561048008596), np.float64(0.40157170913925394)]",2000,0.3802242829919413,0.4263102225360728
mlp,all,sb_f1,rna_apt-minus-rna,0.017991036042959412,"[np.float64(0.01880874926249465), np.float64(0.015119638030092641), np.float64(0.02004472083629094)]",2000,0.009169852486159374,0.02965961865557473
mlp,all,subject_accuracy,rna_apt-minus-rna,0.015311338257278559,"[np.float64(0.01567643275557895), np.float64(0.014403548485479867), np.float64(0.015854033530776857)]",2000,0.00799183602802222,0.021449430121845768
mlp,all,sb_f1,rna_apt-minus-rna_noise,0.034107611623513834,"[np.float64(0.034568417092521564), np.float64(0.03204833962010478), np.float64(0.035706078157915155)]",2000,0.020779732271854763,0.044780754476264444
mlp,all,subject_accuracy,rna_apt-minus-rna_noise,0.016906087192432917,"[np.float64(0.017184007905517107), np.float64(0.01715573700812667), np.float64(0.016378516663654974)]",2000,0.008429494512174422,0.02389525083989733
mlp,all,sb_f1,rna_apt-minus-patient_shuffle,0.008777389157539858,"[np.float64(0.008735153751861291), np.float64(0.008428499971535497), np.float64(0.009168513749222784)]",2000,0.0014350544692358566,0.014455742404749372
mlp,all,subject_accuracy,rna_apt-minus-patient_shuffle,0.002972076928111892,"[np.float64(0.003177952652513971), np.float64(0.0042809521051355715), np.float64(0.0014573260266861343)]",2000,0.00020001474238449574,0.005569867912880135
mlp,all,sb_f1,rna_apt-minus-lineage_shuffle,0.006444070914453574,"[np.float64(0.007423855721773731), np.float64(0.005565682865900645), np.float64(0.006342674155686345)]",2000,-0.00018245644316697274,0.011797234628288944
mlp,all,subject_accuracy,rna_apt-minus-lineage_shuffle,0.0023954265572667297,"[np.float64(0.0029233844248190977), np.float64(0.0036155035754633635), np.float64(0.0006473916715177275)]",2000,-0.0005360852991212,0.005178149507264766
mlp,all,sb_f1,apt_oracle-minus-prior_oracle,0.16117545052427995,"[np.float64(0.16166561364494775), np.float64(0.15917714682575634), np.float64(0.16268359110213576)]",2000,0.1295062008239192,0.17712934510364303
mlp,all,subject_accuracy,apt_oracle-minus-prior_oracle,-0.10419198741179075,"[np.float64(-0.10587631029982442), np.float64(-0.1037355218477678), np.float64(-0.10296413008778005)]",2000,-0.15461456334477056,-0.05101180204111289
mlp,all,sb_f1,rna_oracle-minus-prior_oracle,0.524184616754189,"[np.float64(0.5235029320861145), np.float64(0.5249675188712086), np.float64(0.5240833993052441)]",2000,0.4708640112248509,0.5620918176725017
mlp,all,subject_accuracy,rna_oracle-minus-prior_oracle,0.22401269892016482,"[np.float64(0.22401180981407043), np.float64(0.2251465872373135), np.float64(0.22287969970911048)]",2000,0.17858691325261525,0.2736333277369894
mlp,all,sb_f1,apt_oracle-minus-prior_expected_cm,0.12704187924431198,"[np.float64(0.12753204236497978), np.float64(0.12504357554578838), np.float64(0.1285500198221678)]",2000,0.1012582282522011,0.13941510946863106
mlp,all,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.06278209251780892,"[np.float64(0.061097769629775256), np.float64(0.06323855808183187), np.float64(0.06400994984181962)]",2000,0.03548483005292963,0.0891159312550092
mlp,all,sb_f1,rna_oracle-minus-prior_expected_cm,0.49005104547422107,"[np.float64(0.48936936080614657), np.float64(0.49083394759124066), np.float64(0.4899498280252761)]",2000,0.44399014133561954,0.5268098879042472
mlp,all,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.3909867788497645,"[np.float64(0.3909858897436701), np.float64(0.3921206671669132), np.float64(0.38985377963871015)]",2000,0.37088920300107225,0.41227121938715033
mlp,rna_correct,sb_f1,rna_apt-minus-rna,-0.19315045844069034,"[np.float64(-0.19076281540087792), np.float64(-0.2005668198714049), np.float64(-0.1881217400497882)]",2000,-0.24497467252973468,-0.17426120789043073
mlp,rna_correct,subject_accuracy,rna_apt-minus-rna,-0.1018437796089519,"[np.float64(-0.10092308641284087), np.float64(-0.1013577646939513), np.float64(-0.10325048772006351)]",2000,-0.11463426271627783,-0.09084389922543251
mlp,rna_correct,sb_f1,rna_apt-minus-rna_noise,0.04144075798187793,"[np.float64(0.05116351623740556), np.float64(0.0354659429004629), np.float64(0.03769281480776532)]",2000,0.00639339723209739,0.06273946277446191
mlp,rna_correct,subject_accuracy,rna_apt-minus-rna_noise,0.010408284213648958,"[np.float64(0.01126912536287017), np.float64(0.01129679488772517), np.float64(0.008658932390351537)]",2000,0.0006682175560162493,0.018457999926269637
mlp,rna_correct,sb_f1,rna_apt-minus-patient_shuffle,0.003323758928784707,"[np.float64(0.00685417914222719), np.float64(0.0006185361291061175), np.float64(0.002498561515020814)]",2000,-0.009601301902463851,0.014527509648719808
mlp,rna_correct,subject_accuracy,rna_apt-minus-patient_shuffle,-0.0004506259514681643,"[np.float64(-0.0001248592279067262), np.float64(0.001798376456110251), np.float64(-0.003025395082608018)]",2000,-0.004349443432916587,0.0029881985841042824
mlp,rna_correct,sb_f1,rna_apt-minus-lineage_shuffle,0.001421685518629497,"[np.float64(0.010645328667408527), np.float64(-0.00817634952148183), np.float64(0.0017960774099617938)]",2000,-0.02078600942827633,0.016017672715162246
mlp,rna_correct,subject_accuracy,rna_apt-minus-lineage_shuffle,-1.9383269391252494e-05,"[np.float64(0.000683386253184981), np.float64(0.0018235396564235673), np.float64(-0.002565075717782306)]",2000,-0.003486262696391445,0.0033043018168756517
mlp,rna_correct,sb_f1,apt_oracle-minus-prior_oracle,0.16005712567414446,"[np.float64(0.16301075659678674), np.float64(0.15931064406170245), np.float64(0.15784997636394424)]",2000,0.131151310471604,0.1777057331417665
