actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
8,0.020159123465418816,1,0.02576580923050642,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,4,success,coarse,3200,0,0.15728709567338228
8,0.18819030094891787,1,0.05201141536235809,7.3076923076923075,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,4,success,fine,3200,0,0.354374504648149
16,0.04321792256087065,1,0.026212447322905064,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,4,success,coarse,6400,0,0.19394034333527088
16,0.5806693388149142,1,0.054073152132332325,14.461538461538462,1,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,4,success,fine,6400,0,0.7561486624181271
32,0.04651816748082638,1,0.02638415154069662,32.0,32,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,4,success,coarse,6400,0,0.2250951435416937
32,0.6715730018913746,1,0.05111982487142086,26.794871794871796,1,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,4,success,fine,6400,0,0.870751341804862
8,0.04816888086497784,1,0.026525363326072693,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,4,success,coarse,6400,0,0.19375531654804945
8,0.5717434901744127,1,0.05123492702841759,7.410256410256411,1,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,4,success,fine,6400,0,0.7382634840905666
16,0.01819584332406521,1,0.025743816047906876,14.6,9,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,5,success,coarse,3200,0,0.17261547036468983
16,0.182126902975142,1,0.05287927109748125,13.128205128205128,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,5,success,fine,3200,0,0.3627932071685791
32,0.0300020519644022,1,0.026536259800195694,27.4,9,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,5,success,coarse,3200,0,0.20494670700281858
32,0.2152943192049861,1,0.05479507986456156,22.23076923076923,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,5,success,fine,3200,0,0.4169238256290555
8,0.01987589057534933,1,0.025697477161884308,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,5,success,coarse,3200,0,0.16325414087623358
8,0.18993212096393108,1,0.051563666202127934,6.897435897435898,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,5,success,fine,3200,0,0.35804068576544523
16,0.03544188942760229,1,0.02682523149996996,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,5,success,coarse,6400,0,0.18702919967472553
16,0.5167291220277548,1,0.052682376466691494,13.846153846153847,1,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,5,success,fine,6400,0,0.6952686021104455
32,0.04004047065973282,1,0.025190681219100952,29.2,18,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,5,success,coarse,6400,0,0.21192707307636738
32,0.5398907763883471,1,0.05141135025769472,25.94871794871795,1,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,5,success,fine,6400,0,0.7384326849132776
8,0.03084853384643793,1,0.0258724894374609,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,5,success,coarse,6400,0,0.1759323189035058
8,0.49708922393620014,1,0.05140724405646324,7.076923076923077,1,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,5,success,fine,6400,0,0.6635473854839802
16,0.021131102927029133,1,0.026308109052479267,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,6,success,coarse,3200,0,0.17464252468198538
16,0.19132957607507706,1,0.052887773141264915,13.564102564102564,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,6,success,fine,3200,0,0.36916759982705116
32,0.022008001804351807,1,0.025540133006870747,28.8,16,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,6,success,coarse,3200,0,0.19492604304105043
32,0.23735905438661575,1,0.05125470645725727,22.102564102564102,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,6,success,fine,3200,0,0.43702770583331585
8,0.018353288993239403,1,0.02573936991393566,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,6,success,coarse,3200,0,0.15980456303805113
8,0.214081478305161,1,0.054455341771245,7.230769230769231,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,6,success,fine,3200,0,0.378906243480742
16,0.048300317488610744,1,0.026385623961687088,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,6,success,coarse,6400,0,0.20195471215993166
16,0.5344031574204564,1,0.05143734905868769,14.307692307692308,1,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,6,success,fine,6400,0,0.7104560257866979
32,0.04690922237932682,1,0.025894942693412304,31.8,31,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,6,success,coarse,6400,0,0.22015524189919233
32,0.6336935246363282,1,0.051572469994425774,26.487179487179485,1,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,6,success,fine,6400,0,0.8319624066352844
8,0.04348237719386816,1,0.025371892377734184,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,6,success,coarse,6400,0,0.18165645189583302
8,0.5686318762600422,1,0.05275199003517628,7.282051282051282,1,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,6,success,fine,6400,0,0.7338103773072362
16,0.01848418265581131,1,0.02533906325697899,15.6,14,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,7,success,coarse,3200,0,0.17273093294352293
16,0.18846281804144382,1,0.05259909201413393,13.384615384615385,2,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,7,success,fine,3200,0,0.3647736329585314
32,0.015742401592433453,1,0.025569656863808632,28.4,14,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,7,success,coarse,3200,0,0.1837437665089965
32,0.20028219558298588,1,0.05264953710138798,21.871794871794872,2,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,7,success,fine,3200,0,0.3996582105755806
8,0.022752092219889164,1,0.025518931448459625,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,7,success,coarse,3200,0,0.1629866613075137
8,0.20355092361569405,1,0.05301803629845381,7.256410256410256,2,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,7,success,fine,3200,0,0.37636039312928915
16,0.03513896744698286,1,0.025552619248628616,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,7,success,coarse,6400,0,0.18651527259498835
16,0.5217946907505393,1,0.05191715341061354,14.282051282051283,2,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,7,success,fine,6400,0,0.6988999908789992
32,0.04352153558284044,1,0.026219526305794716,31.0,27,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,7,success,coarse,6400,0,0.21429497748613358
32,0.503712716512382,1,0.05364056583493948,26.307692307692307,2,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,7,success,fine,6400,0,0.7038030782714486
8,0.035175301134586334,1,0.025812079198658466,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,7,success,coarse,6400,0,0.1759256599470973
8,0.5166652677580714,1,0.051091752015054226,7.358974358974359,2,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,7,success,fine,6400,0,0.6843600329011679
16,0.02231193520128727,1,0.02650467213243246,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,8,success,coarse,3200,0,0.17374817095696926
16,0.18452258873730898,1,0.05120842717587948,13.846153846153847,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,8,success,fine,3200,0,0.3583103381097317
32,0.02272786572575569,1,0.024948449805378914,29.8,21,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,8,success,coarse,3200,0,0.19518820475786924
32,0.19455671217292547,1,0.05197218619287014,23.666666666666668,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,8,success,fine,3200,0,0.3932342641055584
8,0.022735247388482094,1,0.026306706480681896,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,8,success,coarse,3200,0,0.15799633413553238
8,0.19947524182498455,1,0.05105370655655861,7.3076923076923075,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,8,success,fine,3200,0,0.3615572927519679
16,0.05503125209361315,1,0.025014929473400116,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,8,success,coarse,6400,0,0.2010843437165022
16,0.5302598429843783,1,0.052228448912501335,14.435897435897436,1,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,8,success,fine,6400,0,0.703375038690865
32,0.06163173168897629,1,0.025338702835142612,32.0,32,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,8,success,coarse,6400,0,0.2307204883545637
32,0.49230956099927425,1,0.05221394822001457,27.46153846153846,1,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,8,success,fine,6400,0,0.6919902293011546
8,0.04181890469044447,1,0.025577988475561142,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,8,success,coarse,6400,0,0.17988488730043173
8,0.570195578970015,1,0.05144669208675623,7.384615384615385,1,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,8,success,fine,6400,0,0.7344503812491894
16,0.025543066672980785,1,0.0249753100797534,15.6,14,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,9,success,coarse,3200,0,0.16950550768524408
16,0.274159150198102,1,0.049624763429164886,14.026315789473685,1,logistic_regression,39,108867,3200,38,16,4c9bed99296e455f,9,success,fine,3200,1,0.44526822213083506
32,0.029276438057422638,1,0.026371543295681477,28.4,14,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,9,success,coarse,3200,0,0.20459473133087158
32,0.212077627889812,1,0.05015414487570524,24.236842105263158,1,logistic_regression,39,108867,3200,38,32,4c9bed99296e455f,9,success,fine,3200,1,0.4095627907663584
8,0.030735306441783905,1,0.025883466005325317,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,9,success,coarse,3200,0,0.16878889966756105
8,0.2579375831410289,1,0.05025630537420511,7.473684210526316,1,logistic_regression,39,108867,3200,38,8,4c9bed99296e455f,9,success,fine,3200,1,0.4201434897258878
16,0.04892634507268667,1,0.025722775608301163,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,9,success,coarse,6400,0,0.19786406122148037
16,0.6385033531114459,1,0.04871167615056038,14.842105263157896,1,logistic_regression,39,108867,6400,38,16,4c9bed99296e455f,9,success,fine,6400,1,0.8094107788056135
32,0.04334854055196047,1,0.02520971093326807,31.0,27,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,9,success,coarse,6400,0,0.21352030150592327
32,0.7120396085083485,1,0.04893638100475073,27.55263157894737,1,logistic_regression,39,108867,6400,38,32,4c9bed99296e455f,9,success,fine,6400,1,0.9106099447235465
8,0.04699910618364811,1,0.02687253151088953,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,9,success,coarse,6400,0,0.1875634826719761
8,0.6086863419041038,1,0.05071455240249634,7.5,1,logistic_regression,39,108867,6400,38,8,4c9bed99296e455f,9,success,fine,6400,1,0.7723871329799294
16,0.027160578407347202,1,0.026049593463540077,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,10,success,coarse,3200,0,0.17760425247251987
16,0.19207883812487125,1,0.05102680716663599,13.58974358974359,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,10,success,fine,3200,0,0.36608222126960754
32,0.019902478903532028,1,0.025410590693354607,29.6,20,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,10,success,coarse,3200,0,0.1921642553061247
32,0.1921170875430107,1,0.05161623749881983,22.358974358974358,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,10,success,fine,3200,0,0.38725971430540085
8,0.024191683158278465,1,0.02589996997267008,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,10,success,coarse,3200,0,0.16094326227903366
8,0.21775066945701838,1,0.05264281574636698,7.358974358974359,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,10,success,fine,3200,0,0.38299944065511227
16,0.04553946852684021,1,0.025471040979027748,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,10,success,coarse,6400,0,0.19472134113311768
16,0.5046698655933142,1,0.051685189828276634,14.538461538461538,2,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,10,success,fine,6400,0,0.6813752688467503
32,0.03822544403374195,1,0.025688954629004,32.0,32,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,10,success,coarse,6400,0,0.21203994750976562
32,0.4749801969155669,1,0.051656597293913364,26.71794871794872,2,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,10,success,fine,6400,0,0.6758591998368502
8,0.046951914206147194,1,0.025100799277424812,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,10,success,coarse,6400,0,0.189198755659163
8,0.4991515474393964,1,0.053400126285851,7.487179487179487,2,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,10,success,fine,6400,0,0.6690157307311893
16,0.036112645640969276,1,0.027187010273337364,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,11,success,coarse,3200,0,0.1969401203095913
16,0.23123868089169264,1,0.04859934002161026,14.0,1,logistic_regression,39,108867,3200,38,16,4c9bed99296e455f,11,success,fine,3200,1,0.40592374466359615
32,0.04043551068753004,1,0.024906170554459095,29.6,20,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,11,success,coarse,3200,0,0.21437975950539112
32,0.23719104565680027,1,0.049289179034531116,24.473684210526315,1,logistic_regression,39,108867,3200,38,32,4c9bed99296e455f,11,success,fine,3200,1,0.4337999727576971
8,0.036190892569720745,1,0.025075952522456646,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,11,success,coarse,3200,0,0.17108464520424604
8,0.1752490932121873,1,0.049969461746513844,7.447368421052632,1,logistic_regression,39,108867,3200,38,8,4c9bed99296e455f,11,success,fine,3200,1,0.3354698847979307
16,0.080294881016016,1,0.025174329057335854,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,11,success,coarse,6400,0,0.24474811181426048
16,0.5601030047982931,1,0.05138844903558493,14.68421052631579,2,logistic_regression,39,108867,6400,38,16,4c9bed99296e455f,11,success,fine,6400,1,0.7408549450337887
32,0.08988166321069002,1,0.02641939651221037,32.0,32,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,11,success,coarse,6400,0,0.26734681334346533
32,0.5426442697644234,1,0.051259816624224186,27.92105263157895,2,logistic_regression,39,108867,6400,38,32,4c9bed99296e455f,11,success,fine,6400,1,0.7453764481469989
8,0.08187742996960878,1,0.02602983359247446,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,11,success,coarse,6400,0,0.22221672255545855
8,0.47483553923666477,1,0.04909721203148365,7.578947368421052,2,logistic_regression,39,108867,6400,38,8,4c9bed99296e455f,11,success,fine,6400,1,0.6361842323094606
16,0.015397584065794945,1,0.025072657503187656,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,12,success,coarse,3200,0,0.16892113350331783
16,0.1851832577958703,1,0.05187320150434971,13.307692307692308,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,12,success,fine,3200,0,0.36617619823664427
32,0.016561098396778107,1,0.025029433891177177,29.6,20,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,12,success,coarse,3200,0,0.18949140049517155
32,0.1818254729732871,1,0.05074482038617134,21.974358974358974,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,12,success,fine,3200,0,0.38407318107783794
8,0.01847393997013569,1,0.025043044239282608,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,12,success,coarse,3200,0,0.15971824526786804
8,0.21502088848501444,1,0.05172192584723234,7.0,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,12,success,fine,3200,0,0.3821582440286875
16,0.03762511070817709,1,0.02552107535302639,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,12,success,coarse,6400,0,0.19239070359617472
16,0.5932082217186689,1,0.05146891064941883,14.23076923076923,2,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,12,success,fine,6400,0,0.7741497177630663
32,0.04077459778636694,1,0.02492364589124918,32.0,32,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,12,success,coarse,6400,0,0.21612188406288624
32,0.5889214631170034,1,0.05152796767652035,26.564102564102566,2,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,12,success,fine,6400,0,0.7896801140159369
8,0.040211476385593414,1,0.0262301042675972,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,12,success,coarse,6400,0,0.1830011559650302
8,0.5519806873053312,1,0.05230575706809759,7.102564102564102,2,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,12,success,fine,6400,0,0.7223952701315284
16,0.026997188106179237,1,0.024952048435807228,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,13,success,coarse,3200,0,0.17578743398189545
16,0.18946460355073214,1,0.05124978348612785,13.76923076923077,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,13,success,fine,3200,0,0.3614666471257806
32,0.0356247890740633,1,0.024872359819710255,31.0,27,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,13,success,coarse,3200,0,0.2079719342291355
32,0.2210356406867504,1,0.05185403395444155,23.256410256410255,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,13,success,fine,3200,0,0.4191172933205962
8,0.019051012583076954,1,0.025568337179720402,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,13,success,coarse,3200,0,0.1537392856553197
8,0.18506829999387264,1,0.05266644433140755,7.410256410256411,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,13,success,fine,3200,0,0.3476745132356882
16,0.038340479135513306,1,0.025591651909053326,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,13,success,coarse,6400,0,0.18641625065356493
16,0.5067054852843285,1,0.05098796263337135,14.666666666666666,2,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,13,success,fine,6400,0,0.683659890666604
32,0.0463104797527194,1,0.024997836910188198,32.0,32,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,13,success,coarse,6400,0,0.21918838005512953
32,0.5891225654631853,1,0.05626331828534603,26.974358974358974,2,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,13,success,fine,6400,0,0.7963700350373983
8,0.04016304574906826,1,0.025056765414774418,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,13,success,coarse,6400,0,0.1784342024475336
8,0.5223946012556553,1,0.051122693344950676,7.512820512820513,2,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,13,success,fine,6400,0,0.6853052610531449
16,0.02323307655751705,1,0.026679545640945435,15.8,15,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,14,success,coarse,3200,0,0.17459879536181688
16,0.20803273003548384,1,0.052067043259739876,13.282051282051283,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,14,success,fine,3200,0,0.3869624733924866
32,0.025645092129707336,1,0.025476000271737576,28.6,15,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,14,success,coarse,3200,0,0.194166649132967
32,0.18938323855400085,1,0.052569312043488026,21.923076923076923,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,14,success,fine,3200,0,0.3808588758111
8,0.026723509654402733,1,0.024888664484024048,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,14,success,coarse,3200,0,0.16865434404462576
8,0.2542671784758568,1,0.052764021791517735,7.333333333333333,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,14,success,fine,3200,0,0.41973923705518246
16,0.044060297310352325,1,0.026192838326096535,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,14,success,coarse,6400,0,0.19864583853632212
16,0.5049648499116302,1,0.051033622585237026,14.41025641025641,2,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,14,success,fine,6400,0,0.6838006852194667
32,0.04856111668050289,1,0.025074522010982037,31.2,28,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,14,success,coarse,6400,0,0.21699174121022224
32,0.6960840420797467,1,0.05133289936929941,26.307692307692307,2,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,14,success,fine,6400,0,0.8910153526812792
8,0.04682272486388683,1,0.02778405137360096,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,14,success,coarse,6400,0,0.19147742167115211
8,0.7055305987596512,1,0.05095516610890627,7.461538461538462,2,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,14,success,fine,6400,0,0.8727351622655988
16,0.03845891635864973,1,0.02530366461724043,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,15,success,coarse,3200,0,0.1919608749449253
16,0.2746161315590143,1,0.050982728600502014,14.0,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,15,success,fine,3200,0,0.4506322545930743
32,0.04063168540596962,1,0.02535328734666109,31.0,27,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,15,success,coarse,3200,0,0.2119939113035798
32,0.24202001560479403,1,0.05178844928741455,24.23076923076923,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,15,success,fine,3200,0,0.44143539480865
8,0.034368728287518024,1,0.025030425749719143,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,15,success,coarse,3200,0,0.17552532069385052
8,0.21139439567923546,1,0.05100373923778534,7.410256410256411,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,15,success,fine,3200,0,0.37313656881451607
16,0.07029341720044613,1,0.0258756373077631,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,15,success,coarse,6400,0,0.22050525061786175
16,0.5521851405501366,1,0.050999815575778484,14.64102564102564,2,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,15,success,fine,6400,0,0.7273132521659136
32,0.06839647050946951,1,0.025453888811171055,32.0,32,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,15,success,coarse,6400,0,0.2417734107002616
32,0.6604866357520223,1,0.0526612913236022,27.846153846153847,2,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,15,success,fine,6400,0,0.8603221150115132
8,0.06703359540551901,1,0.02729010581970215,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,15,success,coarse,6400,0,0.208131093531847
8,0.6052869465202093,1,0.05326558277010918,7.512820512820513,2,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,15,success,fine,6400,0,0.7686327109113336
16,0.020768914371728897,1,0.025236263871192932,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,16,success,coarse,3200,0,0.17460113670676947
16,0.182391251437366,1,0.05134101212024689,13.179487179487179,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,16,success,fine,3200,0,0.36018209531903267
32,0.01723544578999281,1,0.02647897694259882,28.8,16,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,16,success,coarse,3200,0,0.19022122584283352
32,0.17909603007137775,1,0.051612586714327335,21.358974358974358,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,16,success,fine,3200,0,0.38032044004648924
8,0.016394722275435925,1,0.025231806561350822,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,16,success,coarse,3200,0,0.15577716194093227
8,0.195147349499166,1,0.05117352306842804,7.3076923076923075,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,16,success,fine,3200,0,0.36162382271140814
16,0.036935134790837765,1,0.025342661887407303,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,16,success,coarse,6400,0,0.19083591271191835
16,0.6059445207938552,1,0.050984783098101616,14.384615384615385,2,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,16,success,fine,6400,0,0.7862710077315569
32,0.03880094736814499,1,0.024797829799354076,31.8,31,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,16,success,coarse,6400,0,0.2132119657471776
32,0.5583327300846577,1,0.05151994153857231,25.974358974358974,2,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,16,success,fine,6400,0,0.7587819173932076
8,0.03709186986088753,1,0.025232608430087566,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,16,success,coarse,6400,0,0.17756964452564716
8,0.5358856003731489,1,0.050959695130586624,7.435897435897436,2,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,16,success,fine,6400,0,0.7005156530067325
16,0.022386125288903713,1,0.02640626858919859,16.0,16,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,17,success,coarse,3200,0,0.17216875404119492
16,0.18883859645575285,1,0.05243477504700422,13.435897435897436,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,17,success,fine,3200,0,0.36595962569117546
32,0.018701531924307346,1,0.026235864497721195,28.8,16,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,17,success,coarse,3200,0,0.19123359955847263
32,0.18849455658346415,1,0.05140411853790283,23.666666666666668,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,17,success,fine,3200,0,0.38678439427167177
8,0.020073427818715572,1,0.02536821085959673,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,17,success,coarse,3200,0,0.1563639510422945
8,0.19691104255616665,1,0.05091368593275547,6.923076923076923,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,17,success,fine,3200,0,0.3560432605445385
16,0.03213274758309126,1,0.025111768394708633,16.0,16,logistic_regression,5,108867,6400,5,16,4c9bed99296e455f,17,success,coarse,6400,0,0.18047666270285845
16,0.6302488185465336,1,0.0510478476062417,14.153846153846153,1,logistic_regression,39,108867,6400,39,16,4c9bed99296e455f,17,success,fine,6400,0,0.8081020507961512
32,0.04873151425272226,1,0.025402802973985672,31.8,31,logistic_regression,5,108867,6400,5,32,4c9bed99296e455f,17,success,coarse,6400,0,0.22068627085536718
32,0.6068006930872798,1,0.05116198677569628,26.871794871794872,1,logistic_regression,39,108867,6400,39,32,4c9bed99296e455f,17,success,fine,6400,0,0.8062522057443857
8,0.04032470006495714,1,0.026288081891834736,8.0,8,logistic_regression,5,108867,6400,5,8,4c9bed99296e455f,17,success,coarse,6400,0,0.17841653060168028
8,0.46416892763227224,1,0.051837644539773464,7.0256410256410255,1,logistic_regression,39,108867,6400,39,8,4c9bed99296e455f,17,success,fine,6400,0,0.6259631663560867
16,0.020072687417268753,1,0.0255649546161294,15.8,15,logistic_regression,5,108867,3200,5,16,4c9bed99296e455f,18,success,coarse,3200,0,0.169068505987525
16,0.234910792671144,1,0.05084479507058859,12.871794871794872,1,logistic_regression,39,108867,3200,39,16,4c9bed99296e455f,18,success,fine,3200,0,0.41213140077888966
32,0.03100588731467724,1,0.025150397792458534,28.6,15,logistic_regression,5,108867,3200,5,32,4c9bed99296e455f,18,success,coarse,3200,0,0.20913785602897406
32,0.30802383832633495,1,0.05153721757233143,21.333333333333332,1,logistic_regression,39,108867,3200,39,32,4c9bed99296e455f,18,success,fine,3200,0,0.5163935702294111
8,0.02460511401295662,1,0.025142445228993893,8.0,8,logistic_regression,5,108867,3200,5,8,4c9bed99296e455f,18,success,coarse,3200,0,0.16063266899436712
8,0.28673225082457066,1,0.05108025576919317,6.871794871794871,1,logistic_regression,39,108867,3200,39,8,4c9bed99296e455f,18,success,fine,3200,0,0.4463441278785467
