model,task,metric,total_training_cells,patient_budget,cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
logistic_regression,fine,mean_patient_macro_f1,6400,16,400,20,0.43514677962201764,0.0025619075902971696,0.430568422399907,0.4386464264000349,1.0,0.4396515379160021,0.4463916038963233
logistic_regression,fine,macro_f1,6400,32,200,20,0.5536084059904972,0.00768724259826132,0.5401871568025525,0.5650027290478699,1.0,0.5521541495389708,0.5578004384451445
logistic_regression,fine,patient_balanced_macro_f1,6400,32,200,20,0.5528657071197763,0.007620036269883821,0.5395731261129355,0.5640976212119532,1.0,0.5513003391843644,0.5570283323613726
logistic_regression,fine,mean_patient_macro_f1,6400,32,200,20,0.43809397247075593,0.0034755589859030095,0.4328812829366772,0.44407673481037174,1.0,0.4424973501162588,0.44913676560421556
xgboost,coarse,macro_f1,3200,8,400,20,0.8641860051447546,0.012358312154791386,0.8425848531920943,0.8875040269769757,1.0,0.8612294625539693,0.8679526192910059
xgboost,coarse,patient_balanced_macro_f1,3200,8,400,20,0.8644391011028107,0.012497159312766848,0.8430101269826439,0.8883047874804963,1.0,0.8613953038707096,0.8682982000885298
xgboost,coarse,mean_patient_macro_f1,3200,8,400,20,0.83917449354576,0.010525437961635992,0.822671565403766,0.8588923552519249,1.0,0.8428933972440406,0.8498898273025608
xgboost,coarse,macro_f1,3200,16,200,20,0.8652855054355342,0.012059669712308771,0.842275267226127,0.8817826621478785,1.0,0.8621676392711998,0.8691353712437604
xgboost,coarse,patient_balanced_macro_f1,3200,16,200,20,0.8656728534152125,0.012053003167493914,0.8430418717610023,0.8821831487331713,1.0,0.8625607715988837,0.8696131799878536
xgboost,coarse,mean_patient_macro_f1,3200,16,200,20,0.8398403192124517,0.010332531795191455,0.821676471307939,0.8538746469616326,1.0,0.8433489803191622,0.8502157823107794
xgboost,coarse,macro_f1,3200,32,100,20,0.8613919650591161,0.013856487495839438,0.8321587657272047,0.8825177735935911,1.0,0.8587889572571731,0.8651498891108357
xgboost,coarse,patient_balanced_macro_f1,3200,32,100,20,0.8616811804992084,0.013780810872905667,0.832951340230517,0.8828460655348029,1.0,0.8590517976696311,0.8654973957631508
xgboost,coarse,mean_patient_macro_f1,3200,32,100,20,0.8364146957904094,0.011482683271730305,0.8136924234802202,0.8555489356344208,1.0,0.8401810863228564,0.8469540252198983
xgboost,coarse,macro_f1,6400,8,800,20,0.891485818861732,0.008511698084345648,0.8784841124062879,0.9064957243516664,1.0,0.8886301691022168,0.8950097373226694
xgboost,coarse,patient_balanced_macro_f1,6400,8,800,20,0.8917965453648524,0.008390740678272694,0.8794327800144042,0.9066624465113466,1.0,0.8886842058411576,0.8952833500516147
xgboost,coarse,mean_patient_macro_f1,6400,8,800,20,0.864062290246698,0.008152630519098137,0.8513979099086222,0.878191911605455,1.0,0.8665991518757931,0.8741171909079078
xgboost,coarse,macro_f1,6400,16,400,20,0.8978753253530677,0.0066993708665078235,0.8897049193962666,0.9104146552106508,1.0,0.8945089952941995,0.9012411137287908
xgboost,coarse,patient_balanced_macro_f1,6400,16,400,20,0.8983140029042364,0.006685189007541601,0.8899825007849032,0.9108053247847729,1.0,0.8951191606028068,0.9019271796380457
xgboost,coarse,mean_patient_macro_f1,6400,16,400,20,0.8697906811524616,0.006175014605019754,0.8613956434535424,0.8812120468557088,1.0,0.8713752219369376,0.8792122119349437
xgboost,coarse,macro_f1,6400,32,200,20,0.8970107338500741,0.00777110380793743,0.8847150817463955,0.9105738312926186,1.0,0.8937182581447384,0.9004346892276325
xgboost,coarse,patient_balanced_macro_f1,6400,32,200,20,0.8974266110953335,0.007836383940973362,0.8849487082981473,0.9110438474356063,1.0,0.8939609094465543,0.9010536237794533
xgboost,coarse,mean_patient_macro_f1,6400,32,200,20,0.8681603304782411,0.008147050424693263,0.856268946040779,0.8819650878451991,1.0,0.8696623264452673,0.877485379858858
xgboost,fine,macro_f1,3200,8,400,20,0.44185533629460283,0.011476054585418546,0.4238223124222602,0.464498489424077,1.0,0.44169818910528913,0.446410484035977
xgboost,fine,patient_balanced_macro_f1,3200,8,400,20,0.44177102190556716,0.011659680713997393,0.4232727852656006,0.4645682107778432,1.0,0.4416877293559757,0.4463342821281882
xgboost,fine,mean_patient_macro_f1,3200,8,400,20,0.37118942884043926,0.007728162992786687,0.35930608089820604,0.38552134401596705,1.0,0.3822539400771576,0.38743418542532976
xgboost,fine,macro_f1,3200,16,200,20,0.44727258088366806,0.010190225519054184,0.4262548074828821,0.4650500307444886,1.0,0.44704751425206507,0.45181677616470045
xgboost,fine,patient_balanced_macro_f1,3200,16,200,20,0.4472303237622534,0.010107043870256897,0.42674619221246707,0.46501257925546113,1.0,0.44690252359911903,0.4518564323125628
