job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed08_P8_C100_logistic_regression_coarse,0,8,8,100,logistic_regression,coarse,2026-09-09T03:31:45.121883+00:00,2026-09-09T03:32:12.308583+00:00,success,outputs/onek1k_scaling/logs/fold0_seed08_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed08_P8_C100_logistic_regression.npz,
fold0_seed08_P8_C100_logistic_regression_fine,0,8,8,100,logistic_regression,fine,2026-09-09T03:31:45.121883+00:00,2026-09-09T03:32:12.308583+00:00,success,outputs/onek1k_scaling/logs/fold0_seed08_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed08_P8_C100_logistic_regression.npz,
fold0_seed08_P8_C100_xgboost_coarse,0,8,8,100,xgboost,coarse,2026-09-09T03:31:45.066552+00:00,2026-09-09T03:32:54.660714+00:00,success,outputs/onek1k_scaling/logs/fold0_seed08_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed08_P8_C100_xgboost.npz,
fold0_seed08_P8_C100_xgboost_fine,0,8,8,100,xgboost,fine,2026-09-09T03:31:45.066552+00:00,2026-09-09T03:32:54.660714+00:00,success,outputs/onek1k_scaling/logs/fold0_seed08_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed08_P8_C100_xgboost.npz,
fold0_seed09_P8_C100_logistic_regression_coarse,0,9,8,100,logistic_regression,coarse,2026-09-09T03:31:45.096052+00:00,2026-09-09T03:32:12.493544+00:00,success,outputs/onek1k_scaling/logs/fold0_seed09_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed09_P8_C100_logistic_regression.npz,
fold0_seed09_P8_C100_logistic_regression_fine,0,9,8,100,logistic_regression,fine,2026-09-09T03:31:45.096052+00:00,2026-09-09T03:32:12.493544+00:00,success,outputs/onek1k_scaling/logs/fold0_seed09_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed09_P8_C100_logistic_regression.npz,
fold0_seed09_P8_C100_xgboost_coarse,0,9,8,100,xgboost,coarse,2026-09-09T03:31:45.044909+00:00,2026-09-09T03:32:57.758347+00:00,success,outputs/onek1k_scaling/logs/fold0_seed09_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed09_P8_C100_xgboost.npz,
fold0_seed09_P8_C100_xgboost_fine,0,9,8,100,xgboost,fine,2026-09-09T03:31:45.044909+00:00,2026-09-09T03:32:57.758347+00:00,success,outputs/onek1k_scaling/logs/fold0_seed09_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed09_P8_C100_xgboost.npz,
fold0_seed10_P8_C100_logistic_regression_coarse,0,10,8,100,logistic_regression,coarse,2026-09-09T03:31:45.045988+00:00,2026-09-09T03:32:12.962026+00:00,success,outputs/onek1k_scaling/logs/fold0_seed10_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed10_P8_C100_logistic_regression.npz,
fold0_seed10_P8_C100_logistic_regression_fine,0,10,8,100,logistic_regression,fine,2026-09-09T03:31:45.045988+00:00,2026-09-09T03:32:12.962026+00:00,success,outputs/onek1k_scaling/logs/fold0_seed10_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed10_P8_C100_logistic_regression.npz,
fold0_seed10_P8_C100_xgboost_coarse,0,10,8,100,xgboost,coarse,2026-09-09T03:31:45.139210+00:00,2026-09-09T03:32:57.938535+00:00,success,outputs/onek1k_scaling/logs/fold0_seed10_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed10_P8_C100_xgboost.npz,
fold0_seed10_P8_C100_xgboost_fine,0,10,8,100,xgboost,fine,2026-09-09T03:31:45.139210+00:00,2026-09-09T03:32:57.938535+00:00,success,outputs/onek1k_scaling/logs/fold0_seed10_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed10_P8_C100_xgboost.npz,
fold0_seed11_P8_C100_logistic_regression_coarse,0,11,8,100,logistic_regression,coarse,2026-09-09T03:31:45.059983+00:00,2026-09-09T03:32:12.243425+00:00,success,outputs/onek1k_scaling/logs/fold0_seed11_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed11_P8_C100_logistic_regression.npz,
fold0_seed11_P8_C100_logistic_regression_fine,0,11,8,100,logistic_regression,fine,2026-09-09T03:31:45.059983+00:00,2026-09-09T03:32:12.243425+00:00,success,outputs/onek1k_scaling/logs/fold0_seed11_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed11_P8_C100_logistic_regression.npz,
fold0_seed11_P8_C100_xgboost_coarse,0,11,8,100,xgboost,coarse,2026-09-09T03:31:45.115130+00:00,2026-09-09T03:32:54.546009+00:00,success,outputs/onek1k_scaling/logs/fold0_seed11_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed11_P8_C100_xgboost.npz,
fold0_seed11_P8_C100_xgboost_fine,0,11,8,100,xgboost,fine,2026-09-09T03:31:45.115130+00:00,2026-09-09T03:32:54.546009+00:00,success,outputs/onek1k_scaling/logs/fold0_seed11_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed11_P8_C100_xgboost.npz,
fold0_seed12_P8_C100_logistic_regression_coarse,0,12,8,100,logistic_regression,coarse,2026-09-09T03:32:12.415091+00:00,2026-09-09T03:32:37.782426+00:00,success,outputs/onek1k_scaling/logs/fold0_seed12_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed12_P8_C100_logistic_regression.npz,
fold0_seed12_P8_C100_logistic_regression_fine,0,12,8,100,logistic_regression,fine,2026-09-09T03:32:12.415091+00:00,2026-09-09T03:32:37.782426+00:00,success,outputs/onek1k_scaling/logs/fold0_seed12_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed12_P8_C100_logistic_regression.npz,
fold0_seed12_P8_C100_xgboost_coarse,0,12,8,100,xgboost,coarse,2026-09-09T03:32:55.747798+00:00,2026-09-09T03:33:32.290009+00:00,success,outputs/onek1k_scaling/logs/fold0_seed12_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed12_P8_C100_xgboost.npz,
fold0_seed12_P8_C100_xgboost_fine,0,12,8,100,xgboost,fine,2026-09-09T03:32:55.747798+00:00,2026-09-09T03:33:32.290009+00:00,success,outputs/onek1k_scaling/logs/fold0_seed12_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed12_P8_C100_xgboost.npz,
fold0_seed13_P8_C100_logistic_regression_coarse,0,13,8,100,logistic_regression,coarse,2026-09-09T03:32:12.307812+00:00,2026-09-09T03:32:37.275077+00:00,success,outputs/onek1k_scaling/logs/fold0_seed13_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed13_P8_C100_logistic_regression.npz,
fold0_seed13_P8_C100_logistic_regression_fine,0,13,8,100,logistic_regression,fine,2026-09-09T03:32:12.307812+00:00,2026-09-09T03:32:37.275077+00:00,success,outputs/onek1k_scaling/logs/fold0_seed13_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed13_P8_C100_logistic_regression.npz,
fold0_seed13_P8_C100_xgboost_coarse,0,13,8,100,xgboost,coarse,2026-09-09T03:32:52.608718+00:00,2026-09-09T03:33:28.858031+00:00,success,outputs/onek1k_scaling/logs/fold0_seed13_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed13_P8_C100_xgboost.npz,
fold0_seed13_P8_C100_xgboost_fine,0,13,8,100,xgboost,fine,2026-09-09T03:32:52.608718+00:00,2026-09-09T03:33:28.858031+00:00,success,outputs/onek1k_scaling/logs/fold0_seed13_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed13_P8_C100_xgboost.npz,
fold0_seed14_P8_C100_logistic_regression_coarse,0,14,8,100,logistic_regression,coarse,2026-09-09T03:32:12.358488+00:00,2026-09-09T03:32:37.806139+00:00,success,outputs/onek1k_scaling/logs/fold0_seed14_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed14_P8_C100_logistic_regression.npz,
fold0_seed14_P8_C100_logistic_regression_fine,0,14,8,100,logistic_regression,fine,2026-09-09T03:32:12.358488+00:00,2026-09-09T03:32:37.806139+00:00,success,outputs/onek1k_scaling/logs/fold0_seed14_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed14_P8_C100_logistic_regression.npz,
fold0_seed14_P8_C100_xgboost_coarse,0,14,8,100,xgboost,coarse,2026-09-09T03:32:54.463813+00:00,2026-09-09T03:33:27.356198+00:00,success,outputs/onek1k_scaling/logs/fold0_seed14_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed14_P8_C100_xgboost.npz,
fold0_seed14_P8_C100_xgboost_fine,0,14,8,100,xgboost,fine,2026-09-09T03:32:54.463813+00:00,2026-09-09T03:33:27.356198+00:00,success,outputs/onek1k_scaling/logs/fold0_seed14_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed14_P8_C100_xgboost.npz,
fold0_seed15_P8_C100_logistic_regression_coarse,0,15,8,100,logistic_regression,coarse,2026-09-09T03:32:13.063348+00:00,2026-09-09T03:32:38.674967+00:00,success,outputs/onek1k_scaling/logs/fold0_seed15_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed15_P8_C100_logistic_regression.npz,
fold0_seed15_P8_C100_logistic_regression_fine,0,15,8,100,logistic_regression,fine,2026-09-09T03:32:13.063348+00:00,2026-09-09T03:32:38.674967+00:00,success,outputs/onek1k_scaling/logs/fold0_seed15_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed15_P8_C100_logistic_regression.npz,
fold0_seed15_P8_C100_xgboost_coarse,0,15,8,100,xgboost,coarse,2026-09-09T03:32:57.546101+00:00,2026-09-09T03:33:31.338184+00:00,success,outputs/onek1k_scaling/logs/fold0_seed15_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed15_P8_C100_xgboost.npz,
fold0_seed15_P8_C100_xgboost_fine,0,15,8,100,xgboost,fine,2026-09-09T03:32:57.546101+00:00,2026-09-09T03:33:31.338184+00:00,success,outputs/onek1k_scaling/logs/fold0_seed15_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed15_P8_C100_xgboost.npz,
fold0_seed16_P8_C100_logistic_regression_coarse,0,16,8,100,logistic_regression,coarse,2026-09-09T03:32:13.232427+00:00,2026-09-09T03:32:38.680698+00:00,success,outputs/onek1k_scaling/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_logistic_regression_fine,0,16,8,100,logistic_regression,fine,2026-09-09T03:32:13.232427+00:00,2026-09-09T03:32:38.680698+00:00,success,outputs/onek1k_scaling/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_xgboost_coarse,0,16,8,100,xgboost,coarse,2026-09-09T03:32:57.186587+00:00,2026-09-09T03:33:30.199015+00:00,success,outputs/onek1k_scaling/logs/fold0_seed16_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed16_P8_C100_xgboost.npz,
fold0_seed16_P8_C100_xgboost_fine,0,16,8,100,xgboost,fine,2026-09-09T03:32:57.186587+00:00,2026-09-09T03:33:30.199015+00:00,success,outputs/onek1k_scaling/logs/fold0_seed16_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed16_P8_C100_xgboost.npz,
fold0_seed17_P8_C100_logistic_regression_coarse,0,17,8,100,logistic_regression,coarse,2026-09-09T03:32:13.046293+00:00,2026-09-09T03:32:38.737806+00:00,success,outputs/onek1k_scaling/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_logistic_regression_fine,0,17,8,100,logistic_regression,fine,2026-09-09T03:32:13.046293+00:00,2026-09-09T03:32:38.737806+00:00,success,outputs/onek1k_scaling/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_xgboost_coarse,0,17,8,100,xgboost,coarse,2026-09-09T03:32:55.383640+00:00,2026-09-09T03:33:29.549587+00:00,success,outputs/onek1k_scaling/logs/fold0_seed17_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed17_P8_C100_xgboost.npz,
fold0_seed17_P8_C100_xgboost_fine,0,17,8,100,xgboost,fine,2026-09-09T03:32:55.383640+00:00,2026-09-09T03:33:29.549587+00:00,success,outputs/onek1k_scaling/logs/fold0_seed17_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed17_P8_C100_xgboost.npz,
fold0_seed18_P8_C100_logistic_regression_coarse,0,18,8,100,logistic_regression,coarse,2026-09-09T03:32:13.056816+00:00,2026-09-09T03:32:38.699598+00:00,success,outputs/onek1k_scaling/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_logistic_regression_fine,0,18,8,100,logistic_regression,fine,2026-09-09T03:32:13.056816+00:00,2026-09-09T03:32:38.699598+00:00,success,outputs/onek1k_scaling/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/onek1k_scaling/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_xgboost_coarse,0,18,8,100,xgboost,coarse,2026-09-09T03:32:54.685292+00:00,2026-09-09T03:33:29.731002+00:00,success,outputs/onek1k_scaling/logs/fold0_seed18_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed18_P8_C100_xgboost.npz,
fold0_seed18_P8_C100_xgboost_fine,0,18,8,100,xgboost,fine,2026-09-09T03:32:54.685292+00:00,2026-09-09T03:33:29.731002+00:00,success,outputs/onek1k_scaling/logs/fold0_seed18_P8_C100_xgboost.log,outputs/onek1k_scaling/runs/fold0_seed18_P8_C100_xgboost.npz,
