scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold3_seed06_P32_C200_xgboost,3,6,32,200,xgboost,coarse,0.9834868925756883,0.8473070237219995,4.617981472983956,2.4013539031147957,0.8800614456965734,5,5,6400,258098,3376.66796875
outer_fold,fold3_seed06_P32_C200_xgboost,3,6,32,200,xgboost,fine,0.7693976706522329,0.4494277488889678,27.626866062171757,17.23506236821413,0.49240637721607017,30,29,6400,258098,3376.66796875
outer_fold,fold3_seed07_P32_C200_logistic_regression,3,7,32,200,logistic_regression,coarse,0.980794116963324,0.9195162874358994,0.2842174731194973,0.11653501633554697,0.9357920839365281,5,5,6400,258098,3088.26953125
outer_fold,fold3_seed07_P32_C200_logistic_regression,3,7,32,200,logistic_regression,fine,0.6900789622546475,0.5630046624155075,2.0473592346534133,0.2156155863776803,0.5723356941258824,30,29,6400,258098,3088.26953125
outer_fold,fold3_seed07_P32_C200_xgboost,3,7,32,200,xgboost,coarse,0.984730606203845,0.880217612574383,4.527292021550238,2.566180132329464,0.9136879246734957,5,5,6400,258098,3350.609375
outer_fold,fold3_seed07_P32_C200_xgboost,3,7,32,200,xgboost,fine,0.7725476369441066,0.46792456373415514,26.43598040379584,16.123647998087108,0.49884359239387954,30,29,6400,258098,3350.609375
outer_fold,fold3_seed08_P32_C200_logistic_regression,3,8,32,200,logistic_regression,coarse,0.9811273237297461,0.9272983910754053,0.2758581843227148,0.11673700716346502,0.936797031857372,5,5,6400,258098,3086.4921875
outer_fold,fold3_seed08_P32_C200_logistic_regression,3,8,32,200,logistic_regression,fine,0.6828530248200296,0.544363600735833,2.036177552305162,0.197166352532804,0.5600406077049961,30,28,6400,258098,3086.4921875
outer_fold,fold3_seed08_P32_C200_xgboost,3,8,32,200,xgboost,coarse,0.9840331966927292,0.855672634678521,4.4340441366657615,2.4336049128323793,0.8889876185702044,5,5,6400,258098,3349.4375
outer_fold,fold3_seed08_P32_C200_xgboost,3,8,32,200,xgboost,fine,0.772295794620648,0.47287462010918274,26.169135373085737,16.59728911984712,0.5075604031039004,30,28,6400,258098,3349.4375
outer_fold,fold3_seed09_P32_C200_logistic_regression,3,9,32,200,logistic_regression,coarse,0.9784151756309619,0.9359797493064728,0.3660462014377117,0.11539998091757298,0.9412901753327544,5,5,6400,258098,3085.48046875
outer_fold,fold3_seed09_P32_C200_logistic_regression,3,9,32,200,logistic_regression,fine,0.6755263504560284,0.5469204069433471,2.640933247283101,0.19574761390686035,0.5540022493642932,30,28,6400,258098,3085.48046875
outer_fold,fold3_seed09_P32_C200_xgboost,3,9,32,200,xgboost,coarse,0.98456012832335,0.8829558476464197,4.6061126394197345,2.671119347214699,0.914280590728386,5,5,6400,258098,3378.9140625
outer_fold,fold3_seed09_P32_C200_xgboost,3,9,32,200,xgboost,fine,0.7695061565761843,0.48284060808686974,27.233872961252928,17.717475476674736,0.5174028799058591,30,28,6400,258098,3378.9140625
outer_fold,fold3_seed10_P32_C200_logistic_regression,3,10,32,200,logistic_regression,coarse,0.9814179110260444,0.9114470203566742,0.30231175012886524,0.11804280243813992,0.9279649520813322,5,5,6400,258098,3081.95703125
outer_fold,fold3_seed10_P32_C200_logistic_regression,3,10,32,200,logistic_regression,fine,0.6777038179296236,0.5384908622969026,2.342782906256616,0.1988832652568817,0.548487104375477,30,28,6400,258098,3081.95703125
outer_fold,fold3_seed10_P32_C200_xgboost,3,10,32,200,xgboost,coarse,0.9840176987035932,0.867880501340727,4.42067336384207,2.435313070192933,0.9013603710883672,5,5,6400,258098,3376.05078125
