patient_budget,cell_cap,model,task,n_unique_resampling_seeds,interval_kind,macro_f1_mean,macro_f1_std,macro_f1_median,macro_f1_min,macro_f1_max,macro_f1_q025,macro_f1_q975,accuracy_mean,accuracy_std,accuracy_median,accuracy_min,accuracy_max,accuracy_q025,accuracy_q975,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,balanced_accuracy_q025,balanced_accuracy_q975,patient_balanced_macro_f1_mean,patient_balanced_macro_f1_std,patient_balanced_macro_f1_median,patient_balanced_macro_f1_min,patient_balanced_macro_f1_max,patient_balanced_macro_f1_q025,patient_balanced_macro_f1_q975,mean_patient_macro_f1_mean,mean_patient_macro_f1_std,mean_patient_macro_f1_median,mean_patient_macro_f1_min,mean_patient_macro_f1_max,mean_patient_macro_f1_q025,mean_patient_macro_f1_q975,exact_path_accuracy_mean,exact_path_accuracy_std,exact_path_accuracy_median,exact_path_accuracy_min,exact_path_accuracy_max,exact_path_accuracy_q025,exact_path_accuracy_q975,root_excluded_hierarchical_f1_mean,root_excluded_hierarchical_f1_std,root_excluded_hierarchical_f1_median,root_excluded_hierarchical_f1_min,root_excluded_hierarchical_f1_max,root_excluded_hierarchical_f1_q025,root_excluded_hierarchical_f1_q975,subtype_tree_distance_mean,subtype_tree_distance_std,subtype_tree_distance_median,subtype_tree_distance_min,subtype_tree_distance_max,subtype_tree_distance_q025,subtype_tree_distance_q975
8,100,logistic_regression,coarse,20,empirical_seed_interval,0.8567280423299216,0.015456482355062893,0.8564865300211891,0.8269714228621791,0.8891441347144238,0.8310007974523673,0.8852298549039173,0.9736873347183922,0.0012188858739126624,0.9734148805970647,0.9717516432284979,0.9763586856839865,0.9720157811629823,0.97605415484198,0.8373431594543967,0.018185064474683158,0.8359091126827564,0.8099668425790144,0.8735198884672943,0.8114111743018042,0.8722938067819221,0.8571447730997124,0.015229953975778789,0.8574871989068289,0.827649074048572,0.8895933229689053,0.8318144028994029,0.8858097947098917,0.8261822790340142,0.014252681400047972,0.8246936217956619,0.8044369929305788,0.8542462298320462,0.8051301763361495,0.8526824577149068,0.6450430941050531,0.004378995212256925,0.6448979881080612,0.6344854552184802,0.6520782546929138,0.6361451285069715,0.651941631623353,0.812593166303728,0.002365216989298201,0.812671534380242,0.807041955266835,0.8163339914028552,0.8079690120953623,0.8161472732077888,0.7685510576355516,0.009782039148243089,0.7695561699019899,0.7503626607796123,0.7919911160614539,0.7516869145321092,0.7871067423224296
8,100,logistic_regression,fine,20,empirical_seed_interval,0.38320034054011887,0.011340023478389092,0.38352311476660983,0.3605258733228712,0.401856136266654,0.36208383198599764,0.4011775104394076,0.6514989978890642,0.004432648506608865,0.6510507158173457,0.6407323913601697,0.6589396299025901,0.6428898478325391,0.6587396454094648,0.34558296030704966,0.009221650153931985,0.3462855306606971,0.32430406551533664,0.36063825507505143,0.3266447946447487,0.360353281083534,0.383299069896342,0.011207065562189927,0.3836899679814908,0.3610389087602445,0.40095553000685463,0.36206552031955797,0.4004536470605634,0.3067514026481558,0.007437646237629762,0.3074581684776818,0.2918301553074805,0.3197122867886621,0.29365420283204013,0.3192931477284524,0.6450430941050531,0.004378995212256925,0.6448979881080612,0.6344854552184802,0.6520782546929138,0.6361451285069715,0.651941631623353,0.812593166303728,0.002365216989298201,0.812671534380242,0.807041955266835,0.8163339914028552,0.8079690120953623,0.8161472732077888,0.7685510576355516,0.009782039148243089,0.7695561699019899,0.7503626607796123,0.7919911160614539,0.7516869145321092,0.7871067423224296
8,100,xgboost,coarse,20,empirical_seed_interval,0.8015300156843219,0.012544947577172533,0.7992959037176193,0.782590732412993,0.8230780200140249,0.782844780164821,0.8216392632874961,0.9768470271820506,0.0011368135750814247,0.977070667996145,0.9738842553532066,0.9780886192878843,0.9741602735546092,0.9780426822558,0.7871234014919455,0.007699128552068878,0.7865106661527701,0.7761144615732041,0.7999925643855554,0.7766437821764324,0.7997338359303313,0.8017037602693986,0.012431676695854044,0.7996730440118681,0.7824985332887263,0.8230165137220158,0.7827980547684845,0.8214644365961401,0.78839423164444,0.009144645523461156,0.7866239008726472,0.7756409714945653,0.8044198527189702,0.7762451853719939,0.8035577376681169,0.6948059056181575,0.00256069597200895,0.6946579650311637,0.6901251221374809,0.6993942314426063,0.6905025186165866,0.6992845369780604,0.838741341994951,0.0013723416960316327,0.8382981038260295,0.8366313232199608,0.8414251151343762,0.8367544819870143,0.8412370109081693,0.6594526073225797,0.006495453552840329,0.6592897851380779,0.6477538375346403,0.6703872049942141,0.648724059332971,0.6699484271360303
8,100,xgboost,fine,20,empirical_seed_interval,0.30875482884049765,0.012663021308064485,0.30906694590561234,0.290951666241941,0.34085341920188905,0.2920045413559453,0.335602173918105,0.7006356568078514,0.0024013907163964077,0.7000932913591693,0.6962911890938316,0.705033398139842,0.6963169296721546,0.7048270775043602,0.2899672602879269,0.009759188452564274,0.2897812415318652,0.27405698861661776,0.31466401072718436,0.27511986203328465,0.310095343148266,0.30875696096745664,0.012599671265375154,0.30903278525649014,0.2912770935177982,0.34072021765082305,0.2923507174582625,0.33546306834230377,0.2670848328270749,0.00905014222656043,0.2648537241348482,0.25243147806258237,0.2913380958313245,0.25259310919873457,0.2846010281804642,0.6948059056181575,0.00256069597200895,0.6946579650311637,0.6901251221374809,0.6993942314426063,0.6905025186165866,0.6992845369780604,0.838741341994951,0.0013723416960316327,0.8382981038260295,0.8366313232199608,0.8414251151343762,0.8367544819870143,0.8412370109081693,0.6594526073225797,0.006495453552840329,0.6592897851380779,0.6477538375346403,0.6703872049942141,0.648724059332971,0.6699484271360303
8,200,logistic_regression,coarse,20,empirical_seed_interval,0.8888531209607278,0.012570913639975558,0.8892108165901571,0.8650249375188105,0.9149398584066372,0.865684566049685,0.9131459249226026,0.9776033208055572,0.0009693256779274656,0.9776726015200072,0.9757567521601244,0.9793466770268152,0.9759832692493672,0.979253614935955,0.8722205876797092,0.016828231962389043,0.8695586957779708,0.8461312706780303,0.9115072453310094,0.8461383641597877,0.9053771532789551,0.8889554456470163,0.012349130436269338,0.8884050564059476,0.8661490239169851,0.9148019444075859,0.8665554272512241,0.9132931339298511,0.8594740076633526,0.012144149023828278,0.8585767264528329,0.8390222225238833,0.8844125486042587,0.8411725041970033,0.8826782396734298,0.6606576832395695,0.0042534446861255005,0.6604753107210863,0.6546502282678655,0.6689757459140219,0.6547630908035896,0.6688664474583732,0.8219488139741952,0.0022631270460821075,0.821683446327872,0.8188259294954097,0.8263325907819133,0.8189516623202954,0.8263274426662487,0.7289295754451139,0.00933681005492476,0.729075723570783,0.7093644849216486,0.7428059773166104,0.7116589604724761,0.7419292136180373
8,200,logistic_regression,fine,20,empirical_seed_interval,0.4464149436455734,0.012413599223303233,0.44745646815659046,0.4265861601461719,0.4726257703497956,0.42660536522559017,0.4673167629697826,0.6662943071428333,0.004361810547503445,0.6660561182124075,0.6598858827413486,0.6749342208379048,0.6600640867451236,0.6744661383213224,0.4085629903682547,0.011537766970222667,0.4083610568579946,0.387391411024972,0.43343332844650645,0.3886339820863744,0.4287805023965211,0.4461611422672472,0.012047503345808707,0.44698838529837426,0.42671283543745997,0.47196821528139793,0.42706694473976087,0.4664020402568021,0.35632684491667144,0.006552172012993908,0.35689046270958596,0.34084019140108346,0.36903062403981357,0.3438859323717761,0.36789171743994037,0.6606576832395695,0.0042534446861255005,0.6604753107210863,0.6546502282678655,0.6689757459140219,0.6547630908035896,0.6688664474583732,0.8219488139741952,0.0022631270460821075,0.821683446327872,0.8188259294954097,0.8263325907819133,0.8189516623202954,0.8263274426662487,0.7289295754451139,0.00933681005492476,0.729075723570783,0.7093644849216486,0.7428059773166104,0.7116589604724761,0.7419292136180373
8,200,xgboost,coarse,20,empirical_seed_interval,0.8296028686128178,0.012705742632088164,0.8283377556632543,0.8043663471893103,0.8544476187055782,0.8088494709545844,0.8540285531992704,0.9802406150059861,0.0007310604778005254,0.9803687968332628,0.978774756808852,0.9814826239632904,0.978893163469138,0.9813543170805724,0.8081757235030855,0.008582165176630307,0.8059085721105321,0.7913550387920616,0.8263398399436668,0.7950676886210736,0.825272983292161,0.8297870611687278,0.01257133401874185,0.8288830813234851,0.80407508372144,0.8544416003378492,0.809033332076953,0.8539389362799095,0.8101952969700914,0.009447338117893908,0.8095673827871681,0.7922002354079177,0.8299827833797455,0.7946181084712527,0.8279608361877464,0.722100964761044,0.0019438061984839712,0.7216753594093381,0.7187544811533113,0.7254958031393918,0.7189611977976903,0.7254799627835007,0.8535147457039287,0.0010892785965400148,0.8534164729696831,0.8514528941163916,0.8554459143553642,0.8515705087588831,0.8552027648924356,0.5956786675426106,0.005117516951277721,0.5951696918967408,0.5860298065475694,0.6066256040177812,0.587712844361,0.6054557937352226
8,200,xgboost,fine,20,empirical_seed_interval,0.37486528211868086,0.011629458259067079,0.3717222052136647,0.36037238969231805,0.39948142394650804,0.3604661791279258,0.3966994959309224,0.7267888764018714,0.0018670646617004697,0.7263591025354574,0.7232031200498887,0.7302112269772932,0.723750800354824,0.7301201449309194,0.346120802592665,0.009911864212420388,0.34521637774434555,0.3288753928071582,0.3652047557095766,0.331364070953893,0.36514455534705725,0.37487000439269114,0.011803374704046073,0.3719266765179202,0.35941573331114846,0.4001008174757931,0.35985209598404927,0.39688372829347585,0.31901944418610884,0.008188000315895191,0.31792436854319966,0.3037680676890768,0.33582275225719,0.30569117763830284,0.33469837053496815,0.722100964761044,0.0019438061984839712,0.7216753594093381,0.7187544811533113,0.7254958031393918,0.7189611977976903,0.7254799627835007,0.8535147457039287,0.0010892785965400148,0.8534164729696831,0.8514528941163916,0.8554459143553642,0.8515705087588831,0.8552027648924356,0.5956786675426106,0.005117516951277721,0.5951696918967408,0.5860298065475694,0.6066256040177812,0.587712844361,0.6054557937352226
8,400,logistic_regression,coarse,20,empirical_seed_interval,0.9144415599556138,0.006480038180696355,0.9143655418078218,0.902492797118412,0.929803444826406,0.9029469657289413,0.927366440299642,0.9795523932276641,0.001015327251843178,0.9795613555342868,0.9774158210139828,0.9812700297131728,0.9775805607152505,0.9811524150706813,0.9028640414167854,0.009317901242706804,0.9023117633872995,0.882919552078518,0.9172098661151884,0.8861115705014202,0.916906876722274,0.9146094791898556,0.006506182392651725,0.9141202572878058,0.9026465906617828,0.9303692675454552,0.9030458575149787,0.9277271293526469,0.8868635925962185,0.006564641582495742,0.8871296856163585,0.8722465677038881,0.9004003356654945,0.8748076882921624,0.8992570306114729,0.6704203446861442,0.004312569121676954,0.6700966595190534,0.6629422377253916,0.681000243441259,0.664412618760984,0.6793421541883569,0.8275828742409134,0.002311737923839289,0.8273638813207189,0.8236734952495607,0.8334686711108591,0.824405913705076,0.8324582544094549,0.7040932313325574,0.009163103639687344,0.7045390122954509,0.6822424608242987,0.7189237228504637,0.6854097399847265,0.7172335568768821
8,400,logistic_regression,fine,20,empirical_seed_interval,0.5000425180324507,0.01002096578681713,0.5001939432568093,0.4780526387336371,0.5180475573661689,0.4821016153041871,0.5169059758352689,0.6756133552541627,0.0042495650784168185,0.6752622829454391,0.6683788146078095,0.6856673125085454,0.6695751574864857,0.6841874272594183,0.47077248619771195,0.011140406507555219,0.47006383225562465,0.4426426158403113,0.49251952690537165,0.45019045428194276,0.4892016016587343,0.49963717442971883,0.009755370462247176,0.49983113028102644,0.4776275035295675,0.5164551021961294,0.4820969282090885,0.5161747207537163,0.3982251456607332,0.006420793472531375,0.39976197038650435,0.3810555841277832,0.4074027270222718,0.38412955720055264,0.4073966288940639,0.6704203446861442,0.004312569121676954,0.6700966595190534,0.6629422377253916,0.681000243441259,0.664412618760984,0.6793421541883569,0.8275828742409134,0.002311737923839289,0.8273638813207189,0.8236734952495607,0.8334686711108591,0.824405913705076,0.8324582544094549,0.7040932313325574,0.009163103639687344,0.7045390122954509,0.6822424608242987,0.7189237228504637,0.6854097399847265,0.7172335568768821
