patient_budget,cell_cap,model,task,n_unique_resampling_seeds,interval_kind,macro_f1_mean,macro_f1_std,macro_f1_median,macro_f1_min,macro_f1_max,macro_f1_q025,macro_f1_q975,accuracy_mean,accuracy_std,accuracy_median,accuracy_min,accuracy_max,accuracy_q025,accuracy_q975,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,balanced_accuracy_q025,balanced_accuracy_q975,patient_balanced_macro_f1_mean,patient_balanced_macro_f1_std,patient_balanced_macro_f1_median,patient_balanced_macro_f1_min,patient_balanced_macro_f1_max,patient_balanced_macro_f1_q025,patient_balanced_macro_f1_q975,mean_patient_macro_f1_mean,mean_patient_macro_f1_std,mean_patient_macro_f1_median,mean_patient_macro_f1_min,mean_patient_macro_f1_max,mean_patient_macro_f1_q025,mean_patient_macro_f1_q975,exact_path_accuracy_mean,exact_path_accuracy_std,exact_path_accuracy_median,exact_path_accuracy_min,exact_path_accuracy_max,exact_path_accuracy_q025,exact_path_accuracy_q975,root_excluded_hierarchical_f1_mean,root_excluded_hierarchical_f1_std,root_excluded_hierarchical_f1_median,root_excluded_hierarchical_f1_min,root_excluded_hierarchical_f1_max,root_excluded_hierarchical_f1_q025,root_excluded_hierarchical_f1_q975,subtype_tree_distance_mean,subtype_tree_distance_std,subtype_tree_distance_median,subtype_tree_distance_min,subtype_tree_distance_max,subtype_tree_distance_q025,subtype_tree_distance_q975
8,100,logistic_regression,coarse,20,empirical_seed_interval,0.25458824593887586,0.0051753287988840005,0.25432800066217587,0.2460879404995981,0.26659998416520864,0.24694418102516708,0.2651917983016367,0.3607520343180612,0.00976220482002514,0.36050824783300905,0.34642280647443835,0.375304042101539,0.3465751039271183,0.3748825982885194,0.26213334691410906,0.004253610670357521,0.26142461933608585,0.25690874948836756,0.27149819364655114,0.2573625591616848,0.2706250258412102,0.25240516811556407,0.004977503234074032,0.25241971180409506,0.24352180493483563,0.2640678046702372,0.24468055091256738,0.2613270253618276,0.2304858705618143,0.004407966657901423,0.2303366679088148,0.22195195633814513,0.24030434196998174,0.22324933082821594,0.2380656681964977,0.1260558552980718,0.004835925454568723,0.12607658544135858,0.11507164337519901,0.13293826286927296,0.11586595336546966,0.13280565905271538,0.2738089150672209,0.006858242022934387,0.27298972890500617,0.26199998894392357,0.2840831195825226,0.26218510912347426,0.28374570195029186,2.8746357022819744,0.027448629054891253,2.8757407571201132,2.819830178666195,2.934011807889616,2.8271194498496373,2.9215680556784007
8,100,logistic_regression,fine,20,empirical_seed_interval,0.07375952051265441,0.003651792746787044,0.07415120429311647,0.06694942925918795,0.08160507944081294,0.067752364567976,0.08067856526238532,0.1868657958163807,0.006529775124627895,0.18694857818857244,0.1726433973111622,0.19994361401026003,0.17495936891915798,0.19722457931629223,0.07504775251671476,0.0032754439226758483,0.07554408666728286,0.06937783035329181,0.08178062885704585,0.06992504770377662,0.08112794542824268,0.07148066054600946,0.003813106138055654,0.07152861245440462,0.06579133626332324,0.08127887725172442,0.06580697092290025,0.07976014351860462,0.04261999839226055,0.0011363925904861996,0.04261794344236651,0.04087071774032205,0.046028424637637524,0.04093719142458083,0.045080457721492856,0.1260558552980718,0.004835925454568723,0.12607658544135858,0.11507164337519901,0.13293826286927296,0.11586595336546966,0.13280565905271538,0.2738089150672209,0.006858242022934387,0.27298972890500617,0.26199998894392357,0.2840831195825226,0.26218510912347426,0.28374570195029186,2.8746357022819744,0.027448629054891253,2.8757407571201132,2.819830178666195,2.934011807889616,2.8271194498496373,2.9215680556784007
8,100,xgboost,coarse,20,empirical_seed_interval,0.24564811755347202,0.007922200237341397,0.24414388499485118,0.23373836690954364,0.2701357513515267,0.23406885858800758,0.2627611667070784,0.43286584556872454,0.009946976303430263,0.43174531222359813,0.4153519149124359,0.4526495887139572,0.4173265301609765,0.452574752896692,0.25781395648224203,0.006446784206512874,0.2581932530513964,0.24626478618497102,0.27294164694916273,0.24738432535907726,0.2695385618752351,0.24837237475289667,0.007467811038035764,0.24895600165333098,0.23512042824993742,0.2716737170008746,0.2362263321717601,0.26333113265631125,0.22273765632760045,0.006229365206116925,0.22242534543595346,0.2104799928226797,0.23809704572178098,0.21187175301817499,0.23511745371712653,0.15698536728285867,0.0077799868883830624,0.15706262161684062,0.14387825048646735,0.16870467008667964,0.14417759375552802,0.16826221972846275,0.33031127001149835,0.0068840268890046526,0.3282991332036087,0.32165581328498144,0.344993808597205,0.3217221151932602,0.34419818569785954,2.7570034716079954,0.028960851173517654,2.761354590482929,2.6933486644259683,2.80364961082611,2.7060444951795506,2.7957747821952945
8,100,xgboost,fine,20,empirical_seed_interval,0.07275385817276478,0.0028954128972436865,0.07269547132019666,0.06705906363724685,0.07954437225234666,0.06791232341774568,0.07937660846343214,0.22775669445427207,0.007667178463540372,0.22741796391296656,0.21517888731646914,0.24245699186272776,0.21571061549177428,0.24010032007341234,0.07718264511645727,0.0036624628013148344,0.07696736903265644,0.07131598484882135,0.08696918956728403,0.07170027543556723,0.08584060597101244,0.07119802000611714,0.0028941876675651337,0.0708952760731053,0.0673209438856376,0.07886693423312806,0.0677294115371239,0.07832842993724783,0.03988124268242922,0.001020706120338543,0.039956305989129595,0.03815726049683828,0.04176364970726011,0.03831752061801458,0.041725627449052,0.15698536728285867,0.0077799868883830624,0.15706262161684062,0.14387825048646735,0.16870467008667964,0.14417759375552802,0.16826221972846275,0.33031127001149835,0.0068840268890046526,0.3282991332036087,0.32165581328498144,0.344993808597205,0.3217221151932602,0.34419818569785954,2.7570034716079954,0.028960851173517654,2.761354590482929,2.6933486644259683,2.80364961082611,2.7060444951795506,2.7957747821952945
8,200,logistic_regression,coarse,20,empirical_seed_interval,0.2625547180772051,0.0057563994293657415,0.2627831910318007,0.25222800088273173,0.2724740979685947,0.25326520794765955,0.271245296833693,0.35269671523969576,0.010398291970965097,0.35272615204316293,0.33656078630815495,0.3701574385282151,0.337047875574916,0.36753687201485935,0.2784090515849619,0.004493505054882327,0.27813744615449404,0.27172866672677193,0.2883876669429687,0.27254028135922276,0.286611582371312,0.2603665993492794,0.004870678220192967,0.2600237918019711,0.2513900076041903,0.26821699965846424,0.2519685932148641,0.26780511670992874,0.2374378234372288,0.00511509577013187,0.23796376055898882,0.22941418979183684,0.24489981956425763,0.22959097166881412,0.24488163012162473,0.11761246793737838,0.0056009198509466614,0.11793931319653281,0.10780780116752167,0.13058331859189812,0.10853252697682647,0.12766078299133204,0.2628801217274014,0.007123922495231399,0.2640660932248364,0.2513681894569255,0.276161440827879,0.2523023242636653,0.27455706593843976,2.8972097227136033,0.02436668935185616,2.8959706129488767,2.8540266230320186,2.9552394746152486,2.8587635989739963,2.9411808442419956
8,200,logistic_regression,fine,20,empirical_seed_interval,0.078372476392295,0.002912328921138698,0.07921993001737164,0.07150781330567962,0.08275374060707728,0.07242126866004826,0.08217810658261929,0.17306352821510704,0.006941417014876828,0.17406963116929064,0.15964974349902705,0.18345624004953123,0.16037972094463115,0.18295733460109675,0.0810338918670714,0.002955736230632535,0.08160305240725242,0.07470447201115553,0.08514441691877171,0.07592550784566593,0.08508584661640306,0.07527796446908763,0.00309338161598444,0.07583149084504551,0.06900063204962247,0.08148986110213834,0.06952232245763645,0.08017017210459275,0.04572755302825288,0.0011590649570487827,0.046018257337926784,0.043139426411973734,0.04805851879723422,0.04340810715079241,0.04765048743382826,0.11761246793737838,0.0056009198509466614,0.11793931319653281,0.10780780116752167,0.13058331859189812,0.10853252697682647,0.12766078299133204,0.2628801217274014,0.007123922495231399,0.2640660932248364,0.2513681894569255,0.276161440827879,0.2523023242636653,0.27455706593843976,2.8972097227136033,0.02436668935185616,2.8959706129488767,2.8540266230320186,2.9552394746152486,2.8587635989739963,2.9411808442419956
8,200,xgboost,coarse,20,empirical_seed_interval,0.2526145621702511,0.007775594242619831,0.25046673625552834,0.24204150903754523,0.2740396070458181,0.24299154955733263,0.26808468810994324,0.44402806032195297,0.008781068997889996,0.44447223819211035,0.42501492570316646,0.46192563683000176,0.4279689711215284,0.4592276086812312,0.26738028837921035,0.0071025816760650375,0.2667576332479957,0.25312835536672773,0.2822408304828777,0.255921209604733,0.2792579761441214,0.2553783611298809,0.007731336375661408,0.2543373764010053,0.23895289311143375,0.27603250140280267,0.24263941984803675,0.2703721174368826,0.2305396608571954,0.006608996978259783,0.23018984596015576,0.21303846863725906,0.2420203689505714,0.21787259479218699,0.24063393544925157,0.16845494096055194,0.007964804720100662,0.16731298646736248,0.1573058552980718,0.18205764638245178,0.15734918129754114,0.18155480220679285,0.3428002139350787,0.0064667210128035064,0.34238319255262695,0.33098575977357153,0.3549249292411109,0.33213652457765785,0.35415556452326197,2.705130572262515,0.026494112161427434,2.7091947859543604,2.6597271360339643,2.750746285158323,2.660244422209446,2.749793113169998
8,200,xgboost,fine,20,empirical_seed_interval,0.07804685099840106,0.0028225295058081938,0.07824749916362621,0.07315352319078909,0.0855164344657072,0.07338224109493231,0.0838384135307777,0.24157236754820452,0.007208319427369994,0.23897432779055366,0.2292283964266761,0.2551852998407925,0.23137762858216876,0.25443431584999116,0.08312353692659744,0.003659095366705324,0.08294061416469255,0.07868740140576647,0.09482224049113794,0.07876407095982685,0.0909674075674158,0.07625645833546113,0.00308248388828012,0.07615504435010692,0.07154816720916828,0.08483167216035321,0.07161147399264857,0.08310836610443385,0.04293731881510575,0.00142569949894228,0.04267101765304705,0.04054975631600862,0.04592081143120676,0.0407974225738905,0.04573004182250569,0.16845494096055194,0.007964804720100662,0.16731298646736248,0.1573058552980718,0.18205764638245178,0.15734918129754114,0.18155480220679285,0.3428002139350787,0.0064667210128035064,0.34238319255262695,0.33098575977357153,0.3549249292411109,0.33213652457765785,0.35415556452326197,2.705130572262515,0.026494112161427434,2.7091947859543604,2.6597271360339643,2.750746285158323,2.660244422209446,2.749793113169998
8,400,logistic_regression,coarse,20,empirical_seed_interval,0.27094350996003524,0.006701487789471363,0.2707259929049184,0.25761402580639287,0.283807742884947,0.2589362243845907,0.2825934396800642,0.34985613280558997,0.008667932427798158,0.34977970767733946,0.33083097470369716,0.36797386343534405,0.33518983283212456,0.36494760801786663,0.29687314518446145,0.005373579900954963,0.2981695220340442,0.28946232730765276,0.3053647382704228,0.2896435421173477,0.3053217515624759,0.26975478052499047,0.006147270812349252,0.2700913289044712,0.25821774664782376,0.2808148955669878,0.25900570811787094,0.28033457471792583,0.24306433435853797,0.004527141042516999,0.24375377036109686,0.23486285421608297,0.25247187410852173,0.2353279063797158,0.2508250603019344,0.10398391893684769,0.005301707454895373,0.10354430169821333,0.0932994648859013,0.1149417344772687,0.09520974758977535,0.11302620013709534,0.2515105364408278,0.007160438079372304,0.2515761818945692,0.23644110428091278,0.26602163674155316,0.2392947121550504,0.2639682469485229,2.919165155669556,0.026808673646049625,2.917223155846453,2.8672220502388113,2.9736478418538828,2.875506506500973,2.963583080886255
8,400,logistic_regression,fine,20,empirical_seed_interval,0.08203699877483157,0.0026110891168975915,0.08202361699432442,0.07757588638554755,0.08701889656335099,0.07761302369627004,0.08698637212371639,0.15316494007606582,0.0069932748188397675,0.15419218777640192,0.14194067309393243,0.16406941004776224,0.14199318945692554,0.16330660987528745,0.08869425170851651,0.0026863971158436945,0.0889313453722096,0.0840043095572422,0.092880551225453,0.08435418558525516,0.09283672924395889,0.07771540354264249,0.003027849050009198,0.07773443213046641,0.07321533121712417,0.08480343627043378,0.07324011579043886,0.08415608296855868,0.04748024171658682,0.001367692267459411,0.04781520826726478,0.04474119354757723,0.04966679010194293,0.04498846634626273,0.0492839198377856,0.10398391893684769,0.005301707454895373,0.10354430169821333,0.0932994648859013,0.1149417344772687,0.09520974758977535,0.11302620013709534,0.2515105364408278,0.007160438079372304,0.2515761818945692,0.23644110428091278,0.26602163674155316,0.2392947121550504,0.2639682469485229,2.919165155669556,0.026808673646049625,2.917223155846453,2.8672220502388113,2.9736478418538828,2.875506506500973,2.963583080886255
