outer_fold,seed,patient_budget,cell_cap,task,class_index,class_name,training_patient_count,training_cell_count,observed_in_training
0,6,8,100,fine,26,platelet,1,1,True
0,7,8,100,coarse,0,B,8,40,True
0,7,8,100,coarse,1,Myeloid,8,156,True
0,7,8,100,coarse,2,NK,8,221,True
0,7,8,100,coarse,3,Other,3,4,True
0,7,8,100,coarse,4,T,8,379,True
0,7,8,100,fine,0,Atypical Memory B,0,0,False
0,7,8,100,fine,1,CD14 Monocyte-1,8,73,True
0,7,8,100,fine,2,CD14 Monocyte-2,7,15,True
0,7,8,100,fine,3,CD14 Monocyte-3,1,5,True
0,7,8,100,fine,4,CD16 Monocyte-1,8,33,True
0,7,8,100,fine,5,CD16 Monocyte-2,4,8,True
0,7,8,100,fine,6,CD16 NK,8,193,True
0,7,8,100,fine,7,CD4 + Tcm-1,8,226,True
0,7,8,100,fine,8,CD4 + Tcm-2,4,15,True
0,7,8,100,fine,9,CD4 Monocyte-4,2,3,True
0,7,8,100,fine,10,CD56 NK,4,28,True
0,7,8,100,fine,11,CD8 + CTL-1,3,9,True
0,7,8,100,fine,12,CD8 + CTL-2,1,9,True
0,7,8,100,fine,13,CD8 + CTL-3,1,2,True
0,7,8,100,fine,14,CD8 Tem-1,7,73,True
0,7,8,100,fine,15,CD8 Tem-2,6,14,True
0,7,8,100,fine,16,Cycling T,5,13,True
0,7,8,100,fine,17,Erythrocyte,0,0,False
0,7,8,100,fine,18,GCB,0,0,False
0,7,8,100,fine,19,Memory B-1,8,35,True
0,7,8,100,fine,20,Memory B-2,2,3,True
0,7,8,100,fine,21,Naive T,5,18,True
0,7,8,100,fine,22,Plasma,2,2,True
0,7,8,100,fine,23,Tcm,0,0,False
0,7,8,100,fine,24,cDC2,7,14,True
0,7,8,100,fine,25,pDC,3,5,True
0,7,8,100,fine,26,platelet,3,4,True
0,8,8,100,coarse,0,B,8,55,True
0,8,8,100,coarse,1,Myeloid,8,180,True
0,8,8,100,coarse,2,NK,8,210,True
0,8,8,100,coarse,3,Other,0,0,False
0,8,8,100,coarse,4,T,8,355,True
0,8,8,100,fine,0,Atypical Memory B,1,1,True
0,8,8,100,fine,1,CD14 Monocyte-1,8,79,True
0,8,8,100,fine,2,CD14 Monocyte-2,4,8,True
0,8,8,100,fine,3,CD14 Monocyte-3,1,1,True
0,8,8,100,fine,4,CD16 Monocyte-1,6,47,True
0,8,8,100,fine,5,CD16 Monocyte-2,4,16,True
0,8,8,100,fine,6,CD16 NK,8,177,True
0,8,8,100,fine,7,CD4 + Tcm-1,8,199,True
0,8,8,100,fine,8,CD4 + Tcm-2,4,15,True
0,8,8,100,fine,9,CD4 Monocyte-4,0,0,False
0,8,8,100,fine,10,CD56 NK,6,33,True
0,8,8,100,fine,11,CD8 + CTL-1,1,8,True
0,8,8,100,fine,12,CD8 + CTL-2,2,7,True
0,8,8,100,fine,13,CD8 + CTL-3,1,6,True
0,8,8,100,fine,14,CD8 Tem-1,7,77,True
0,8,8,100,fine,15,CD8 Tem-2,6,11,True
0,8,8,100,fine,16,Cycling T,5,13,True
0,8,8,100,fine,17,Erythrocyte,0,0,False
0,8,8,100,fine,18,GCB,1,1,True
0,8,8,100,fine,19,Memory B-1,8,44,True
0,8,8,100,fine,20,Memory B-2,2,3,True
0,8,8,100,fine,21,Naive T,5,16,True
0,8,8,100,fine,22,Plasma,4,6,True
0,8,8,100,fine,23,Tcm,2,3,True
0,8,8,100,fine,24,cDC2,6,23,True
0,8,8,100,fine,25,pDC,3,6,True
0,8,8,100,fine,26,platelet,0,0,False
0,9,8,100,coarse,0,B,8,65,True
0,9,8,100,coarse,1,Myeloid,8,126,True
0,9,8,100,coarse,2,NK,8,226,True
0,9,8,100,coarse,3,Other,2,2,True
0,9,8,100,coarse,4,T,8,381,True
0,9,8,100,fine,0,Atypical Memory B,1,2,True
0,9,8,100,fine,1,CD14 Monocyte-1,7,51,True
0,9,8,100,fine,2,CD14 Monocyte-2,4,7,True
0,9,8,100,fine,3,CD14 Monocyte-3,2,9,True
0,9,8,100,fine,4,CD16 Monocyte-1,6,31,True
0,9,8,100,fine,5,CD16 Monocyte-2,2,3,True
0,9,8,100,fine,6,CD16 NK,8,187,True
0,9,8,100,fine,7,CD4 + Tcm-1,8,221,True
0,9,8,100,fine,8,CD4 + Tcm-2,6,21,True
0,9,8,100,fine,9,CD4 Monocyte-4,0,0,False
0,9,8,100,fine,10,CD56 NK,7,39,True
0,9,8,100,fine,11,CD8 + CTL-1,3,6,True
0,9,8,100,fine,12,CD8 + CTL-2,1,3,True
0,9,8,100,fine,13,CD8 + CTL-3,1,2,True
0,9,8,100,fine,14,CD8 Tem-1,7,76,True
0,9,8,100,fine,15,CD8 Tem-2,6,21,True
0,9,8,100,fine,16,Cycling T,6,10,True
0,9,8,100,fine,17,Erythrocyte,0,0,False
0,9,8,100,fine,18,GCB,1,5,True
0,9,8,100,fine,19,Memory B-1,8,51,True
0,9,8,100,fine,20,Memory B-2,1,2,True
0,9,8,100,fine,21,Naive T,6,20,True
0,9,8,100,fine,22,Plasma,3,5,True
0,9,8,100,fine,23,Tcm,1,1,True
