scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold3_seed15_P32_C1600_logistic_regression,3,15,32,1600,logistic_regression,coarse,0.3458583276445555,0.40558082566713793,11.776306305080652,0.03347658459097147,0.2921303238392116,5,5,51200,68849,2197.54296875
outer_fold,fold3_seed15_P32_C1600_logistic_regression,3,15,32,1600,logistic_regression,fine,0.16129500791587387,0.1880283643590371,46.40366381872445,0.057455817237496376,0.13786031410839317,27,27,51200,68849,2197.54296875
outer_fold,fold3_seed15_P32_C1600_xgboost,3,15,32,1600,xgboost,coarse,0.5175383810948597,0.329300369884591,35.341388723813,1.1151202032342553,0.3262292367810158,5,5,51200,68849,1737.73046875
outer_fold,fold3_seed15_P32_C1600_xgboost,3,15,32,1600,xgboost,fine,0.306002992055077,0.11004140374880507,172.61829281877726,5.029298649169505,0.09894637276139241,27,27,51200,68849,1737.73046875
outer_fold,fold3_seed16_P32_C1600_logistic_regression,3,16,32,1600,logistic_regression,coarse,0.3361704599921567,0.4101775371484755,11.284088164567947,0.06097306124866009,0.2881998629219189,5,5,51200,68849,2197.93359375
outer_fold,fold3_seed16_P32_C1600_logistic_regression,3,16,32,1600,logistic_regression,fine,0.16990805966680708,0.17931846115443492,45.59087938349694,0.058011218905448914,0.12606134806913136,27,27,51200,68849,2197.93359375
outer_fold,fold3_seed16_P32_C1600_xgboost,3,16,32,1600,xgboost,coarse,0.5155194701448097,0.32483559486212227,39.389629788696766,1.2924267398193479,0.32240423333290325,5,5,51200,68849,2027.45703125
outer_fold,fold3_seed16_P32_C1600_xgboost,3,16,32,1600,xgboost,fine,0.3064387282313469,0.11005446432250948,202.30539302434772,6.531300013884902,0.09896684721325061,27,27,51200,68849,2027.45703125
outer_fold,fold3_seed17_P32_C1600_logistic_regression,3,17,32,1600,logistic_regression,coarse,0.3293003529463028,0.4027005303463199,11.71004506200552,0.033695108257234097,0.2835959062175826,5,5,51200,68849,2198.1015625
outer_fold,fold3_seed17_P32_C1600_logistic_regression,3,17,32,1600,logistic_regression,fine,0.15929062150503276,0.19214435492549653,45.81014807615429,0.057680160738527775,0.13173442092915594,27,27,51200,68849,2198.1015625
outer_fold,fold3_seed17_P32_C1600_xgboost,3,17,32,1600,xgboost,coarse,0.5168702522912461,0.32904963411625704,39.668763196095824,1.2499227887019515,0.32580056803801016,5,5,51200,68849,2252.640625
