actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
32,14.313479255884886,1,4.075769869610667,22.103448275862068,1,xgboost,30,228169,6400,29,32,efe902f7ff6c11bd,1,success,fine,6400,1,19.5640536127612
8,2.5626300973817706,1,0.5877807140350342,8.0,8,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,1,success,coarse,6400,0,4.295939113944769
8,14.028114224784076,1,4.23566219676286,6.241379310344827,1,xgboost,30,228169,6400,29,8,efe902f7ff6c11bd,1,success,fine,6400,1,19.4203414125368
16,2.4551799641922116,1,0.5555226383730769,15.8,15,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,2,success,coarse,6400,0,4.150696523487568
16,14.507144615985453,1,4.188224840909243,11.233333333333333,1,xgboost,30,228169,6400,30,16,efe902f7ff6c11bd,2,success,fine,6400,0,19.844580530188978
32,2.434713792987168,1,0.5474295597523451,28.8,16,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,2,success,coarse,6400,0,4.16085828281939
32,14.057957902550697,1,4.471327632665634,20.533333333333335,1,xgboost,30,228169,6400,30,32,efe902f7ff6c11bd,2,success,fine,6400,0,19.71488979551941
8,2.500449186190963,1,0.6606909688562155,7.8,7,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,2,success,coarse,6400,0,4.342057302594185
8,13.60429055057466,1,4.103189444169402,5.966666666666667,1,xgboost,30,228169,6400,30,8,efe902f7ff6c11bd,2,success,fine,6400,0,18.86691796965897
16,2.6104685999453068,1,0.5519277127459645,15.6,14,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,3,success,coarse,6400,0,4.299549853429198
16,16.10365268867463,1,3.866906765848398,12.0,1,xgboost,30,228169,6400,30,16,efe902f7ff6c11bd,3,success,fine,6400,0,21.094632897526026
32,2.5086507173255086,1,0.5552212167531252,28.6,15,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,3,success,coarse,6400,0,4.232650174759328
32,15.204805838875473,1,3.8654024293646216,21.7,2,xgboost,30,228169,6400,30,32,efe902f7ff6c11bd,3,success,fine,6400,0,20.26656529214233
8,3.0303815128281713,1,0.5485449954867363,7.6,6,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,3,success,coarse,6400,0,4.7394089894369245
8,15.889427141286433,1,4.102248914539814,6.6,1,xgboost,30,228169,6400,30,8,efe902f7ff6c11bd,3,success,fine,6400,0,21.168133534491062
16,2.6729772510007024,1,0.572625226341188,15.8,15,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,4,success,coarse,6400,0,4.3627134300768375
16,14.436082385480404,1,3.5785581907257438,12.344827586206897,1,xgboost,30,228169,6400,29,16,efe902f7ff6c11bd,4,success,fine,6400,1,19.152628649957478
32,2.4798862617462873,1,0.5532623827457428,29.0,17,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,4,success,coarse,6400,0,4.217475046403706
32,14.61162672471255,1,3.5679002553224564,22.93103448275862,1,xgboost,30,228169,6400,29,32,efe902f7ff6c11bd,4,success,fine,6400,1,19.360263233073056
8,2.9690173910930753,1,0.5703299716114998,8.0,8,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,4,success,coarse,6400,0,4.6862141555175185
8,13.419327687472105,1,3.59000095538795,6.413793103448276,1,xgboost,30,228169,6400,29,8,efe902f7ff6c11bd,4,success,fine,6400,1,18.15168225299567
16,2.8784169536083937,1,0.559542222879827,15.4,13,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,5,success,coarse,6400,0,4.596594980917871
16,14.489078590646386,1,3.502986087463796,12.379310344827585,1,xgboost,30,228169,6400,29,16,efe902f7ff6c11bd,5,success,fine,6400,1,19.153681839816272
32,2.448780925013125,1,0.5667647095397115,29.8,21,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,5,success,coarse,6400,0,4.187167566269636
32,13.838501244783401,1,4.075676964595914,22.137931034482758,1,xgboost,30,228169,6400,29,32,efe902f7ff6c11bd,5,success,fine,6400,1,19.05864286981523
8,2.45313869882375,1,0.5635005692020059,8.0,8,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,5,success,coarse,6400,0,4.152391166426241
8,13.721075728535652,1,3.6282507181167603,6.586206896551724,1,xgboost,30,228169,6400,29,8,efe902f7ff6c11bd,5,success,fine,6400,1,18.475084881298244
16,2.4797586305066943,1,0.5587340919300914,16.0,16,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,6,success,coarse,6400,0,4.1625583386048675
16,13.74570442456752,1,4.041779854334891,11.758620689655173,1,xgboost,30,228169,6400,29,16,efe902f7ff6c11bd,6,success,fine,6400,1,18.987719506956637
32,2.9331951774656773,1,0.5848232638090849,29.4,19,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,6,success,coarse,6400,0,4.696849862113595
32,13.336685198359191,1,3.520669241435826,21.17241379310345,1,xgboost,30,228169,6400,29,32,efe902f7ff6c11bd,6,success,fine,6400,1,18.020268403925
