actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
32,9.35647336114198,2,0.3014048235490918,30.0,22,xgboost,5,148259,6400,5,32,21f5dbe4f5a61997,7,success,coarse,6400,0,9.832115120254457
32,78.40482606738806,2,2.254315094090998,26.256410256410255,1,xgboost,39,148259,6400,39,32,21f5dbe4f5a61997,7,success,fine,6400,0,80.87241318821907
8,11.168093943037093,2,0.3204632233828306,7.8,7,xgboost,5,148259,6400,5,8,21f5dbe4f5a61997,7,success,coarse,6400,0,11.652160213328898
8,77.01669475063682,2,3.4672750467434525,7.3076923076923075,1,xgboost,39,148259,6400,39,8,21f5dbe4f5a61997,7,success,fine,6400,0,80.66538777388632
16,9.672913608141243,2,0.3172695068642497,16.0,16,xgboost,5,148259,6400,5,16,21f5dbe4f5a61997,8,success,coarse,6400,0,10.153666583821177
16,69.20519370399415,2,2.0387786058709025,14.333333333333334,2,xgboost,39,148259,6400,39,16,21f5dbe4f5a61997,8,success,fine,6400,0,71.42772731930017
32,9.445872687734663,2,0.30524253007024527,31.6,30,xgboost,5,148259,6400,5,32,21f5dbe4f5a61997,8,success,coarse,6400,0,9.937613398768008
32,68.93649790901691,2,1.8875816613435745,27.205128205128204,2,xgboost,39,148259,6400,39,32,21f5dbe4f5a61997,8,success,fine,6400,0,71.01600185688585
8,9.07189846970141,2,0.29778220783919096,8.0,8,xgboost,5,148259,6400,5,8,21f5dbe4f5a61997,8,success,coarse,6400,0,9.52764944639057
8,66.99654179438949,2,1.9530343664810061,7.333333333333333,2,xgboost,39,148259,6400,39,8,21f5dbe4f5a61997,8,success,fine,6400,0,69.10787819232792
16,10.20758590567857,2,0.3219864768907428,16.0,16,xgboost,5,148259,6400,5,16,21f5dbe4f5a61997,9,success,coarse,6400,0,10.697314174845815
16,68.3019609414041,2,2.0655386988073587,14.666666666666666,2,xgboost,39,148259,6400,39,16,21f5dbe4f5a61997,9,success,fine,6400,0,70.53739345259964
32,9.476319275796413,2,0.32048674765974283,32.0,32,xgboost,5,148259,6400,5,32,21f5dbe4f5a61997,9,success,coarse,6400,0,9.990476295351982
32,71.10126216430217,2,1.9571143984794617,27.846153846153847,2,xgboost,39,148259,6400,39,32,21f5dbe4f5a61997,9,success,fine,6400,0,73.24739501532167
8,9.38281680457294,2,0.3094441806897521,8.0,8,xgboost,5,148259,6400,5,8,21f5dbe4f5a61997,9,success,coarse,6400,0,9.842906195670366
8,69.67939528916031,2,2.334852658212185,7.461538461538462,1,xgboost,39,148259,6400,39,8,21f5dbe4f5a61997,9,success,fine,6400,0,72.16640327405185
16,9.720833791419864,3,0.293195016682148,15.8,15,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,0,success,coarse,6400,0,10.18232233542949
16,93.55108383111656,3,2.7526689181104302,14.256410256410257,2,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,0,success,fine,6400,0,96.47355077974498
32,10.944527893327177,3,0.29691052064299583,31.8,31,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,0,success,coarse,6400,0,11.427082781679928
32,89.60622964892536,3,2.7203120989724994,27.153846153846153,2,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,0,success,fine,6400,0,92.51974067930132
8,11.46492756716907,3,0.2860362948849797,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,0,success,coarse,6400,0,11.927059109322727
8,95.09280781727284,3,2.6756810769438744,7.333333333333333,2,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,0,success,fine,6400,0,97.93351692985743
16,9.828256906941533,3,0.2874604808166623,15.8,15,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,1,success,coarse,6400,0,10.27817967440933
16,86.89996402803808,3,2.685190008021891,13.923076923076923,1,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,1,success,fine,6400,0,89.7594507271424
32,9.37246657628566,3,0.28769049420952797,31.8,31,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,1,success,coarse,6400,0,9.842742152512074
32,93.99825184140354,3,5.325008952058852,26.05128205128205,1,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,1,success,fine,6400,0,99.53035631589592
8,9.938342447392642,3,0.3157650548964739,7.8,7,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,1,success,coarse,6400,0,10.409841299057007
8,88.92280388902873,3,2.811238018795848,7.282051282051282,1,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,1,success,fine,6400,0,91.89615243114531
16,9.211557240225375,3,0.31186446361243725,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,2,success,coarse,6400,0,9.669247517362237
16,99.3052803343162,3,2.8524098889902234,14.64102564102564,2,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,2,success,fine,6400,0,102.33269673585892
32,9.546694923192263,3,0.2956017078831792,32.0,32,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,2,success,coarse,6400,0,10.016165328212082
32,91.18811971135437,3,2.799137464724481,28.05128205128205,2,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,2,success,fine,6400,0,94.38124206103384
8,9.577043754979968,3,0.2889718161895871,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,2,success,coarse,6400,0,10.003320469520986
8,99.26607784535736,3,3.0909626968204975,7.435897435897436,2,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,2,success,fine,6400,0,102.50807143654674
16,9.230456204153597,3,0.2674523061141372,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,3,success,coarse,6400,0,9.655603582970798
16,89.13021702412516,3,3.136153711937368,14.384615384615385,2,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,3,success,fine,6400,0,92.44084859080613
32,10.062071649357677,3,0.28355445340275764,32.0,32,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,3,success,coarse,6400,0,10.52659107837826
32,87.43715674243867,3,3.0370155833661556,26.28205128205128,2,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,3,success,fine,6400,0,90.67352345678955
8,9.331391101703048,3,0.27801830135285854,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,3,success,coarse,6400,0,9.753170815296471
8,86.87693164683878,3,3.1630235631018877,7.358974358974359,2,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,3,success,fine,6400,0,90.20055839139968
16,10.145782851614058,3,0.27932192757725716,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,4,success,coarse,6400,0,10.583609860390425
16,87.31548938155174,3,2.8001145534217358,14.615384615384615,2,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,4,success,fine,6400,0,90.28016681410372
32,9.287911971099675,3,0.2859996408224106,32.0,32,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,4,success,coarse,6400,0,9.75132607948035
32,90.9903212832287,3,2.9297446087002754,26.0,2,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,4,success,fine,6400,0,94.1073232665658
8,8.902790893800557,3,0.2899855384603143,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,4,success,coarse,6400,0,9.334324982948601
8,92.0016254093498,3,3.0026289261877537,7.410256410256411,2,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,4,success,fine,6400,0,95.1678307428956
16,9.875811100937426,3,0.2791503518819809,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,5,success,coarse,6400,0,10.315047923475504
16,94.95206487830728,3,2.798253390006721,14.384615384615385,2,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,5,success,fine,6400,0,97.96271676477045
32,10.139753893017769,3,0.2846772186458111,31.2,28,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,5,success,coarse,6400,0,10.60180660057813
32,89.57742569036782,3,2.7065582862123847,26.46153846153846,2,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,5,success,fine,6400,0,92.47717943042517
8,9.181279161944985,3,0.28572855703532696,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,5,success,coarse,6400,0,9.614949107170105
8,88.72737952601165,3,2.761420438066125,7.358974358974359,2,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,5,success,fine,6400,0,91.65282580256462
16,8.956596627831459,3,0.2943671867251396,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,6,success,coarse,6400,0,9.406315091066062
16,81.20815156772733,3,2.7765817139297724,13.564102564102564,1,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,6,success,fine,6400,0,84.15949966851622
32,10.69691475853324,3,0.3295763349160552,28.8,16,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,6,success,coarse,6400,0,11.210294073447585
32,82.91953882575035,3,2.6217701910063624,25.692307692307693,1,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,6,success,fine,6400,0,85.7343373876065
8,8.80056197103113,3,0.2931056534871459,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,6,success,coarse,6400,0,9.238414629362524
8,86.75152556411922,3,2.712396113201976,7.0256410256410255,1,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,6,success,fine,6400,0,89.6247654762119
16,9.52093739900738,3,0.3091458985581994,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,7,success,coarse,6400,0,9.992931289598346
16,63.521402107551694,3,1.248088718391955,14.435897435897436,2,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,7,success,fine,6400,0,64.95382860302925
32,8.99940680153668,3,0.28733925987035036,32.0,32,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,7,success,coarse,6400,0,9.460266078822315
32,82.21115259360522,3,2.1433861814439297,26.17948717948718,2,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,7,success,fine,6400,0,84.59802825935185
8,9.850356024689972,3,0.3214837880805135,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,7,success,coarse,6400,0,10.318171911872923
8,66.40800679475069,3,1.3824801091104746,7.384615384615385,2,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,7,success,fine,6400,0,68.00089205615222
16,9.081612085923553,3,0.28493291046470404,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,8,success,coarse,6400,0,9.525159041397274
16,75.84313280787319,3,2.336332008242607,14.102564102564102,1,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,8,success,fine,6400,0,78.3535863822326
32,9.457376850768924,3,0.29257152788341045,28.8,16,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,8,success,coarse,6400,0,9.930795477703214
32,75.34649449028075,3,2.7906465213745832,26.205128205128204,1,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,8,success,fine,6400,0,78.32861605845392
8,8.803675684146583,3,0.2863750932738185,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,8,success,coarse,6400,0,9.239231334999204
8,74.45203768834472,3,2.6578783383592963,7.333333333333333,1,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,8,success,fine,6400,0,77.28361643664539
16,8.782517857849598,3,0.27439369447529316,16.0,16,xgboost,5,140635,6400,5,16,21f5dbe4f5a61997,9,success,coarse,6400,0,9.214254329912364
16,77.7651374200359,3,2.8757082847878337,13.871794871794872,1,xgboost,39,140635,6400,39,16,21f5dbe4f5a61997,9,success,fine,6400,0,80.91808264888823
32,9.068410681560636,3,0.27708850614726543,29.8,21,xgboost,5,140635,6400,5,32,21f5dbe4f5a61997,9,success,coarse,6400,0,9.530560313723981
32,71.92791530117393,3,2.115354271605611,25.871794871794872,1,xgboost,39,140635,6400,39,32,21f5dbe4f5a61997,9,success,fine,6400,0,74.23183113709092
8,8.627977480180562,3,0.26764354202896357,8.0,8,xgboost,5,140635,6400,5,8,21f5dbe4f5a61997,9,success,coarse,6400,0,9.040085073560476
8,75.5589376008138,3,1.8847351493313909,7.102564102564102,1,xgboost,39,140635,6400,39,8,21f5dbe4f5a61997,9,success,fine,6400,0,77.6009252090007
16,9.91292005032301,4,0.2832745239138603,15.8,15,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,0,success,coarse,6400,0,10.368499186821282
16,80.13626811560243,4,2.50445129070431,14.307692307692308,2,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,0,success,fine,6400,0,82.80974946264178
32,9.267807085067034,4,0.2786463191732764,31.8,31,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,0,success,coarse,6400,0,9.728677987121046
32,82.20489056501538,4,2.5117639852687716,25.794871794871796,2,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,0,success,fine,6400,0,84.9074233546853
8,10.00545009598136,4,0.3053247360512614,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,0,success,coarse,6400,0,10.489960903301835
8,82.61378698702902,4,2.7425536699593067,7.358974358974359,2,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,0,success,fine,6400,0,85.52037181518972
16,9.601466283202171,4,0.2841652035713196,16.0,16,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,1,success,coarse,6400,0,10.04006889835
16,93.87190539203584,4,2.8654370484873652,13.948717948717949,1,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,1,success,fine,6400,0,96.89931036625057
32,10.807241207920015,4,0.2807556064799428,29.0,17,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,1,success,coarse,6400,0,11.272209234535694
32,108.90460098069161,4,2.774120746180415,26.53846153846154,1,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,1,success,fine,6400,0,111.91339979879558
8,10.476086875423789,4,0.28241816628724337,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,1,success,coarse,6400,0,10.899858051910996
8,87.5382047733292,4,2.723994846455753,7.102564102564102,1,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,1,success,fine,6400,0,90.41444923821837
16,9.113561707548797,4,0.3086288468912244,15.8,15,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,2,success,coarse,6400,0,9.569078171625733
16,95.02477446943521,4,3.532332105562091,14.076923076923077,2,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,2,success,fine,6400,0,98.7632905356586
32,9.431116856634617,4,0.30352977849543095,31.8,31,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,2,success,coarse,6400,0,9.912645532749593
32,87.93400743696839,4,5.334904020652175,25.435897435897434,2,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,2,success,fine,6400,0,116.49067025072873
8,9.089096079580486,4,0.27675204165279865,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,2,success,coarse,6400,0,9.505448644980788
8,103.20637844037265,4,8.354231473058462,7.153846153846154,2,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,2,success,fine,6400,0,111.7343200109899
16,9.463098128326237,4,0.2950802417472005,16.0,16,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,3,success,coarse,6400,0,9.914417759515345
16,86.4604312069714,4,2.727487980388105,14.538461538461538,2,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,3,success,fine,6400,0,89.37589751649648
32,10.415499304421246,4,0.2869021072983742,32.0,32,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,3,success,coarse,6400,0,10.879793715663254
32,86.88769266288728,4,2.74447463080287,26.666666666666668,2,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,3,success,fine,6400,0,89.82510933931917
8,9.340602685697377,4,0.3228902770206332,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,3,success,coarse,6400,0,9.802908661775291
8,85.89975568000227,4,169.84931434411556,7.333333333333333,2,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,3,success,fine,6400,0,255.92882720939815
16,8.960913490504026,4,0.2763221403583884,16.0,16,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,4,success,coarse,6400,0,9.39625195786357
16,84.6019073901698,4,2.7320716343820095,14.333333333333334,2,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,4,success,fine,6400,0,87.50847558584064
32,9.134547039866447,4,0.27217260003089905,32.0,32,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,4,success,coarse,6400,0,9.582322722300887
32,87.9017779296264,4,2.6987357465550303,27.0,2,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,4,success,fine,6400,0,90.78921522479504
8,8.709657141007483,4,0.2903655655682087,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,4,success,coarse,6400,0,9.140267201699317
8,86.80877201724797,4,2.687139268964529,7.410256410256411,2,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,4,success,fine,6400,0,89.64619946666062
16,9.523780692368746,4,0.28671465907245874,15.8,15,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,5,success,coarse,6400,0,9.968307359144092
16,85.62704812083393,4,2.568806421943009,14.128205128205128,2,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,5,success,fine,6400,0,88.37203988432884
32,9.422016377560794,4,0.28547288477420807,31.8,31,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,5,success,coarse,6400,0,9.881760780699551
32,91.57626713253558,4,2.6497226441279054,25.871794871794872,2,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,5,success,fine,6400,0,94.41480711102486
8,10.015721437521279,4,0.3114518988877535,7.8,7,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,5,success,coarse,6400,0,10.464856838807464
8,88.17742729466408,4,2.6465089060366154,7.333333333333333,2,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,5,success,fine,6400,0,90.9825161350891
16,9.142666130326688,4,0.3150035785511136,16.0,16,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,6,success,coarse,6400,0,9.610244072042406
16,88.8012565933168,4,2.5942774461582303,14.076923076923077,1,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,6,success,fine,6400,0,91.55663204938173
32,9.327807388268411,4,0.2844148874282837,29.8,21,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,6,success,coarse,6400,0,9.787768805399537
32,85.61421799100935,4,2.725189042277634,26.17948717948718,1,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,6,success,fine,6400,0,88.52960784453899
8,8.679058101959527,4,0.2721579782664776,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,6,success,coarse,6400,0,9.092214098200202
8,97.80816561821848,4,2.594839851371944,7.3076923076923075,1,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,6,success,fine,6400,0,100.5630523012951
16,9.260890351608396,4,0.28044166788458824,16.0,16,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,7,success,coarse,6400,0,9.694303796626627
16,74.85888377949595,4,1.2970146778970957,14.256410256410257,2,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,7,success,fine,6400,0,76.33466445095837
32,9.109257965348661,4,0.2790566012263298,30.8,26,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,7,success,coarse,6400,0,9.56872898992151
32,70.87240393646061,4,1.4679165100678802,26.333333333333332,2,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,7,success,fine,6400,0,72.53489760681987
8,9.684880061075091,4,0.27760971151292324,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,7,success,coarse,6400,0,10.105363201349974
8,92.14758692961186,4,2.8334277607500553,7.3076923076923075,2,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,7,success,fine,6400,0,95.1409010188654
16,8.514344783499837,4,0.2684903061017394,16.0,16,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,8,success,coarse,6400,0,8.942554192617536
16,77.55568074900657,4,2.3722527120262384,14.35897435897436,2,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,8,success,fine,6400,0,80.09715567994863
32,9.22610341757536,4,0.281422121450305,31.8,31,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,8,success,coarse,6400,0,9.683959684334695
32,73.55628985725343,4,2.193825878202915,26.76923076923077,2,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,8,success,fine,6400,0,75.96531708352268
8,8.941398305818439,4,0.27354223281145096,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,8,success,coarse,6400,0,9.362967036664486
8,80.1038248250261,4,2.2654077038168907,7.102564102564102,2,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,8,success,fine,6400,0,82.54374895710498
16,9.236328247003257,4,0.2697593392804265,16.0,16,xgboost,5,137148,6400,5,16,21f5dbe4f5a61997,9,success,coarse,6400,0,9.666125424206257
16,75.16791318543255,4,2.320213400758803,14.35897435897436,1,xgboost,39,137148,6400,39,16,21f5dbe4f5a61997,9,success,fine,6400,0,77.6765347821638
32,9.857431962154806,4,0.2743890071287751,29.4,19,xgboost,5,137148,6400,5,32,21f5dbe4f5a61997,9,success,coarse,6400,0,10.31180779542774
32,77.79792285617441,4,2.2110695438459516,26.897435897435898,1,xgboost,39,137148,6400,39,32,21f5dbe4f5a61997,9,success,fine,6400,0,80.20278705563396
8,10.65049463044852,4,0.2748682117089629,8.0,8,xgboost,5,137148,6400,5,8,21f5dbe4f5a61997,9,success,coarse,6400,0,11.060322503559291
8,77.58257879689336,4,3.13502989243716,7.333333333333333,1,xgboost,39,137148,6400,39,8,21f5dbe4f5a61997,9,success,fine,6400,0,80.90606841631234
