scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed05_P8_C100_logistic_regression,0,5,8,100,logistic_regression,coarse,0.9837210564726744,0.9320064162423873,0.026035161688923836,0.047545868903398514,0.9486487719204193,5,5,800,165797,1238.984375
outer_fold,fold0_seed05_P8_C100_logistic_regression,0,5,8,100,logistic_regression,fine,0.7545974897012612,0.47859966593365616,0.09648273419588804,0.09432427305728197,0.4778269464617287,39,35,800,165797,1238.984375
outer_fold,fold0_seed06_P8_C100_logistic_regression,0,6,8,100,logistic_regression,coarse,0.9898188748891718,0.9573097797629945,0.02265408542007208,0.04339717701077461,0.966001844074977,5,5,800,165797,1238.96875
outer_fold,fold0_seed06_P8_C100_logistic_regression,0,6,8,100,logistic_regression,fine,0.7517144459791191,0.4839581384409652,0.08930024225264788,0.08711906801909208,0.4876603605959623,39,35,800,165797,1238.96875
outer_fold,fold0_seed07_P8_C100_logistic_regression,0,7,8,100,logistic_regression,coarse,0.9838839062226699,0.8695266105684452,0.021649494767189026,0.05365269538015127,0.9011160937756124,5,5,800,165797,1237.4375
outer_fold,fold0_seed07_P8_C100_logistic_regression,0,7,8,100,logistic_regression,fine,0.7582585933400484,0.46145483437507057,0.0843439856544137,0.09459332469850779,0.46662881553114116,39,35,800,165797,1237.4375
outer_fold,fold0_seed08_P8_C100_logistic_regression,0,8,8,100,logistic_regression,coarse,0.9868152017225885,0.9830498842321733,0.01527353748679161,0.0423660883679986,0.9616714927440035,5,5,800,165797,1234.84375
outer_fold,fold0_seed08_P8_C100_logistic_regression,0,8,8,100,logistic_regression,fine,0.7719741611730008,0.5066631917325869,0.06235188990831375,0.2916855737566948,0.49969721148569224,39,36,800,165797,1234.84375
outer_fold,fold0_seed09_P8_C100_logistic_regression,0,9,8,100,logistic_regression,coarse,0.9858622291115038,0.9481168338643476,0.028655553236603737,0.04678031615912914,0.957803047037513,5,5,800,165797,1238.17578125
outer_fold,fold0_seed09_P8_C100_logistic_regression,0,9,8,100,logistic_regression,fine,0.7598147131733385,0.4693269101120234,0.08825386129319668,0.09024050738662481,0.47069314090862663,39,36,800,165797,1238.17578125
outer_fold,fold0_seed10_P8_C100_logistic_regression,0,10,8,100,logistic_regression,coarse,0.9837632767782288,0.7906149176664831,0.020003939047455788,0.044464439153671265,0.78656977132984,5,4,800,165797,1240.76171875
outer_fold,fold0_seed10_P8_C100_logistic_regression,0,10,8,100,logistic_regression,fine,0.7256042027298444,0.3806226499325279,0.09479684848338366,0.08679668605327606,0.38275502152936,39,33,800,165797,1240.76171875
outer_fold,fold0_seed11_P8_C100_logistic_regression,0,11,8,100,logistic_regression,coarse,0.9856933478892863,0.9448455478831284,0.02073128428310156,0.047175745479762554,0.9557266989904922,5,5,800,165797,1237.4375
outer_fold,fold0_seed11_P8_C100_logistic_regression,0,11,8,100,logistic_regression,fine,0.7490847240903032,0.4362246924329422,0.10524037666618824,0.26633818820118904,0.4398217661343398,39,33,800,165797,1237.4375
outer_fold,fold0_seed12_P8_C100_logistic_regression,0,12,8,100,logistic_regression,coarse,0.9852651133615205,0.8763144329532594,0.020745244808495045,0.04906605929136276,0.9066587138721067,5,5,800,165797,1240.3125
outer_fold,fold0_seed12_P8_C100_logistic_regression,0,12,8,100,logistic_regression,fine,0.7604781751177645,0.4660871636789001,0.08001461252570152,0.09107154794037342,0.4698505588060635,39,35,800,165797,1240.3125
outer_fold,fold0_seed13_P8_C100_logistic_regression,0,13,8,100,logistic_regression,coarse,0.9873399398059072,0.9483739646764355,0.027409433387219906,0.05320373363792896,0.9536005525834705,5,5,800,165797,1238.29296875
outer_fold,fold0_seed13_P8_C100_logistic_regression,0,13,8,100,logistic_regression,fine,0.7675229346731244,0.454672426949913,0.09598094504326582,0.07963217236101627,0.45471729997243626,39,34,800,165797,1238.29296875
outer_fold,fold0_seed14_P8_C100_logistic_regression,0,14,8,100,logistic_regression,coarse,0.9850359174170823,0.975939845101186,0.02132925670593977,0.04573185183107853,0.9654093372764594,5,5,800,165797,1238.70703125
outer_fold,fold0_seed14_P8_C100_logistic_regression,0,14,8,100,logistic_regression,fine,0.7597724928677841,0.5284259994342221,0.10925259534269571,0.0921271126717329,0.5258951954430809,39,36,800,165797,1238.70703125
outer_fold,fold0_seed15_P8_C100_logistic_regression,0,15,8,100,logistic_regression,coarse,0.9875570728059012,0.9356296234004058,0.08056507539004087,0.09833506867289543,0.9509647121552331,5,5,800,165797,1233.95703125
outer_fold,fold0_seed15_P8_C100_logistic_regression,0,15,8,100,logistic_regression,fine,0.7424621675904871,0.4627706797127854,0.11698123160749674,0.12227210961282253,0.4630861959202237,39,34,800,165797,1233.95703125
outer_fold,fold0_seed16_P8_C100_logistic_regression,0,16,8,100,logistic_regression,coarse,0.9885824230836505,0.963267504637605,0.017816373147070408,0.044583726674318314,0.9697738707235339,5,5,800,165797,1257.47265625
