job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed12_P8_C100_logistic_regression_fine,0,12,8,100,logistic_regression,fine,2026-09-08T22:21:22.632443+00:00,2026-09-08T22:21:25.880508+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed12_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed12_P8_C100_logistic_regression.npz,
fold0_seed13_P8_C100_logistic_regression_coarse,0,13,8,100,logistic_regression,coarse,2026-09-08T22:21:22.492634+00:00,2026-09-08T22:21:25.742535+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed13_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed13_P8_C100_logistic_regression.npz,
fold0_seed13_P8_C100_logistic_regression_fine,0,13,8,100,logistic_regression,fine,2026-09-08T22:21:22.492634+00:00,2026-09-08T22:21:25.742535+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed13_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed13_P8_C100_logistic_regression.npz,
fold0_seed14_P8_C100_logistic_regression_coarse,0,14,8,100,logistic_regression,coarse,2026-09-08T22:21:22.136352+00:00,2026-09-08T22:21:25.440473+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed14_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed14_P8_C100_logistic_regression.npz,
fold0_seed14_P8_C100_logistic_regression_fine,0,14,8,100,logistic_regression,fine,2026-09-08T22:21:22.136352+00:00,2026-09-08T22:21:25.440473+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed14_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed14_P8_C100_logistic_regression.npz,
fold0_seed15_P8_C100_logistic_regression_coarse,0,15,8,100,logistic_regression,coarse,2026-09-08T22:21:22.729198+00:00,2026-09-08T22:21:28.279387+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed15_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed15_P8_C100_logistic_regression.npz,
fold0_seed15_P8_C100_logistic_regression_fine,0,15,8,100,logistic_regression,fine,2026-09-08T22:21:22.729198+00:00,2026-09-08T22:21:28.279387+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed15_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed15_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_logistic_regression_coarse,0,16,8,100,logistic_regression,coarse,2026-09-08T22:21:25.315819+00:00,2026-09-08T22:21:28.426990+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_logistic_regression_fine,0,16,8,100,logistic_regression,fine,2026-09-08T22:21:25.315819+00:00,2026-09-08T22:21:28.426990+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_logistic_regression_coarse,0,17,8,100,logistic_regression,coarse,2026-09-08T22:21:27.714037+00:00,2026-09-08T22:21:30.857054+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_logistic_regression_fine,0,17,8,100,logistic_regression,fine,2026-09-08T22:21:27.714037+00:00,2026-09-08T22:21:30.857054+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_logistic_regression_coarse,0,18,8,100,logistic_regression,coarse,2026-09-08T22:21:26.020282+00:00,2026-09-08T22:21:29.216168+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_logistic_regression_fine,0,18,8,100,logistic_regression,fine,2026-09-08T22:21:26.020282+00:00,2026-09-08T22:21:29.216168+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed19_P8_C100_logistic_regression_coarse,0,19,8,100,logistic_regression,coarse,2026-09-08T22:21:25.223987+00:00,2026-09-08T22:21:28.359343+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed19_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed19_P8_C100_logistic_regression.npz,
fold0_seed19_P8_C100_logistic_regression_fine,0,19,8,100,logistic_regression,fine,2026-09-08T22:21:25.223987+00:00,2026-09-08T22:21:28.359343+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed19_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed19_P8_C100_logistic_regression.npz,
fold0_seed00_P8_C200_logistic_regression_coarse,0,0,8,200,logistic_regression,coarse,2026-09-08T22:21:25.550199+00:00,2026-09-08T22:21:27.187400+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed00_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed00_P8_C200_logistic_regression.npz,
fold0_seed00_P8_C200_logistic_regression_fine,0,0,8,200,logistic_regression,fine,2026-09-08T22:21:25.550199+00:00,2026-09-08T22:21:27.187400+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed00_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed00_P8_C200_logistic_regression.npz,
fold0_seed01_P8_C200_logistic_regression_coarse,0,1,8,200,logistic_regression,coarse,2026-09-08T22:21:25.369376+00:00,2026-09-08T22:21:27.052640+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed01_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed01_P8_C200_logistic_regression.npz,
fold0_seed01_P8_C200_logistic_regression_fine,0,1,8,200,logistic_regression,fine,2026-09-08T22:21:25.369376+00:00,2026-09-08T22:21:27.052640+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed01_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed01_P8_C200_logistic_regression.npz,
fold0_seed02_P8_C200_logistic_regression_coarse,0,2,8,200,logistic_regression,coarse,2026-09-08T22:21:25.994128+00:00,2026-09-08T22:21:28.014834+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed02_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed02_P8_C200_logistic_regression.npz,
fold0_seed02_P8_C200_logistic_regression_fine,0,2,8,200,logistic_regression,fine,2026-09-08T22:21:25.994128+00:00,2026-09-08T22:21:28.014834+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed02_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed02_P8_C200_logistic_regression.npz,
fold0_seed03_P8_C200_logistic_regression_coarse,0,3,8,200,logistic_regression,coarse,2026-09-08T22:21:25.975792+00:00,2026-09-08T22:21:28.025981+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed03_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed03_P8_C200_logistic_regression.npz,
fold0_seed03_P8_C200_logistic_regression_fine,0,3,8,200,logistic_regression,fine,2026-09-08T22:21:25.975792+00:00,2026-09-08T22:21:28.025981+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed03_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed03_P8_C200_logistic_regression.npz,
fold0_seed04_P8_C200_logistic_regression_coarse,0,4,8,200,logistic_regression,coarse,2026-09-08T22:21:31.385832+00:00,2026-09-08T22:21:36.204675+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed04_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed04_P8_C200_logistic_regression.npz,
fold0_seed04_P8_C200_logistic_regression_fine,0,4,8,200,logistic_regression,fine,2026-09-08T22:21:31.385832+00:00,2026-09-08T22:21:36.204675+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed04_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed04_P8_C200_logistic_regression.npz,
fold0_seed05_P8_C200_logistic_regression_coarse,0,5,8,200,logistic_regression,coarse,2026-09-08T22:21:27.488940+00:00,2026-09-08T22:21:29.155664+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed05_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed05_P8_C200_logistic_regression.npz,
fold0_seed05_P8_C200_logistic_regression_fine,0,5,8,200,logistic_regression,fine,2026-09-08T22:21:27.488940+00:00,2026-09-08T22:21:29.155664+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed05_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed05_P8_C200_logistic_regression.npz,
fold0_seed06_P8_C200_logistic_regression_coarse,0,6,8,200,logistic_regression,coarse,2026-09-08T22:21:26.034949+00:00,2026-09-08T22:21:27.805376+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed06_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed06_P8_C200_logistic_regression.npz,
fold0_seed06_P8_C200_logistic_regression_fine,0,6,8,200,logistic_regression,fine,2026-09-08T22:21:26.034949+00:00,2026-09-08T22:21:27.805376+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed06_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed06_P8_C200_logistic_regression.npz,
fold0_seed07_P8_C200_logistic_regression_coarse,0,7,8,200,logistic_regression,coarse,2026-09-08T22:21:26.474174+00:00,2026-09-08T22:21:28.481477+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed07_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed07_P8_C200_logistic_regression.npz,
fold0_seed07_P8_C200_logistic_regression_fine,0,7,8,200,logistic_regression,fine,2026-09-08T22:21:26.474174+00:00,2026-09-08T22:21:28.481477+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed07_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed07_P8_C200_logistic_regression.npz,
fold0_seed08_P8_C200_logistic_regression_coarse,0,8,8,200,logistic_regression,coarse,2026-09-08T22:21:25.893819+00:00,2026-09-08T22:21:27.524304+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed08_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed08_P8_C200_logistic_regression.npz,
fold0_seed08_P8_C200_logistic_regression_fine,0,8,8,200,logistic_regression,fine,2026-09-08T22:21:25.893819+00:00,2026-09-08T22:21:27.524304+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed08_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed08_P8_C200_logistic_regression.npz,
fold0_seed09_P8_C200_logistic_regression_coarse,0,9,8,200,logistic_regression,coarse,2026-09-08T22:21:25.754585+00:00,2026-09-08T22:21:27.276694+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed09_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed09_P8_C200_logistic_regression.npz,
fold0_seed09_P8_C200_logistic_regression_fine,0,9,8,200,logistic_regression,fine,2026-09-08T22:21:25.754585+00:00,2026-09-08T22:21:27.276694+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed09_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed09_P8_C200_logistic_regression.npz,
fold0_seed10_P8_C200_logistic_regression_coarse,0,10,8,200,logistic_regression,coarse,2026-09-08T22:21:25.453202+00:00,2026-09-08T22:21:27.193969+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed10_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed10_P8_C200_logistic_regression.npz,
fold0_seed10_P8_C200_logistic_regression_fine,0,10,8,200,logistic_regression,fine,2026-09-08T22:21:25.453202+00:00,2026-09-08T22:21:27.193969+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed10_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed10_P8_C200_logistic_regression.npz,
fold0_seed11_P8_C200_logistic_regression_coarse,0,11,8,200,logistic_regression,coarse,2026-09-08T22:21:28.315768+00:00,2026-09-08T22:21:30.017465+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed11_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed11_P8_C200_logistic_regression.npz,
fold0_seed11_P8_C200_logistic_regression_fine,0,11,8,200,logistic_regression,fine,2026-09-08T22:21:28.315768+00:00,2026-09-08T22:21:30.017465+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed11_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed11_P8_C200_logistic_regression.npz,
fold0_seed12_P8_C200_logistic_regression_coarse,0,12,8,200,logistic_regression,coarse,2026-09-08T22:21:28.438700+00:00,2026-09-08T22:21:30.049291+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed12_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed12_P8_C200_logistic_regression.npz,
