model,task,metric,design,fixed_axis,fixed_value,low_patient_budget,low_cells_per_patient,high_patient_budget,high_cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
logistic_regression,coarse,macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.009910686283293368,0.007677444867300936,0.0016164427033792338,0.0263727007409661,1.0,0.0072952817682282204,0.013397484595702546
logistic_regression,coarse,patient_balanced_macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.008555153697723628,0.007233418826349114,-0.0001489267977223289,0.024523238648300142,0.95,0.0060030622334994845,0.011926947659503953
logistic_regression,coarse,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,6400,8,800,32,200,20,0.008721690992489506,0.005774484514169831,3.600792137827555e-05,0.019007778681818115,0.95,0.007893639456673549,0.012311840055800815
logistic_regression,coarse,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.00889666872143614,0.006495002782597194,0.0008598124178487987,0.02474932948516962,1.0,0.006725156396730864,0.011691337843489675
logistic_regression,coarse,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.007650315595138513,0.006886597719390181,-0.00014604797436010286,0.022834204620316073,0.95,0.005854243425149572,0.010027926308844276
logistic_regression,coarse,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,8,1600,16,800,20,0.008434175515081683,0.004866729735191051,0.002319152961317911,0.019675723381010705,1.0,0.007848070537966512,0.011982663798033097
logistic_regression,coarse,macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.004732870711995357,0.004001345149520431,0.00012462600900066124,0.01363238256777128,0.95,0.0034062655747336052,0.006304116499501562
logistic_regression,coarse,patient_balanced_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.004817579994032017,0.0049302626735829415,0.00023716384549956064,0.016487137694908678,0.95,0.0032970486407998627,0.006865307320685263
logistic_regression,coarse,mean_patient_macro_f1,fixed_total_patient_doubling,total_training_cells,12800,16,800,32,400,20,0.004401481838103094,0.0033068384818704076,0.0005561936512615163,0.011032428923590165,1.0,0.0034432557854349177,0.0069376027078874485
logistic_regression,coarse,macro_f1,fixed_total_patient_8_to_32,total_training_cells,12800,8,1600,32,400,20,0.013629539433431499,0.006965734348158341,0.00527722375722123,0.02882588564162928,1.0,0.010430936435718149,0.017486034176305662
logistic_regression,coarse,patient_balanced_macro_f1,fixed_total_patient_8_to_32,total_training_cells,12800,8,1600,32,400,20,0.01246789558917053,0.007351460761110476,0.00375755412677585,0.028315523824701247,1.0,0.009743283217750831,0.01618893876500925
logistic_regression,coarse,mean_patient_macro_f1,fixed_total_patient_8_to_32,total_training_cells,12800,8,1600,32,400,20,0.012835657353184777,0.005852892836652165,0.004271665273562181,0.025803160931671218,1.0,0.011741238634175838,0.01875181317827602
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,100,8,100,16,100,20,0.01762663869715373,0.009676275048989234,0.0025018619257876767,0.03373385021019858,1.0,0.014940617541367347,0.019963353368797
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,100,8,100,16,100,20,0.017477773802495822,0.009625974079875898,0.0026189340240273334,0.03386869655197118,1.0,0.014366073647318975,0.019799711534574237
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,100,8,100,16,100,20,0.022389078993589773,0.014726396570840867,0.0015271444711030982,0.04887541815462926,0.95,0.013867386316462418,0.01770173902088778
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,100,16,100,32,100,20,0.0033996184743380507,0.004203523196613648,-0.003747198980063532,0.009960019722106084,0.75,0.0018569236468464867,0.004860434487723444
