seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
1,8,200,logistic_regression,coarse,0.9899900957034762,0.9659969874046437,0.9600549292846983,0.9899777784830259,0.968497891710158,0.9618075340398964,0.9569826858108181,0.7527565055815135,0.8726405939152797,0.5165418877532089,5.0,5,5,105,700706
1,8,200,logistic_regression,fine,0.7552910921270832,0.5236287094587302,0.5069015784104635,0.7522453321320327,0.525321979927296,0.5093663807767097,0.4699136487216013,0.7527565055815135,0.8726405939152797,0.5165418877532089,35.6,34,5,105,700706
2,8,200,logistic_regression,coarse,0.9897703173656284,0.9611780625694605,0.9621771832659258,0.9897451385409833,0.9633448328049073,0.9610312887207997,0.9454940614003834,0.7637011813799225,0.8781507508141788,0.4942700647632531,5.0,5,5,105,700706
2,8,200,logistic_regression,fine,0.7665311842627293,0.5466063900335565,0.533369121564539,0.7647962527381031,0.5540156928532949,0.538565857789614,0.4781008350180399,0.7637011813799225,0.8781507508141788,0.4942700647632531,36.8,35,5,105,700706
3,8,200,logistic_regression,coarse,0.9898673623459767,0.9691339506427822,0.9747120366812829,0.9896590032386315,0.9717901025852719,0.9745503417114424,0.9575792898638434,0.7597779953361324,0.8762112783392749,0.5048622389418672,5.0,5,5,105,700706
3,8,200,logistic_regression,fine,0.7625551943325731,0.5290540803770728,0.5123335855365548,0.761046493259496,0.5292825643269892,0.5112585140192761,0.4687349944111851,0.7597779953361324,0.8762112783392749,0.5048622389418672,36.6,36,5,105,700706
4,8,200,logistic_regression,coarse,0.9875368556855514,0.9653175084881,0.9741643311349051,0.9878339725249179,0.9704342085465238,0.9760826268287582,0.9548892685217227,0.7536370460649687,0.872794724178186,0.5143783555442654,5.0,5,5,105,700706
4,8,200,logistic_regression,fine,0.7580525926708206,0.5454843568699808,0.5335409322359481,0.7559146425043354,0.5474321867763482,0.5348016464553531,0.4811714915564831,0.7536370460649687,0.872794724178186,0.5143783555442654,36.6,36,5,105,700706
5,8,200,logistic_regression,coarse,0.9882361503968854,0.9669998640650045,0.9668303564369687,0.9886006624157732,0.9686730571562661,0.9653287754255737,0.9561553700800949,0.753978130628252,0.8731614971186203,0.5138160655110703,5.0,5,5,105,700706
5,8,200,logistic_regression,fine,0.7580868438403553,0.5316501556976865,0.5160727311688937,0.7561329730266119,0.5317489201447172,0.5156066760618899,0.4746957428721887,0.753978130628252,0.8731614971186203,0.5138160655110703,36.0,36,5,105,700706
6,8,200,logistic_regression,coarse,0.9897831615542039,0.9633448207207257,0.9695705375277042,0.9898225559440602,0.9674958779630698,0.9701551018630677,0.9541101530606344,0.7603131698601125,0.8765116896387358,0.5017111313446724,5.0,5,5,105,700706
6,8,200,logistic_regression,fine,0.7632402177232677,0.524656785766501,0.5155442998344939,0.7610863204409142,0.5275658889952392,0.5184077181982456,0.47462741302528444,0.7603131698601125,0.8765116896387358,0.5017111313446724,35.6,35,5,105,700706
7,8,200,logistic_regression,coarse,0.9852719971000676,0.9577717313515943,0.9708892432231645,0.9860284873555544,0.9649664756174318,0.9739388390339245,0.9532793787389512,0.7600905372581368,0.8752443963659509,0.5032524339737351,5.0,5,5,105,700706
7,8,200,logistic_regression,fine,0.7652167956318342,0.5550318479450345,0.5399071631456922,0.7636143921679223,0.5603302214045087,0.5452227710394888,0.47917366835742015,0.7600905372581368,0.8752443963659509,0.5032524339737351,36.8,36,5,105,700706
8,8,200,logistic_regression,coarse,0.98886694276915,0.9560598944318641,0.9580161110196457,0.9883949506349258,0.9580216381268294,0.954488311347381,0.9389385279743512,0.766134441548952,0.8789998943922273,0.4912902130137319,5.0,5,5,105,700706
8,8,200,logistic_regression,fine,0.7691328460153045,0.5384933357679907,0.5255746072786263,0.7680509180851511,0.5388385935115152,0.5244666066602177,0.47927080102001385,0.766134441548952,0.8789998943922273,0.4912902130137319,36.0,35,5,105,700706
9,8,200,logistic_regression,coarse,0.9889268823158357,0.9637822643192285,0.9649207891607045,0.9890121010295119,0.9669016951219609,0.9649634987642998,0.9509981628305209,0.7622540694670803,0.8772894766135869,0.49586559841074573,5.0,5,5,105,700706
9,8,200,logistic_regression,fine,0.765652070911338,0.536590568242419,0.5225131231293104,0.7617365504392892,0.5372754500897684,0.5237235177858064,0.47793334716559444,0.7622540694670803,0.8772894766135869,0.49586559841074573,36.4,36,5,105,700706
10,8,200,logistic_regression,coarse,0.9867076919563983,0.9609212187161983,0.960581124829633,0.9857440157593239,0.9648732622608808,0.9635046885953514,0.9487474945866127,0.7507442493713483,0.8706861365537044,0.5231751975864343,5.0,5,5,105,700706
10,8,200,logistic_regression,fine,0.7546645811510105,0.531966399782111,0.5160689730932349,0.7537131483061831,0.5403366711342924,0.5259763784970058,0.47046437161628607,0.7507442493713483,0.8706861365537044,0.5231751975864343,36.6,35,5,105,700706
11,8,200,logistic_regression,coarse,0.988999666051097,0.9666953764632916,0.9705284448740038,0.9889255178831933,0.9707613532220994,0.9734430853192062,0.9560897306978168,0.7543591748893259,0.8732828033440558,0.5174723778589023,5.0,5,5,105,700706
11,8,200,logistic_regression,fine,0.7575659406370147,0.5138347399378883,0.49936805549971724,0.7575354880108879,0.5187593368537382,0.5038359226651382,0.46267363422676805,0.7543591748893259,0.8732828033440558,0.5174723778589023,35.8,34,5,105,700706
12,8,200,logistic_regression,coarse,0.9906251694719326,0.9666310037381989,0.9713595272717507,0.9904838396709482,0.970771979362441,0.9724924959320779,0.9560111869109279,0.7627150331237352,0.8776969228178437,0.5008491435780484,5.0,5,5,105,700706
12,8,200,logistic_regression,fine,0.7647686761637549,0.5242362443394065,0.5148851941814347,0.7619659917125357,0.5272334831578744,0.517133529496403,0.4736881284004598,0.7627150331237352,0.8776969228178437,0.5008491435780484,35.6,35,5,105,700706
13,8,200,logistic_regression,coarse,0.9876267650055801,0.9640714976734112,0.9663940160149412,0.9875963791938264,0.9680589051228253,0.9671845443058338,0.955324471592402,0.7565369784189089,0.874191172902758,0.5120121705822414,5.0,5,5,105,700706
13,8,200,logistic_regression,fine,0.7607555807999361,0.5281707727989385,0.5124664541181786,0.7559343458523795,0.5328320819723743,0.5166275734087836,0.4715546547779455,0.7565369784189089,0.874191172902758,0.5120121705822414,36.2,35,5,105,700706
14,8,200,logistic_regression,coarse,0.9842016480521074,0.9626789534333039,0.9697074149317674,0.9847429797191037,0.966607187611953,0.9690638635791087,0.9510981606451143,0.7530975901447968,0.8717971588654871,0.5135791615884551,5.0,5,5,105,700706
14,8,200,logistic_regression,fine,0.7593926696788668,0.5391383749715323,0.5323929551658364,0.7563382576809722,0.5398882590658675,0.5323508204365939,0.4804171342421537,0.7530975901447968,0.8717971588654871,0.5135791615884551,36.4,36,5,105,700706
15,8,200,logistic_regression,coarse,0.9872714091216573,0.9509291386439254,0.9461998256435266,0.9874078587700859,0.9575624575441383,0.9522923749126633,0.9331539702477493,0.7525153202627065,0.8716601541873482,0.5224131090642866,5.0,5,5,105,700706
15,8,200,logistic_regression,fine,0.7560488992530391,0.5098734990765977,0.49402542284818335,0.7550553701165482,0.5172474237661966,0.5004397704307845,0.4571389278634455,0.7525153202627065,0.8716601541873482,0.5224131090642866,36.0,34,5,105,700706
16,8,200,logistic_regression,coarse,0.9887727520529295,0.9715759200022698,0.9762939956584564,0.9887598533553726,0.9746496184337856,0.9779358842070704,0.9578232642675701,0.7612750568712128,0.8768099602401007,0.4987940734059648,5.0,5,5,105,700706
16,8,200,logistic_regression,fine,0.764847168427272,0.5383861134126827,0.5221891277856763,0.7626866394737891,0.5406918114408059,0.5235780088428201,0.4708243766494546,0.7612750568712128,0.8768099602401007,0.4987940734059648,37.0,36,5,105,700706
17,8,200,logistic_regression,coarse,0.9899515631377497,0.9680558358265579,0.9655736015498491,0.9899426037267118,0.9704586813697512,0.9655672545154432,0.9602392568538184,0.7597380356383419,0.8761984341506994,0.5057442065573864,5.0,5,5,105,700706
17,8,200,logistic_regression,fine,0.7624453051636493,0.5283613229619937,0.5143611917298196,0.7598713505109377,0.531098325241949,0.5165280100645742,0.4763023673452644,0.7597380356383419,0.8761984341506994,0.5057442065573864,36.4,35,5,105,700706
18,8,200,logistic_regression,coarse,0.9869517315393331,0.9614049464439562,0.9675803057830275,0.986988189948914,0.963533642723025,0.968632767646473,0.9515913898271934,0.7573747049404458,0.8743595744863039,0.5076679805795868,5.0,5,5,105,700706
18,8,200,logistic_regression,fine,0.7617674174332745,0.5237599429668603,0.5089922624109537,0.7606094249912717,0.5249816355796412,0.5112395401382652,0.4677635868698647,0.7573747049404458,0.8743595744863039,0.5076679805795868,36.6,35,5,105,700706
19,8,200,logistic_regression,coarse,0.9864294012039286,0.9571062121882365,0.9593940217689696,0.986654424546926,0.9631147152800553,0.9618843989369132,0.9430472387787479,0.7494327150045811,0.8705205892342865,0.5224159633284144,5.0,5,5,105,700706
