actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
32,10.076825595460832,2,1.0249558575451374,29.6,20,xgboost,5,86239,6400,5,32,c4bb1bf38ae4913e,8,success,coarse,6400,0,11.228560901246965
32,33.115693075582385,2,4.220255997031927,28.23076923076923,6,xgboost,27,86239,6400,26,32,c4bb1bf38ae4913e,8,success,fine,6400,1,37.457252020947635
8,11.890499501489103,2,1.1697780853137374,8.0,8,xgboost,5,86239,6400,5,8,c4bb1bf38ae4913e,8,success,coarse,6400,0,13.158926879055798
8,37.07366915419698,2,4.260107231326401,7.384615384615385,4,xgboost,27,86239,6400,26,8,c4bb1bf38ae4913e,8,success,fine,6400,1,41.42808111850172
16,7.8614350548014045,2,1.0121641717851162,15.6,14,xgboost,5,86239,6400,5,16,c4bb1bf38ae4913e,9,success,coarse,6400,0,8.970730293542147
16,26.63717037346214,2,3.815305480733514,14.23076923076923,5,xgboost,27,86239,6400,26,16,c4bb1bf38ae4913e,9,success,fine,6400,1,30.54827062319964
32,9.31046144478023,2,0.9966628346592188,30.0,22,xgboost,5,86239,6400,5,32,c4bb1bf38ae4913e,9,success,coarse,6400,0,10.430905617773533
32,31.463914189487696,2,3.901817826554179,27.73076923076923,5,xgboost,27,86239,6400,26,32,c4bb1bf38ae4913e,9,success,fine,6400,1,35.483855304308236
8,7.910061588510871,2,1.0212689535692334,7.6,6,xgboost,5,86239,6400,5,8,c4bb1bf38ae4913e,9,success,coarse,6400,0,9.021377419121563
8,28.060221855528653,2,3.881466683000326,6.961538461538462,4,xgboost,27,86239,6400,26,8,c4bb1bf38ae4913e,9,success,fine,6400,1,32.02856684103608
16,7.602233042940497,3,0.7049273196607828,15.8,15,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,0,success,coarse,6400,0,8.398741965182126
16,31.11100614350289,3,3.368142451159656,14.037037037037036,1,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,0,success,fine,6400,0,34.57692451775074
32,8.680263485759497,3,0.6998802898451686,29.4,19,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,0,success,coarse,6400,0,9.492363896220922
32,35.69033466745168,3,3.3935659816488624,26.51851851851852,1,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,0,success,fine,6400,0,39.20496020000428
8,22.575180422514677,3,0.7114794803783298,7.8,7,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,0,success,coarse,6400,0,23.368251311592758
8,37.62075782008469,3,3.255418948829174,7.074074074074074,1,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,0,success,fine,6400,0,40.96125871129334
16,9.523861999623477,3,0.7308644047006965,15.8,15,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,1,success,coarse,6400,0,10.343998562544584
16,38.10925607196987,3,4.070423727855086,14.222222222222221,2,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,1,success,fine,6400,0,42.30710334889591
32,8.938727558590472,3,0.7262596329674125,31.8,31,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,1,success,coarse,6400,0,9.780177526175976
32,57.54661486390978,3,4.002330945804715,28.037037037037038,3,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,1,success,fine,6400,0,61.686841916292906
8,8.865005200728774,3,0.7127414355054498,7.8,7,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,1,success,coarse,6400,0,9.65501786954701
8,34.799841181375086,3,3.5411745132878423,7.111111111111111,2,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,1,success,fine,6400,0,38.42583833541721
16,8.157076311297715,3,0.7195263430476189,15.8,15,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,2,success,coarse,6400,0,8.965235537849367
16,52.61163038946688,3,3.7829730296507478,14.11111111111111,2,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,2,success,fine,6400,0,56.504241273738444
32,8.972315744496882,3,0.7227445766329765,31.8,31,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,2,success,coarse,6400,0,9.80634290445596
32,46.24636999890208,3,3.9375357273966074,27.77777777777778,4,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,2,success,fine,6400,0,50.32626501005143
8,7.826202793046832,3,0.7326347781345248,8.0,8,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,2,success,coarse,6400,0,8.635923055931926
8,43.514456417411566,3,3.8004258535802364,7.2592592592592595,1,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,2,success,fine,6400,0,47.41627170983702
16,8.975516277365386,3,0.7121577002108097,15.8,15,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,3,success,coarse,6400,0,9.78211475815624
16,38.38506271131337,3,3.7055145874619484,13.444444444444445,1,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,3,success,fine,6400,0,42.202836234122515
32,8.692736308090389,3,0.6882620872929692,29.4,19,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,3,success,coarse,6400,0,9.492477076128125
32,39.58858345914632,3,3.77692080847919,24.40740740740741,1,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,3,success,fine,6400,0,43.49922241922468
8,8.317048761062324,3,0.7102635931223631,7.8,7,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,3,success,coarse,6400,0,9.103163953870535
8,40.58291027136147,3,3.7393717700615525,7.0,1,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,3,success,fine,6400,0,44.41512940917164
16,8.252200599759817,3,0.7026269203051925,16.0,16,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,4,success,coarse,6400,0,9.044492604210973
16,38.78706399444491,3,3.753692716360092,15.307692307692308,10,xgboost,27,68849,6400,26,16,c4bb1bf38ae4913e,4,success,fine,6400,1,42.64149557054043
32,8.8030805895105,3,0.7056054808199406,30.0,22,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,4,success,coarse,6400,0,9.620062532834709
32,37.15495817176998,3,3.591504310257733,29.0,14,xgboost,27,68849,6400,26,32,c4bb1bf38ae4913e,4,success,fine,6400,1,40.86927930358797
8,7.6289196172729135,3,0.7138815680518746,8.0,8,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,4,success,coarse,6400,0,8.4214598396793
8,36.46642457228154,3,4.120154561474919,7.653846153846154,4,xgboost,27,68849,6400,26,8,c4bb1bf38ae4913e,4,success,fine,6400,1,40.6831217110157
16,9.108700294978917,3,0.7499629482626915,16.0,16,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,5,success,coarse,6400,0,9.952396222390234
16,36.931086495518684,3,3.6019786009564996,14.88888888888889,3,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,5,success,fine,6400,0,40.62968878541142
32,9.145309120416641,3,0.7337587783113122,31.8,31,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,5,success,coarse,6400,0,9.990880242548883
32,35.82158482261002,3,3.629176255315542,28.51851851851852,5,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,5,success,fine,6400,0,39.57286335993558
8,8.090890934690833,3,0.73201406840235,8.0,8,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,5,success,coarse,6400,0,8.896804559975863
8,34.66619408968836,3,3.5886136116459966,7.37037037037037,1,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,5,success,fine,6400,0,38.33710301481187
16,22.73503482621163,3,0.9955880120396614,16.0,16,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,6,success,coarse,6400,0,23.853487649932504
16,33.25156109780073,3,3.4938079407438636,14.703703703703704,4,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,6,success,fine,6400,0,36.841898296028376
32,20.99128291197121,3,0.9660142827779055,31.8,31,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,6,success,coarse,6400,0,22.10024260915816
32,34.99246321152896,3,3.47561473865062,28.0,5,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,6,success,fine,6400,0,38.59171730000526
8,8.482932914048433,3,0.8868777807801962,8.0,8,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,6,success,coarse,6400,0,9.458159001544118
8,32.20607022661716,3,3.41710679885,7.481481481481482,2,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,6,success,fine,6400,0,35.71273458562791
16,22.217480666935444,3,0.9653522241860628,15.8,15,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,7,success,coarse,6400,0,23.297431448474526
16,35.83564573340118,3,3.4696563966572285,14.407407407407407,2,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,7,success,fine,6400,0,39.39932320360094
32,17.16099678352475,3,0.9446119032800198,30.0,22,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,7,success,coarse,6400,0,18.25011919811368
32,34.09429538901895,3,3.515812930651009,27.074074074074073,3,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,7,success,fine,6400,0,37.73376553878188
8,12.717228835448623,3,0.9435924766585231,7.8,7,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,7,success,coarse,6400,0,13.753101384267211
8,28.438754375092685,3,3.419679371640086,7.2592592592592595,1,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,7,success,fine,6400,0,31.93928777333349
16,20.419272656552494,3,0.9835206447169185,16.0,16,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,8,success,coarse,6400,0,21.5176784619689
16,37.01710239890963,3,3.5644082939252257,14.407407407407407,3,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,8,success,fine,6400,0,40.6796487076208
32,20.568843674845994,3,0.8900011442601681,29.6,20,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,8,success,coarse,6400,0,21.608849306590855
32,37.76529667619616,3,3.6397506278008223,27.48148148148148,3,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,8,success,fine,6400,0,41.527704761363566
8,41.47314700856805,3,0.8743310775607824,8.0,8,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,8,success,coarse,6400,0,42.442305997014046
8,38.23246587160975,3,3.5606327718123794,7.148148148148148,1,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,8,success,fine,6400,0,41.879758621566
16,14.119029686786234,3,1.0608908040449023,15.8,15,xgboost,5,68849,6400,5,16,c4bb1bf38ae4913e,9,success,coarse,6400,0,15.291374183259904
16,32.72694690991193,3,3.5498653147369623,14.074074074074074,2,xgboost,27,68849,6400,27,16,c4bb1bf38ae4913e,9,success,fine,6400,0,36.37303164601326
32,14.937609088607132,3,0.9029834074899554,31.8,31,xgboost,5,68849,6400,5,32,c4bb1bf38ae4913e,9,success,coarse,6400,0,15.972918581217527
32,36.23611904028803,3,3.5529441349208355,27.88888888888889,4,xgboost,27,68849,6400,27,32,c4bb1bf38ae4913e,9,success,fine,6400,0,39.90970868151635
8,22.20931833051145,3,0.9469067016616464,8.0,8,xgboost,5,68849,6400,5,8,c4bb1bf38ae4913e,9,success,coarse,6400,0,23.260887229815125
8,33.10498430673033,3,3.5237081879749894,7.185185185185185,2,xgboost,27,68849,6400,27,8,c4bb1bf38ae4913e,9,success,fine,6400,0,36.713581182062626
16,9.50760935433209,4,0.7664593951776624,16.0,16,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,0,success,coarse,6400,0,10.368029398843646
16,34.39650720730424,4,3.496538320556283,14.37037037037037,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,0,success,fine,6400,0,37.996224398724735
32,8.803209582343698,4,0.7467510784044862,31.6,30,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,0,success,coarse,6400,0,9.661838215775788
32,35.699110355228186,4,3.519159860908985,27.37037037037037,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,0,success,fine,6400,0,39.350087229162455
8,18.213405657559633,4,0.7993334010243416,8.0,8,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,0,success,coarse,6400,0,19.104220056906343
8,44.81566552910954,4,3.487331932410598,7.148148148148148,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,0,success,fine,6400,0,48.41230821982026
16,8.740235167555511,4,0.7594019584357738,15.8,15,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,1,success,coarse,6400,0,9.58676019217819
16,36.70003579091281,4,4.237725232727826,13.88888888888889,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,1,success,fine,6400,0,41.0541867306456
32,8.941361860372126,4,0.7524262480437756,31.6,30,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,1,success,coarse,6400,0,9.80432557221502
32,58.61027242150158,4,4.371357556432486,27.48148148148148,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,1,success,fine,6400,0,63.130253817886114
8,9.070075241848826,4,0.7632528347894549,8.0,8,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,1,success,coarse,6400,0,9.912098225206137
8,35.156248982064426,4,3.5984991174191236,7.185185185185185,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,1,success,fine,6400,0,38.83864332176745
16,7.700896899215877,4,0.7714223694056273,15.6,14,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,2,success,coarse,6400,0,8.563186488114297
16,64.77598058339208,4,3.9971974277868867,13.703703703703704,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,2,success,fine,6400,0,68.89491677749902
32,8.659910986199975,4,0.7458937270566821,29.8,21,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,2,success,coarse,6400,0,9.52490715123713
32,49.99402644485235,4,4.114696279168129,25.555555555555557,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,2,success,fine,6400,0,54.24566490389407
8,8.05746112857014,4,0.7425190852954984,7.6,6,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,2,success,coarse,6400,0,8.881814751774073
8,55.59676770027727,4,4.118059451691806,6.851851851851852,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,2,success,fine,6400,0,59.8227285053581
16,8.862336233258247,4,0.7538653640076518,15.8,15,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,3,success,coarse,6400,0,9.708217962644994
16,45.81772482674569,4,4.30595956929028,14.692307692307692,5,xgboost,27,71343,6400,26,16,c4bb1bf38ae4913e,3,success,fine,6400,1,50.241011364385486
32,8.970550284720957,4,0.7342643672600389,29.6,20,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,3,success,coarse,6400,0,9.818232763558626
32,43.00910185370594,4,4.17968306876719,27.923076923076923,5,xgboost,27,71343,6400,26,32,c4bb1bf38ae4913e,3,success,fine,6400,1,47.33022019825876
8,9.422165827825665,4,0.7368963779881597,8.0,8,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,3,success,coarse,6400,0,10.240427216514945
8,43.43115776684135,4,4.1446790006011724,7.461538461538462,5,xgboost,27,71343,6400,26,8,c4bb1bf38ae4913e,3,success,fine,6400,1,47.67334620375186
16,8.722048375755548,4,0.7303003985434771,15.8,15,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,4,success,coarse,6400,0,9.545075575821102
16,33.137413484975696,4,3.555917404592037,13.592592592592593,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,4,success,fine,6400,0,36.79402608983219
32,8.96079103834927,4,0.7418054128065705,29.4,19,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,4,success,coarse,6400,0,9.817538651637733
32,33.039459384046495,4,3.3704081205651164,24.59259259259259,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,4,success,fine,6400,0,36.53781538549811
8,8.131669105961919,4,0.7519038924947381,7.8,7,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,4,success,coarse,6400,0,8.964619242586195
8,37.768699334934354,4,3.7716789385303855,6.814814814814815,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,4,success,fine,6400,0,41.629821222275496
16,9.106891322880983,4,0.7497191363945603,15.6,14,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,5,success,coarse,6400,0,9.948348780162632
16,36.04522229079157,4,3.6276061246171594,13.777777777777779,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,5,success,fine,6400,0,39.770589790306985
32,8.837787363678217,4,0.7724673775956035,29.6,20,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,5,success,coarse,6400,0,9.727710351347923
32,35.010847022756934,4,3.8401632104068995,27.074074074074073,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,5,success,fine,6400,0,38.97729705180973
8,6.946318634785712,4,0.7449473636224866,7.8,7,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,5,success,coarse,6400,0,7.7698587495833635
8,27.322527145966887,4,3.4779551047831774,6.814814814814815,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,5,success,fine,6400,0,30.88604372367263
16,13.539426745846868,4,1.0300098545849323,15.8,15,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,6,success,coarse,6400,0,14.683193830773234
16,36.37447620462626,4,3.7081429371610284,14.555555555555555,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,6,success,fine,6400,0,40.17968203499913
32,16.501898157410324,4,1.036400261335075,30.6,25,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,6,success,coarse,6400,0,17.67406948376447
32,36.61864458490163,4,3.713195906020701,27.925925925925927,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,6,success,fine,6400,0,40.45511656999588
8,8.30516742169857,4,0.8540198551490903,8.0,8,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,6,success,coarse,6400,0,9.260377696715295
8,30.17281964980066,4,3.6381235159933567,7.37037037037037,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,6,success,fine,6400,0,33.89453261997551
16,26.440019735135138,4,0.9960870137438178,15.8,15,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,7,success,coarse,6400,0,27.548043692484498
16,35.798549968749285,4,3.5696734935045242,14.074074074074074,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,7,success,fine,6400,0,39.46771080419421
32,15.269451861269772,4,0.89382438454777,29.8,21,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,7,success,coarse,6400,0,16.300058574415743
32,34.18644094839692,4,3.5773449717089534,27.037037037037038,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,7,success,fine,6400,0,37.88479289319366
8,19.331976745277643,4,0.9290079744532704,8.0,8,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,7,success,coarse,6400,0,20.36444654595107
8,36.10639270674437,4,3.5626593744382262,7.2592592592592595,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,7,success,fine,6400,0,39.756900443695486
16,22.04195237904787,4,0.9566847179085016,15.6,14,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,8,success,coarse,6400,0,23.114211815409362
16,33.36759631987661,4,3.354453749023378,13.407407407407407,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,8,success,fine,6400,0,36.81397843826562
32,15.49459791649133,4,0.9521173872053623,29.4,19,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,8,success,coarse,6400,0,16.58877431973815
32,33.55309189017862,4,3.3613759567961097,24.555555555555557,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,8,success,fine,6400,0,37.036179835908115
8,19.230865475721657,4,1.01573714800179,7.8,7,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,8,success,coarse,6400,0,20.34282696247101
8,30.243284821510315,4,3.302209368906915,7.037037037037037,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,8,success,fine,6400,0,33.63072466477752
16,12.27840652037412,4,0.8778105434030294,16.0,16,xgboost,5,71343,6400,5,16,c4bb1bf38ae4913e,9,success,coarse,6400,0,13.259347311221063
16,30.04608010314405,4,3.324775356799364,13.407407407407407,1,xgboost,27,71343,6400,27,16,c4bb1bf38ae4913e,9,success,fine,6400,0,33.46859750058502
32,16.893485583364964,4,0.8949520718306303,29.8,21,xgboost,5,71343,6400,5,32,c4bb1bf38ae4913e,9,success,coarse,6400,0,17.919772550463676
32,32.91924816928804,4,3.263560057617724,24.59259259259259,1,xgboost,27,71343,6400,27,32,c4bb1bf38ae4913e,9,success,fine,6400,0,36.30566480755806
8,16.34041838068515,4,0.9772579930722713,8.0,8,xgboost,5,71343,6400,5,8,c4bb1bf38ae4913e,9,success,coarse,6400,0,17.410888766869903
8,31.037419714033604,4,3.348620646633208,7.074074074074074,1,xgboost,27,71343,6400,27,8,c4bb1bf38ae4913e,9,success,fine,6400,0,34.4739497397095
