actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
16,0.07070792466402054,1,0.05588003899902105,14.6,9,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,4,success,coarse,3200,0,1.2301629912108183
16,0.39557530637830496,1,0.0947525966912508,11.586206896551724,1,logistic_regression,30,228169,3200,29,16,74749b9de8a69391,4,success,fine,3200,1,1.581920218653977
32,0.05861651245504618,1,0.05353380646556616,27.4,9,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,4,success,coarse,3200,0,1.2011604206636548
32,0.3487352868542075,1,0.09814025834202766,20.551724137931036,1,logistic_regression,30,228169,3200,29,32,74749b9de8a69391,4,success,fine,3200,1,1.552378935739398
8,0.07574348989874125,1,0.05303500313311815,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,4,success,coarse,3200,0,1.2172514237463474
8,0.33304066862910986,1,0.09927184041589499,6.344827586206897,1,logistic_regression,30,228169,3200,29,8,74749b9de8a69391,4,success,fine,3200,1,1.5167861618101597
16,0.11547174956649542,1,0.05328780971467495,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,4,success,coarse,6400,0,1.2754051508381963
16,0.7809709068387747,1,0.093467908911407,12.344827586206897,1,logistic_regression,30,228169,6400,29,16,74749b9de8a69391,4,success,fine,6400,1,1.9889711467549205
32,0.12224449962377548,1,0.053905270993709564,29.0,17,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,4,success,coarse,6400,0,1.2848126143217087
32,0.7814554972574115,1,0.09920765832066536,22.93103448275862,1,logistic_regression,30,228169,6400,29,32,74749b9de8a69391,4,success,fine,6400,1,1.9870583722367883
8,0.13482227362692356,1,0.053088000044226646,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,4,success,coarse,6400,0,1.2918955134227872
8,0.65700130071491,1,0.09644246101379395,6.413793103448276,1,logistic_regression,30,228169,6400,29,8,74749b9de8a69391,4,success,fine,6400,1,1.8448676289990544
16,0.052325098775327206,1,0.05374704860150814,15.0,11,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,5,success,coarse,3200,0,1.2284576948732138
16,0.32866804860532284,1,0.09989277273416519,11.206896551724139,1,logistic_regression,30,228169,3200,29,16,74749b9de8a69391,5,success,fine,3200,1,1.5553201446309686
32,0.044097804464399815,1,0.052971421740949154,27.8,11,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,5,success,coarse,3200,0,1.2062479881569743
32,0.33065489679574966,1,0.09405775647610426,20.17241379310345,1,logistic_regression,30,228169,3200,29,32,74749b9de8a69391,5,success,fine,3200,1,1.5356781324371696
8,0.0537171708419919,1,0.05329112708568573,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,5,success,coarse,3200,0,1.203892506659031
8,0.33733689598739147,1,0.09518674481660128,6.379310344827586,1,logistic_regression,30,228169,3200,29,8,74749b9de8a69391,5,success,fine,3200,1,1.523409130051732
16,0.08959259185940027,1,0.05304034613072872,15.4,13,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,5,success,coarse,6400,0,1.2457777820527554
16,0.6948108384385705,1,0.09886642917990685,12.379310344827585,1,logistic_regression,30,228169,6400,29,16,74749b9de8a69391,5,success,fine,6400,1,1.9060183325782418
32,0.11022469587624073,1,0.0532838711515069,29.8,21,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,5,success,coarse,6400,0,1.2822662368416786
32,0.7173028672114015,1,0.09407345671206713,22.137931034482758,1,logistic_regression,30,228169,6400,29,32,74749b9de8a69391,5,success,fine,6400,1,1.9362101554870605
8,0.10564265865832567,1,0.05497447960078716,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,5,success,coarse,6400,0,1.2674705376848578
8,0.7305608550086617,1,0.09601143095642328,6.586206896551724,1,logistic_regression,30,228169,6400,29,8,74749b9de8a69391,5,success,fine,6400,1,1.9395722700282931
16,0.047649494372308254,1,0.05593354348093271,14.8,10,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,6,success,coarse,3200,0,1.1953738452866673
16,0.28856160026043653,1,0.09551428817212582,10.827586206896552,1,logistic_regression,30,228169,3200,29,16,74749b9de8a69391,6,success,fine,3200,1,1.4766083722934127
32,0.04986670892685652,1,0.05307214893400669,27.6,10,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,6,success,coarse,3200,0,1.2090714778751135
32,0.32399757113307714,1,0.09680982027202845,19.0,1,logistic_regression,30,228169,3200,29,32,74749b9de8a69391,6,success,fine,3200,1,1.520639126189053
8,0.05060584004968405,1,0.05583856254816055,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,6,success,coarse,3200,0,1.2288470305502415
8,0.2837844341993332,1,0.09736023843288422,6.172413793103448,1,logistic_regression,30,228169,3200,29,8,74749b9de8a69391,6,success,fine,3200,1,1.480974355712533
16,0.09675239771604538,1,0.05265521816909313,16.0,16,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,6,success,coarse,6400,0,1.2466075886040926
16,0.8564307820051908,1,0.09568215347826481,11.758620689655173,1,logistic_regression,30,228169,6400,29,16,74749b9de8a69391,6,success,fine,6400,1,2.0612821439281106
32,0.10698531568050385,1,0.05203643813729286,29.4,19,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,6,success,coarse,6400,0,1.2697799215093255
32,0.7991559989750385,1,0.0924404114484787,21.17241379310345,1,logistic_regression,30,228169,6400,29,32,74749b9de8a69391,6,success,fine,6400,1,1.9982318226248026
8,0.11392222624272108,1,0.05250075738877058,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,6,success,coarse,6400,0,1.2598263639956713
8,0.6898495070636272,1,0.09327508229762316,6.448275862068965,1,logistic_regression,30,228169,6400,29,8,74749b9de8a69391,6,success,fine,6400,1,1.8712452640756965
16,0.05011929012835026,1,0.052234774455428123,14.8,10,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,7,success,coarse,3200,0,1.1932651679962873
16,0.34841085132211447,1,0.09353044908493757,10.933333333333334,1,logistic_regression,30,228169,3200,30,16,74749b9de8a69391,7,success,fine,3200,0,1.5409415131434798
32,0.044521113857626915,1,0.0518769221380353,27.6,10,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,7,success,coarse,3200,0,1.1835708320140839
32,0.3311225874349475,1,0.100784195587039,18.9,1,logistic_regression,30,228169,3200,30,32,74749b9de8a69391,7,success,fine,3200,0,1.533214625902474
8,0.043297587893903255,1,0.052477024495601654,7.4,5,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,7,success,coarse,3200,0,1.1841298267245293
8,0.2906557098031044,1,0.09736644756048918,6.1,1,logistic_regression,30,228169,3200,30,8,74749b9de8a69391,7,success,fine,3200,0,1.4841436203569174
16,0.09612663555890322,1,0.05207133386284113,15.0,11,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,7,success,coarse,6400,0,1.2622515419498086
16,0.89147081784904,1,0.0974688557907939,11.566666666666666,1,logistic_regression,30,228169,6400,30,16,74749b9de8a69391,7,success,fine,6400,0,2.0861220117658377
32,0.12918536085635424,1,0.051844336092472076,29.4,19,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,7,success,coarse,6400,0,1.2913715643808246
32,0.8651041565462947,1,0.09734133817255497,21.166666666666668,1,logistic_regression,30,228169,6400,30,32,74749b9de8a69391,7,success,fine,6400,0,2.0713612055405974
8,0.10568406339734793,1,0.052021799609065056,7.4,5,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,7,success,coarse,6400,0,1.247074301354587
8,0.8136001098901033,1,0.09414816368371248,6.233333333333333,1,logistic_regression,30,228169,6400,30,8,74749b9de8a69391,7,success,fine,6400,0,2.0080825220793486
16,0.06595495902001858,1,0.05252791661769152,15.4,13,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,8,success,coarse,3200,0,1.2315930156037211
16,0.3243163852021098,1,0.09791772160679102,11.517241379310345,2,logistic_regression,30,228169,3200,29,16,74749b9de8a69391,8,success,fine,3200,1,1.511783861555159
32,0.05623737908899784,1,0.0518224760890007,28.2,13,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,8,success,coarse,3200,0,1.2050264291465282
32,0.3308649957180023,1,0.09217975661158562,19.75862068965517,2,logistic_regression,30,228169,3200,29,32,74749b9de8a69391,8,success,fine,3200,1,1.504845378920436
8,0.05196695867925882,1,0.05185813829302788,7.8,7,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,8,success,coarse,3200,0,1.1932911640033126
8,0.32116484083235264,1,0.09220645297318697,6.206896551724138,1,logistic_regression,30,228169,3200,29,8,74749b9de8a69391,8,success,fine,3200,1,1.497526510618627
16,0.11454543936997652,1,0.05187095049768686,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,8,success,coarse,6400,0,1.253739234060049
16,0.8365057855844498,1,0.0921452073380351,12.137931034482758,2,logistic_regression,30,228169,6400,29,16,74749b9de8a69391,8,success,fine,6400,1,2.0210807537660003
32,0.11834587808698416,1,0.05709520075470209,30.6,25,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,8,success,coarse,6400,0,1.278045579791069
32,0.636001493781805,1,0.09550834447145462,22.620689655172413,2,logistic_regression,30,228169,6400,29,32,74749b9de8a69391,8,success,fine,6400,1,1.8196537028998137
8,0.11105415131896734,1,0.05198729317635298,7.8,7,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,8,success,coarse,6400,0,1.2583360001444817
8,0.7826250670477748,1,0.09604853764176369,6.413793103448276,1,logistic_regression,30,228169,6400,29,8,74749b9de8a69391,8,success,fine,6400,1,1.9696875466033816
16,0.04677411075681448,1,0.05390279181301594,14.0,6,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,9,success,coarse,3200,0,1.1980723664164543
16,0.31647264771163464,1,0.09254445601254702,11.148148148148149,1,logistic_regression,30,228169,3200,27,16,74749b9de8a69391,9,success,fine,3200,3,1.5206283852458
32,0.05323820188641548,1,0.05212674383074045,26.8,6,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,9,success,coarse,3200,0,1.188220982439816
32,0.3057674169540405,1,0.08940992224961519,19.962962962962962,1,logistic_regression,30,228169,3200,27,32,74749b9de8a69391,9,success,fine,3200,3,1.496665509417653
8,0.04932622704654932,1,0.0517613273113966,7.6,6,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,9,success,coarse,3200,0,1.1830396438017488
8,0.28900684509426355,1,0.08921730238944292,6.222222222222222,1,logistic_regression,30,228169,3200,27,8,74749b9de8a69391,9,success,fine,3200,3,1.4706698637455702
16,0.09329806175082922,1,0.05330290924757719,15.0,11,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,9,success,coarse,6400,0,1.2424581572413445
16,0.7996199708431959,1,0.08926475886255503,12.185185185185185,1,logistic_regression,30,228169,6400,27,16,74749b9de8a69391,9,success,fine,6400,3,1.9891499066725373
32,0.10450341552495956,1,0.05516763124614954,27.8,11,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,9,success,coarse,6400,0,1.2547318087890744
32,0.820614218711853,1,0.09171390347182751,21.666666666666668,1,logistic_regression,30,228169,6400,27,32,74749b9de8a69391,9,success,fine,6400,3,2.0152993695810437
8,0.08794452901929617,1,0.05194689612835646,7.8,7,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,9,success,coarse,6400,0,1.227195980027318
8,0.7947277314960957,1,0.09233929216861725,6.37037037037037,1,logistic_regression,30,228169,6400,27,8,74749b9de8a69391,9,success,fine,6400,3,1.9733146512880921
16,0.05686203949153423,1,0.05205568019300699,15.0,11,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,10,success,coarse,3200,0,1.2097940342500806
16,0.40020164009183645,1,0.09905051626265049,11.3,1,logistic_regression,30,228169,3200,30,16,74749b9de8a69391,10,success,fine,3200,0,1.5946596013382077
32,0.05501266196370125,1,0.051968662068247795,27.8,11,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,10,success,coarse,3200,0,1.2138604437932372
32,0.4046607557684183,1,0.09396326076239347,19.966666666666665,1,logistic_regression,30,228169,3200,30,32,74749b9de8a69391,10,success,fine,3200,0,1.6063395189121366
8,0.05798076745122671,1,0.05359451565891504,7.6,6,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,10,success,coarse,3200,0,1.1925705950707197
8,0.3594701113179326,1,0.09431858826428652,6.166666666666667,1,logistic_regression,30,228169,3200,30,8,74749b9de8a69391,10,success,fine,3200,0,1.5732288314029574
16,0.1159235630184412,1,0.052020381204783916,15.2,12,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,10,success,coarse,6400,0,1.2589933332055807
16,0.8583617946133018,1,0.0944795124232769,12.033333333333333,1,logistic_regression,30,228169,6400,30,16,74749b9de8a69391,10,success,fine,6400,0,2.063928708434105
32,0.11035298649221659,1,0.05234535597264767,29.8,21,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,10,success,coarse,6400,0,1.2814044104889035
32,0.7847697222605348,1,0.09720361698418856,22.333333333333332,1,logistic_regression,30,228169,6400,30,32,74749b9de8a69391,10,success,fine,6400,0,1.9780247574672103
8,0.099609331227839,1,0.051930785179138184,7.6,6,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,10,success,coarse,6400,0,1.2359432224184275
8,0.6965171778574586,1,0.1001887172460556,6.3,1,logistic_regression,30,228169,6400,30,8,74749b9de8a69391,10,success,fine,6400,0,1.892456297762692
16,0.05378696694970131,1,0.05449279025197029,15.4,13,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,11,success,coarse,3200,0,1.1873341361060739
16,0.3217811519280076,1,0.09788659773766994,11.066666666666666,1,logistic_regression,30,228169,3200,30,16,74749b9de8a69391,11,success,fine,3200,0,1.4994127843528986
32,0.061088486574590206,1,0.051827406510710716,28.2,13,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,11,success,coarse,3200,0,1.2142236111685634
32,0.3249105019494891,1,0.09386646281927824,19.2,1,logistic_regression,30,228169,3200,30,32,74749b9de8a69391,11,success,fine,3200,0,1.5291096307337284
8,0.05017675179988146,1,0.051870488561689854,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,11,success,coarse,3200,0,1.206201370805502
8,0.31280973833054304,1,0.09362948685884476,6.066666666666666,1,logistic_regression,30,228169,3200,30,8,74749b9de8a69391,11,success,fine,3200,0,1.5296768732368946
16,0.12253874726593494,1,0.05182909965515137,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,11,success,coarse,6400,0,1.2632059026509523
16,0.7204781696200371,1,0.0960633410140872,12.0,1,logistic_regression,30,228169,6400,30,16,74749b9de8a69391,11,success,fine,6400,0,1.913134127855301
32,0.10326306987553835,1,0.05238837283104658,30.6,25,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,11,success,coarse,6400,0,1.2781519563868642
32,0.6979755777865648,1,0.09794797282665968,21.766666666666666,1,logistic_regression,30,228169,6400,30,32,74749b9de8a69391,11,success,fine,6400,0,1.902731105685234
8,0.09808317199349403,1,0.05407859291881323,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,11,success,coarse,6400,0,1.2347486652433872
8,0.7405826449394226,1,0.09777501411736012,6.233333333333333,1,logistic_regression,30,228169,6400,30,8,74749b9de8a69391,11,success,fine,6400,0,1.943413675762713
16,0.05965704657137394,1,0.052613030187785625,14.6,9,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,12,success,coarse,3200,0,1.1997593641281128
16,0.297162014991045,1,0.08774121198803186,11.142857142857142,1,logistic_regression,30,228169,3200,28,16,74749b9de8a69391,12,success,fine,3200,2,1.4786997390910983
32,0.061649417504668236,1,0.05246059317141771,27.4,9,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,12,success,coarse,3200,0,1.2291269972920418
32,0.2875357000157237,1,0.094848464243114,19.607142857142858,1,logistic_regression,30,228169,3200,28,32,74749b9de8a69391,12,success,fine,3200,2,1.4937559384852648
8,0.055132247507572174,1,0.052995871752500534,7.8,7,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,12,success,coarse,3200,0,1.1959494212642312
8,0.2554912222549319,1,0.08768500667065382,6.285714285714286,1,logistic_regression,30,228169,3200,28,8,74749b9de8a69391,12,success,fine,3200,2,1.425441543571651
16,0.11460755486041307,1,0.05259872134774923,15.6,14,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,12,success,coarse,6400,0,1.2747596418485045
16,0.7564601609483361,1,0.09013997204601765,12.357142857142858,1,logistic_regression,30,228169,6400,28,16,74749b9de8a69391,12,success,fine,6400,2,1.938693999312818
32,0.12483586184680462,1,0.05490695219486952,29.0,17,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,12,success,coarse,6400,0,1.281364225782454
32,0.7267159754410386,1,0.09423146583139896,21.857142857142858,1,logistic_regression,30,228169,6400,28,32,74749b9de8a69391,12,success,fine,6400,2,1.923598282970488
8,0.12074659019708633,1,0.051886847242712975,7.8,7,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,12,success,coarse,6400,0,1.2557347053661942
8,0.6733949240297079,1,0.08714097831398249,6.678571428571429,1,logistic_regression,30,228169,6400,28,8,74749b9de8a69391,12,success,fine,6400,2,1.8511918019503355
16,0.05764301400631666,1,0.05337442923337221,15.4,13,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,13,success,coarse,3200,0,1.205646456219256
16,0.4337816732004285,1,0.09747325256466866,10.96551724137931,1,logistic_regression,30,228169,3200,29,16,74749b9de8a69391,13,success,fine,3200,1,1.631148925051093
32,0.05143986362963915,1,0.053192246705293655,28.2,13,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,13,success,coarse,3200,0,1.2153737545013428
32,0.3848823308944702,1,0.09388892725110054,19.413793103448278,1,logistic_regression,30,228169,3200,29,32,74749b9de8a69391,13,success,fine,3200,1,1.5738195413723588
8,0.05112737696617842,1,0.056303637102246284,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,13,success,coarse,3200,0,1.1980493143200874
8,0.32829365227371454,1,0.09489304386079311,6.172413793103448,1,logistic_regression,30,228169,3200,29,8,74749b9de8a69391,13,success,fine,3200,1,1.5125883668661118
16,0.1276990082114935,1,0.054085531271994114,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,13,success,coarse,6400,0,1.2847503460943699
16,0.875341079197824,1,0.09684719145298004,12.068965517241379,1,logistic_regression,30,228169,6400,29,16,74749b9de8a69391,13,success,fine,6400,1,2.0777876107022166
32,0.11440020333975554,1,0.053813676349818707,30.6,25,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,13,success,coarse,6400,0,1.2797406148165464
32,0.7872986570000648,1,0.09402501303702593,21.655172413793103,1,logistic_regression,30,228169,6400,29,32,74749b9de8a69391,13,success,fine,6400,1,1.980020564980805
8,0.10253964085131884,1,0.056363869458436966,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,13,success,coarse,6400,0,1.257811363786459
8,0.863108554854989,1,0.09769076853990555,6.379310344827586,1,logistic_regression,30,228169,6400,29,8,74749b9de8a69391,13,success,fine,6400,1,2.0513504687696695
16,0.04419067408889532,1,0.05488600581884384,15.0,11,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,14,success,coarse,3200,0,1.186006436124444
16,0.33258654549717903,1,0.09408900141716003,11.689655172413794,1,logistic_regression,30,228169,3200,29,16,74749b9de8a69391,14,success,fine,3200,1,1.5261296378448606
32,0.051433635875582695,1,0.053761228919029236,27.8,11,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,14,success,coarse,3200,0,1.197248593904078
32,0.3544484982267022,1,0.09783356636762619,19.896551724137932,1,logistic_regression,30,228169,3200,29,32,74749b9de8a69391,14,success,fine,3200,1,1.558224132284522
8,0.04669150337576866,1,0.05420699343085289,7.8,7,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,14,success,coarse,3200,0,1.1992470044642687
8,0.3226887881755829,1,0.09799844026565552,6.551724137931035,1,logistic_regression,30,228169,3200,29,8,74749b9de8a69391,14,success,fine,3200,1,1.5267261657863855
16,0.09484835434705019,1,0.05365127604454756,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,14,success,coarse,6400,0,1.2424845853820443
16,0.7449628403410316,1,0.09713889192789793,12.655172413793103,1,logistic_regression,30,228169,6400,29,16,74749b9de8a69391,14,success,fine,6400,1,1.9233030574396253
32,0.08929970860481262,1,0.05400517396628857,29.8,21,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,14,success,coarse,6400,0,1.2394633805379272
32,0.8089355900883675,1,0.09305786527693272,23.0,1,logistic_regression,30,228169,6400,29,32,74749b9de8a69391,14,success,fine,6400,1,2.0147989178076386
8,0.09245263133198023,1,0.05152833927422762,7.8,7,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,14,success,coarse,6400,0,1.228359037078917
8,0.6556417252868414,1,0.09416299127042294,6.620689655172414,1,logistic_regression,30,228169,6400,29,8,74749b9de8a69391,14,success,fine,6400,1,1.8626120649278164
16,0.05294753797352314,1,0.05254316423088312,15.4,13,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,15,success,coarse,3200,0,1.2042417731136084
16,0.28007722645998,1,0.08732337318360806,11.642857142857142,2,logistic_regression,30,228169,3200,28,16,74749b9de8a69391,15,success,fine,3200,2,1.469866688363254
32,0.050251356326043606,1,0.05239084642380476,28.2,13,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,15,success,coarse,3200,0,1.232279253192246
32,0.3200816214084625,1,0.09055396169424057,20.428571428571427,2,logistic_regression,30,228169,3200,28,32,74749b9de8a69391,15,success,fine,3200,2,1.5112592903897166
8,0.053441302850842476,1,0.05347360111773014,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,15,success,coarse,3200,0,1.212684277445078
8,0.29738648515194654,1,0.09106004610657692,6.464285714285714,1,logistic_regression,30,228169,3200,28,8,74749b9de8a69391,15,success,fine,3200,2,1.478843537159264
16,0.0988761568441987,1,0.05548791866749525,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,15,success,coarse,6400,0,1.297713004052639
16,0.6734825614839792,1,0.09160889778286219,12.642857142857142,2,logistic_regression,30,228169,6400,28,16,74749b9de8a69391,15,success,fine,6400,2,1.8705917969346046
32,0.10634784307330847,1,0.053376819007098675,30.4,24,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,15,success,coarse,6400,0,1.2853631330654025
32,0.8520086547359824,1,0.09097402170300484,22.821428571428573,2,logistic_regression,30,228169,6400,28,32,74749b9de8a69391,15,success,fine,6400,2,2.055708710104227
8,0.11305006872862577,1,0.052280073054134846,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,15,success,coarse,6400,0,1.253894604742527
8,0.7008947767317295,1,0.08747847471386194,6.714285714285714,1,logistic_regression,30,228169,6400,28,8,74749b9de8a69391,15,success,fine,6400,2,1.880124043673277
16,0.05949818156659603,1,0.05376040190458298,14.6,9,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,16,success,coarse,3200,0,1.1997133009135723
16,0.2890492342412472,1,0.09519653115421534,11.366666666666667,1,logistic_regression,30,228169,3200,30,16,74749b9de8a69391,16,success,fine,3200,0,1.474876924417913
32,0.06808195542544127,1,0.05687975510954857,27.4,9,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,16,success,coarse,3200,0,1.250489049591124
32,0.32556363195180893,1,0.09907264355570078,19.833333333333332,1,logistic_regression,30,228169,3200,30,32,74749b9de8a69391,16,success,fine,3200,0,1.531626746058464
8,0.05777320731431246,1,0.0533843208104372,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,16,success,coarse,3200,0,1.1984966779127717
8,0.3602079851552844,1,0.1002417653799057,6.3,1,logistic_regression,30,228169,3200,30,8,74749b9de8a69391,16,success,fine,3200,0,1.5926121650263667
16,0.10102398507297039,1,0.058493033051490784,16.0,16,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,16,success,coarse,6400,0,1.2661351943388581
16,0.7837382471188903,1,0.10015828255563974,12.266666666666667,1,logistic_regression,30,228169,6400,30,16,74749b9de8a69391,16,success,fine,6400,0,1.9894119370728731
32,0.12252491805702448,1,0.05371970310807228,29.0,17,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,16,success,coarse,6400,0,1.2802993403747678
32,0.7674839245155454,1,0.09562733676284552,22.166666666666668,1,logistic_regression,30,228169,6400,30,32,74749b9de8a69391,16,success,fine,6400,0,1.9719941271468997
8,0.10701084602624178,1,0.053117264062166214,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,16,success,coarse,6400,0,1.2612481974065304
8,0.72794686909765,1,0.09578329790383577,6.5,1,logistic_regression,30,228169,6400,30,8,74749b9de8a69391,16,success,fine,6400,0,1.9240206312388182
16,0.05335736274719238,1,0.05373251251876354,15.8,15,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,17,success,coarse,3200,0,1.2054002610966563
16,0.3030267748981714,1,0.08838069718331099,11.642857142857142,1,logistic_regression,30,228169,3200,28,16,74749b9de8a69391,17,success,fine,3200,2,1.4892915841192007
32,0.05730529222637415,1,0.05360622424632311,29.2,18,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,17,success,coarse,3200,0,1.2212589541450143
32,0.2960606664419174,1,0.0920636123046279,20.5,1,logistic_regression,30,228169,3200,28,32,74749b9de8a69391,17,success,fine,3200,2,1.480693838559091
8,0.058593002147972584,1,0.054778522811830044,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,17,success,coarse,3200,0,1.228044532239437
8,0.29204935766756535,1,0.0909946458414197,6.571428571428571,1,logistic_regression,30,228169,3200,28,8,74749b9de8a69391,17,success,fine,3200,2,1.4839884154498577
16,0.11265142355114222,1,0.0543619729578495,15.8,15,logistic_regression,5,228169,6400,5,16,74749b9de8a69391,17,success,coarse,6400,0,1.2604698203504086
16,0.6712712971493602,1,0.09105195291340351,12.607142857142858,1,logistic_regression,30,228169,6400,28,16,74749b9de8a69391,17,success,fine,6400,2,1.8724974878132343
32,0.10673679132014513,1,0.0534716947004199,31.6,30,logistic_regression,5,228169,6400,5,32,74749b9de8a69391,17,success,coarse,6400,0,1.2590711312368512
32,0.6980019751936197,1,0.0879433574154973,23.107142857142858,1,logistic_regression,30,228169,6400,28,32,74749b9de8a69391,17,success,fine,6400,2,1.9009441630914807
8,0.09450363088399172,1,0.05357740260660648,8.0,8,logistic_regression,5,228169,6400,5,8,74749b9de8a69391,17,success,coarse,6400,0,1.2324219336733222
8,0.7150505390018225,1,0.0886835902929306,6.821428571428571,1,logistic_regression,30,228169,6400,28,8,74749b9de8a69391,17,success,fine,6400,2,1.886595425195992
16,0.06305872555822134,1,0.05355418846011162,15.4,13,logistic_regression,5,228169,3200,5,16,74749b9de8a69391,18,success,coarse,3200,0,1.2023261189460754
16,0.37344253715127707,1,0.09743945300579071,11.233333333333333,1,logistic_regression,30,228169,3200,30,16,74749b9de8a69391,18,success,fine,3200,0,1.5655233953148127
32,0.07185912504792213,1,0.05323934927582741,28.2,13,logistic_regression,5,228169,3200,5,32,74749b9de8a69391,18,success,coarse,3200,0,1.2204618286341429
32,0.3616048600524664,1,0.093233079649508,19.8,1,logistic_regression,30,228169,3200,30,32,74749b9de8a69391,18,success,fine,3200,0,1.576698294840753
8,0.05437417235225439,1,0.056351651437580585,8.0,8,logistic_regression,5,228169,3200,5,8,74749b9de8a69391,18,success,coarse,3200,0,1.2044653333723545
