job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed06_P8_C100_xgboost_coarse,0,6,8,100,xgboost,coarse,2026-09-08T20:34:23.685799+00:00,2026-09-08T20:35:25.797108+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed06_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed06_P8_C100_xgboost.npz,
fold0_seed06_P8_C100_xgboost_fine,0,6,8,100,xgboost,fine,2026-09-08T20:34:23.685799+00:00,2026-09-08T20:35:25.797108+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed06_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed06_P8_C100_xgboost.npz,
fold0_seed07_P8_C100_logistic_regression_coarse,0,7,8,100,logistic_regression,coarse,2026-09-08T20:34:23.835150+00:00,2026-09-08T20:35:01.526561+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed07_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed07_P8_C100_logistic_regression.npz,
fold0_seed07_P8_C100_logistic_regression_fine,0,7,8,100,logistic_regression,fine,2026-09-08T20:34:23.835150+00:00,2026-09-08T20:35:01.526561+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed07_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed07_P8_C100_logistic_regression.npz,
fold0_seed07_P8_C100_xgboost_coarse,0,7,8,100,xgboost,coarse,2026-09-08T20:34:23.824130+00:00,2026-09-08T20:35:31.774432+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed07_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed07_P8_C100_xgboost.npz,
fold0_seed07_P8_C100_xgboost_fine,0,7,8,100,xgboost,fine,2026-09-08T20:34:23.824130+00:00,2026-09-08T20:35:31.774432+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed07_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed07_P8_C100_xgboost.npz,
fold0_seed08_P8_C100_logistic_regression_coarse,0,8,8,100,logistic_regression,coarse,2026-09-08T20:34:23.696403+00:00,2026-09-08T20:35:04.936795+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed08_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed08_P8_C100_logistic_regression.npz,
fold0_seed08_P8_C100_logistic_regression_fine,0,8,8,100,logistic_regression,fine,2026-09-08T20:34:23.696403+00:00,2026-09-08T20:35:04.936795+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed08_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed08_P8_C100_logistic_regression.npz,
fold0_seed08_P8_C100_xgboost_coarse,0,8,8,100,xgboost,coarse,2026-09-08T20:34:23.711419+00:00,2026-09-08T20:35:30.412688+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed08_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed08_P8_C100_xgboost.npz,
fold0_seed08_P8_C100_xgboost_fine,0,8,8,100,xgboost,fine,2026-09-08T20:34:23.711419+00:00,2026-09-08T20:35:30.412688+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed08_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed08_P8_C100_xgboost.npz,
