seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
10,8,400,logistic_regression,fine,0.7462002608797413,0.5150669855182368,0.5000427775501441,0.7469748640261218,0.5189384061236331,0.5060169012125971,0.45422680972569773,0.7442094116505353,0.8687502319089604,0.5381600842578771,37.2,36,5,105,700706
10,8,400,xgboost,coarse,0.9907521842256238,0.9629157463926814,0.9468598202530017,0.9910651245987803,0.9668268772451244,0.9530816545041887,0.9539853988451139,0.7840720644607011,0.8890469041224137,0.4490185612796237,5.0,5,5,105,700706
10,8,400,xgboost,fine,0.7873416240192035,0.508251091536954,0.4745356495829486,0.7864645197458834,0.511532912037732,0.47860412538743813,0.44798782309655205,0.7840720644607011,0.8890469041224137,0.4490185612796237,37.2,36,5,105,700706
11,8,400,logistic_regression,coarse,0.9917554580665786,0.9803845802335822,0.9756354756647367,0.9919775303129263,0.9820463402432006,0.9787564359479785,0.9752051589893646,0.7411496405054331,0.8673716223351876,0.5473622318062069,5.0,5,5,105,700706
11,8,400,logistic_regression,fine,0.7429877866037967,0.48549001582009577,0.47491296395421273,0.7436959254657161,0.4884079167779571,0.478572000794189,0.4424616029407913,0.7411496405054331,0.8673716223351876,0.5473622318062069,37.0,36,5,105,700706
11,8,400,xgboost,coarse,0.9895419762353969,0.9553492197888408,0.9307921976748244,0.9899894806643832,0.9567968424743875,0.9335519932421107,0.9509095970141016,0.7828946805079449,0.8880100926779563,0.4518442827662386,5.0,5,5,105,700706
11,8,400,xgboost,fine,0.7864782091205156,0.48900344466239104,0.45866546861729784,0.7858082164372981,0.4914918711852202,0.461361939032014,0.44390648521370685,0.7828946805079449,0.8880100926779563,0.4518442827662386,37.0,36,5,105,700706
12,8,400,logistic_regression,coarse,0.9907792997348389,0.978162251005353,0.9780954464915939,0.9910852455416047,0.9796558912193291,0.978811695982114,0.97129187245168,0.7458934274859927,0.8693203711685072,0.5392761015318835,5.0,5,5,105,700706
12,8,400,logistic_regression,fine,0.7478614426021756,0.5085729181746909,0.4990866325231701,0.7481791489444015,0.5106253494593768,0.5010102101188227,0.4552055096656475,0.7458934274859927,0.8693203711685072,0.5392761015318835,37.0,36,5,105,700706
12,8,400,xgboost,coarse,0.9905481043404795,0.968042649958511,0.954373257409648,0.9907965942097117,0.9694065585583352,0.9557631122291463,0.9604019573562775,0.7898762105647732,0.8918141131944067,0.43766144431473397,5.0,5,5,105,700706
12,8,400,xgboost,fine,0.7930801220483341,0.511269529079757,0.47967706467391197,0.7908117106625905,0.5091153831266109,0.47821750215590936,0.45472827561311235,0.7898762105647732,0.8918141131944067,0.43766144431473397,37.0,36,5,105,700706
13,8,400,logistic_regression,coarse,0.9905795012458863,0.9766057184040934,0.9780009182513634,0.9910487396824117,0.979188616366652,0.9813789018412675,0.9691275035291095,0.7456907747329122,0.8692647130180132,0.5395615279446729,5.0,5,5,105,700706
13,8,400,logistic_regression,fine,0.7479499247901402,0.5036783409143851,0.49811694405938284,0.7476206496542069,0.5068857922409554,0.5019533326233635,0.4526988458021861,0.7456907747329122,0.8692647130180132,0.5395615279446729,37.0,35,5,105,700706
13,8,400,xgboost,coarse,0.9902398438146669,0.9636835108596703,0.9517789150037466,0.9902792448587393,0.964358858988667,0.9522477777227867,0.955660479510034,0.7868549719853976,0.8902706698672481,0.4450225915005723,5.0,5,5,105,700706
13,8,400,xgboost,fine,0.7903014959198295,0.49808291802136634,0.47126942806899014,0.7884616288865612,0.5005584374384003,0.47367549717137974,0.4460208211992516,0.7868549719853976,0.8902706698672481,0.4450225915005723,37.0,35,5,105,700706
14,8,400,logistic_regression,coarse,0.9903154818140562,0.9752726208377778,0.9734037468027008,0.9905463877231138,0.977844399295852,0.9755063976869055,0.9617792321189833,0.7399479953075898,0.8662713035138846,0.5513182418874678,5.0,5,5,105,700706
14,8,400,logistic_regression,fine,0.742227125213713,0.5166463502791712,0.5126131536955043,0.7426336528498177,0.5188108253785734,0.5150096835636038,0.45708585018502756,0.7399479953075898,0.8662713035138846,0.5513182418874678,36.8,36,5,105,700706
14,8,400,xgboost,coarse,0.9904967275861774,0.9660859505588322,0.949244036018916,0.9905524429722786,0.9662399904007085,0.9496252311900502,0.9499027884007082,0.7868521177212697,0.8903377450742537,0.44549639934580265,5.0,5,5,105,700706
14,8,400,xgboost,fine,0.79017876256233,0.5141866864529735,0.48479290247230933,0.7883251332156327,0.5136385236937409,0.4837982556609025,0.45359420808177753,0.7868521177212697,0.8903377450742537,0.44549639934580265,36.8,36,5,105,700706
15,8,400,logistic_regression,coarse,0.9901713414755975,0.960745422011818,0.9492479218935307,0.9902757353491539,0.9646573349903079,0.9554110608135129,0.9476451555862502,0.7397339254979978,0.8660351131573013,0.5508958107965395,5.0,5,5,105,700706
15,8,400,logistic_regression,fine,0.7418988848390052,0.49275123028424916,0.4825654156971728,0.7417983696944924,0.4975375579340043,0.4884747468710954,0.4444340415649751,0.7397339254979978,0.8660351131573013,0.5508958107965395,36.4,34,5,105,700706
15,8,400,xgboost,coarse,0.9904153810585324,0.9499433990335332,0.9271334731086778,0.9905803844290563,0.9533734997448973,0.9324168894419305,0.9385639015802241,0.7850867553581673,0.8891917580269043,0.44928686210764573,5.0,5,5,105,700706
15,8,400,xgboost,fine,0.7879681349952762,0.49788703270151413,0.4671485090545004,0.7866958950844327,0.5002785434865643,0.46940009417645484,0.44843345998371836,0.7850867553581673,0.8891917580269043,0.44928686210764573,36.4,34,5,105,700706
16,8,400,logistic_regression,coarse,0.99123170059911,0.9801608704264175,0.9798344540651807,0.991523660225845,0.9819348329114718,0.9820302974890318,0.9716492089735463,0.7427708625300768,0.8680423744052427,0.5436231457986659,5.0,5,5,105,700706
16,8,400,logistic_regression,fine,0.7448530482113754,0.5037444997827388,0.49358905352039567,0.7455785788849096,0.5081955485209285,0.49814628874670036,0.4463063277292957,0.7427708625300768,0.8680423744052427,0.5436231457986659,37.2,36,5,105,700706
16,8,400,xgboost,coarse,0.9902769492483295,0.9674579261338918,0.952624338710472,0.9904638064015441,0.9683041956302265,0.9541641982663135,0.9593500036273501,0.782971745639398,0.8880935799036971,0.4534655047908823,5.0,5,5,105,700706
16,8,400,xgboost,fine,0.7859102105590647,0.4970045079665862,0.4674786775760414,0.7845911740796248,0.49866229815675583,0.46870626563433165,0.4402057990959731,0.782971745639398,0.8880935799036971,0.4534655047908823,37.2,36,5,105,700706
17,8,400,logistic_regression,coarse,0.9902055926451322,0.9749480934748469,0.977113038055823,0.9902741724864786,0.9760576823429545,0.9781174764332287,0.9656758678264464,0.7433360068273998,0.8680737713106496,0.5404891637862385,5.0,5,5,105,700706
17,8,400,logistic_regression,fine,0.7459419499761669,0.5026445441098145,0.4909506657922035,0.7447940276815015,0.5046637494942323,0.4939790534960237,0.4525735275503881,0.7433360068273998,0.8680737713106496,0.5404891637862385,37.0,35,5,105,700706
17,8,400,xgboost,coarse,0.9906037624909734,0.9617085097687825,0.9466431197596877,0.9905020579388302,0.9631936895058091,0.9489208486550714,0.9545876448351042,0.7846728870596227,0.8891610746875295,0.4503229599860712,5.0,5,5,105,700706
17,8,400,xgboost,fine,0.7877183868840855,0.4968509889816873,0.464420344836154,0.7859154738015804,0.4982902990025995,0.4657689666532923,0.4500040417908982,0.7846728870596227,0.8891610746875295,0.4503229599860712,37.0,35,5,105,700706
18,8,400,logistic_regression,coarse,0.9914657502575973,0.9771806838431472,0.9764582340185303,0.9919024264795748,0.9790385396263679,0.9780101792997005,0.9707682831503803,0.7443478434607381,0.8688287241724775,0.5396985326228119,5.0,5,5,105,700706
18,8,400,logistic_regression,fine,0.7461916980873576,0.49925684147068533,0.4913695892166356,0.7454974097733199,0.5000957147331397,0.4920250741754488,0.45010227808826075,0.7443478434607381,0.8688287241724775,0.5396985326228119,37.0,36,5,105,700706
18,8,400,xgboost,coarse,0.9912488261838774,0.9617192298003874,0.9422594298237292,0.9912101030102278,0.9619419121688638,0.9423670058243585,0.957232081541127,0.7831986596375655,0.8887393571626331,0.45291463181419883,5.0,5,5,105,700706
18,8,400,xgboost,fine,0.7862298881413888,0.48558551147461504,0.45524965845753257,0.7839674548041463,0.4830821886868044,0.4537449072449555,0.4383935510160519,0.7831986596375655,0.8887393571626331,0.45291463181419883,37.0,36,5,105,700706
19,8,400,logistic_regression,coarse,0.9914971471630042,0.9781275275618754,0.9749075580074301,0.9919013396119367,0.9804927289927283,0.978321617428293,0.9704510169340536,0.7392287207473606,0.8663198260040588,0.551717838865373,5.0,5,5,105,700706
19,8,400,logistic_regression,fine,0.7411425048451133,0.5021108200755673,0.49522423142829297,0.7407901069439037,0.5069311179586979,0.5007162182248779,0.44621200042498455,0.7392287207473606,0.8663198260040588,0.551717838865373,36.0,35,5,105,700706
19,8,400,xgboost,coarse,0.9912873587496039,0.955193773748612,0.9337842479986629,0.9910701557615705,0.9566220095393387,0.9355115439145028,0.9434310790871994,0.7811578607861214,0.8876925557937281,0.45690203880086655,5.0,5,5,105,700706
19,8,400,xgboost,fine,0.7840977528378521,0.497891904507241,0.46630539433945134,0.781391600675681,0.49956454449349236,0.46831287360264806,0.4389670139510582,0.7811578607861214,0.8876925557937281,0.45690203880086655,36.0,35,5,105,700706
0,8,800,logistic_regression,coarse,0.9907008074713218,0.9794616807118455,0.9772195165932012,0.99126219223051,0.9803163766868405,0.9777831669298408,0.9744564357807698,0.7451912785105308,0.8691148641512988,0.5374779151313104,5.0,5,5,105,700706
0,8,800,logistic_regression,fine,0.7475289208312759,0.5250564938866938,0.522728939872102,0.7458231183242501,0.524117204476074,0.5238607983525928,0.4669394209500815,0.7451912785105308,0.8691148641512988,0.5374779151313104,37.6,37,5,105,700706
0,8,800,xgboost,coarse,0.9921807434216348,0.9746255971138791,0.9630566279714756,0.9926748872009293,0.9768347162292365,0.9665540767591653,0.9668922486810821,0.8029159162330564,0.8988991103258713,0.40837384009841504,5.0,5,5,105,700706
0,8,800,xgboost,fine,0.8056174772301079,0.5460824293503119,0.5124998175456146,0.8039322536101937,0.5454262168164072,0.5132255692400916,0.48660883048472936,0.8029159162330564,0.8988991103258713,0.40837384009841504,37.6,37,5,105,700706
1,8,800,logistic_regression,coarse,0.9909220129412336,0.9825618648293307,0.9826309437367439,0.991407775365552,0.9842111930997597,0.9846913515505495,0.9748991318388558,0.7467140284227621,0.8698933646921819,0.5336446384075489,5.0,5,5,105,700706
1,8,800,logistic_regression,fine,0.7488647164431302,0.5291957876157724,0.5237933497384486,0.7485617455389956,0.5329904599166961,0.5277029876268494,0.4657999362272395,0.7467140284227621,0.8698933646921819,0.5336446384075489,37.8,37,5,105,700706
1,8,800,xgboost,coarse,0.9921193767428851,0.977005721609582,0.9649176479710364,0.9924692807978975,0.978454407375194,0.9674522174956657,0.9692850975966147,0.8050880112343836,0.8997639523566232,0.40399254466209794,5.0,5,5,105,700706
1,8,800,xgboost,fine,0.8074085279703613,0.5545339372607199,0.5219258183805741,0.8054766705528985,0.5554944086964414,0.5234333180119405,0.49021333803794526,0.8050880112343836,0.8997639523566232,0.40399254466209794,37.8,37,5,105,700706
2,8,800,logistic_regression,coarse,0.9905809283779502,0.9806481584484403,0.9852102712396732,0.9909968035349636,0.9828208043560599,0.9871475663938758,0.9719114183732078,0.746746852460233,0.869887656163926,0.5322146520794742,5.0,5,5,105,700706
2,8,800,logistic_regression,fine,0.749194383949902,0.5346876090587998,0.5347551119339026,0.7482009973846506,0.5379823833100291,0.5387997014994538,0.4720403321301293,0.746746852460233,0.869887656163926,0.5322146520794742,38.2,38,5,105,700706
2,8,800,xgboost,coarse,0.9928472140954979,0.9796598329686799,0.9752612576682532,0.993287022658626,0.9820542753701446,0.9781921388827209,0.9709817445530808,0.8056003516453406,0.9003098303710829,0.4025597040698952,5.0,5,5,105,700706
2,8,800,xgboost,fine,0.8077724466466678,0.557017101393303,0.5272721328524614,0.8072929134330871,0.5627217948600562,0.5321612277164492,0.488465880806494,0.8056003516453406,0.9003098303710829,0.4025597040698952,38.2,38,5,105,700706
3,8,800,logistic_regression,coarse,0.9907436214332402,0.9813625657919507,0.9847932703156832,0.9913677582530058,0.9832252639542312,0.9861823084704376,0.9735381198278655,0.743303182789929,0.8681808062154456,0.5405405405405406,5.0,5,5,105,700706
3,8,800,logistic_regression,fine,0.7456179909976509,0.529418173331753,0.5302722939204325,0.7461771231171038,0.532510914221565,0.532976989406923,0.46901561850087004,0.743303182789929,0.8681808062154456,0.5405405405405406,38.2,37,5,105,700706
