outer_fold,seed,patient_budget,cell_cap,task,class_index,class_name,training_patient_count,training_cell_count,observed_in_training
0,12,8,400,fine,13,CD8.TEFF.prolif,5,15,True
0,12,8,400,fine,14,CD8.TEM,8,84,True
0,12,8,400,fine,15,CD8.TEMRA,8,107,True
0,12,8,400,fine,16,CD8.TREG,0,0,False
0,12,8,400,fine,17,CD8.mitohi,4,18,True
0,12,8,400,fine,18,DN,7,18,True
0,12,8,400,fine,19,DP,8,19,True
0,12,8,400,fine,20,GDT.VD2,7,23,True
0,12,8,400,fine,21,GDT.VD2neg,5,6,True
0,12,8,400,fine,22,HSC,5,9,True
0,12,8,400,fine,23,MAIT,4,19,True
0,12,8,400,fine,24,Mast,0,0,False
0,12,8,400,fine,25,NK.CD16hi,8,224,True
0,12,8,400,fine,26,NK.CD16int,4,4,True
0,12,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,7,23,True
0,12,8,400,fine,28,NK.cyc,6,17,True
0,12,8,400,fine,29,NK.mitohi,7,52,True
0,12,8,400,fine,30,PB,5,19,True
0,12,8,400,fine,31,PLT,2,5,True
0,12,8,400,fine,32,RET,1,3,True
0,12,8,400,fine,33,cDC,6,28,True
0,12,8,400,fine,34,cMono,8,904,True
0,12,8,400,fine,35,cMono.cyc,6,29,True
0,12,8,400,fine,36,iNKT,1,4,True
0,12,8,400,fine,37,ncMono,8,130,True
0,12,8,400,fine,38,pDC,3,5,True
0,13,8,400,coarse,0,B,8,250,True
0,13,8,400,coarse,1,Myeloid,8,1099,True
0,13,8,400,coarse,2,NK,8,255,True
0,13,8,400,coarse,3,Other,7,16,True
0,13,8,400,coarse,4,T,8,1580,True
0,13,8,400,fine,0,B.INT,8,59,True
0,13,8,400,fine,1,B.MEM,7,64,True
0,13,8,400,fine,2,B.NAIVE,8,111,True
0,13,8,400,fine,3,CD4.NAIVE,8,503,True
0,13,8,400,fine,4,CD4.TCM,8,452,True
0,13,8,400,fine,5,CD4.TEFF,8,35,True
0,13,8,400,fine,6,CD4.TEFF.prolif,5,7,True
0,13,8,400,fine,7,CD4.TEM/TEMRA,6,28,True
0,13,8,400,fine,8,CD4.TREG,8,60,True
0,13,8,400,fine,9,CD8.NAIVE,8,139,True
0,13,8,400,fine,10,CD8.TCM,7,23,True
0,13,8,400,fine,11,CD8.TCM.CCL5,7,33,True
0,13,8,400,fine,12,CD8.TEFF,1,1,True
0,13,8,400,fine,13,CD8.TEFF.prolif,5,9,True
0,13,8,400,fine,14,CD8.TEM,8,55,True
0,13,8,400,fine,15,CD8.TEMRA,8,100,True
0,13,8,400,fine,16,CD8.TREG,0,0,False
0,13,8,400,fine,17,CD8.mitohi,7,20,True
0,13,8,400,fine,18,DN,4,7,True
0,13,8,400,fine,19,DP,7,24,True
0,13,8,400,fine,20,GDT.VD2,5,43,True
0,13,8,400,fine,21,GDT.VD2neg,3,5,True
0,13,8,400,fine,22,HSC,6,8,True
0,13,8,400,fine,23,MAIT,6,35,True
0,13,8,400,fine,24,Mast,0,0,False
0,13,8,400,fine,25,NK.CD16hi,8,180,True
0,13,8,400,fine,26,NK.CD16int,3,5,True
0,13,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,7,24,True
0,13,8,400,fine,28,NK.cyc,6,17,True
0,13,8,400,fine,29,NK.mitohi,6,29,True
0,13,8,400,fine,30,PB,6,16,True
0,13,8,400,fine,31,PLT,3,8,True
0,13,8,400,fine,32,RET,0,0,False
0,13,8,400,fine,33,cDC,8,33,True
0,13,8,400,fine,34,cMono,8,879,True
0,13,8,400,fine,35,cMono.cyc,6,20,True
0,13,8,400,fine,36,iNKT,1,1,True
0,13,8,400,fine,37,ncMono,8,155,True
0,13,8,400,fine,38,pDC,5,12,True
0,14,8,400,coarse,0,B,8,262,True
0,14,8,400,coarse,1,Myeloid,8,1248,True
0,14,8,400,coarse,2,NK,8,184,True
0,14,8,400,coarse,3,Other,6,32,True
0,14,8,400,coarse,4,T,8,1474,True
0,14,8,400,fine,0,B.INT,8,51,True
0,14,8,400,fine,1,B.MEM,8,56,True
0,14,8,400,fine,2,B.NAIVE,8,112,True
0,14,8,400,fine,3,CD4.NAIVE,8,425,True
0,14,8,400,fine,4,CD4.TCM,8,442,True
0,14,8,400,fine,5,CD4.TEFF,8,48,True
0,14,8,400,fine,6,CD4.TEFF.prolif,6,22,True
0,14,8,400,fine,7,CD4.TEM/TEMRA,7,32,True
0,14,8,400,fine,8,CD4.TREG,8,63,True
0,14,8,400,fine,9,CD8.NAIVE,7,66,True
0,14,8,400,fine,10,CD8.TCM,8,28,True
0,14,8,400,fine,11,CD8.TCM.CCL5,8,32,True
0,14,8,400,fine,12,CD8.TEFF,5,8,True
0,14,8,400,fine,13,CD8.TEFF.prolif,7,25,True
0,14,8,400,fine,14,CD8.TEM,8,44,True
0,14,8,400,fine,15,CD8.TEMRA,8,126,True
0,14,8,400,fine,16,CD8.TREG,0,0,False
0,14,8,400,fine,17,CD8.mitohi,8,26,True
0,14,8,400,fine,18,DN,7,20,True
0,14,8,400,fine,19,DP,7,25,True
0,14,8,400,fine,20,GDT.VD2,5,18,True
0,14,8,400,fine,21,GDT.VD2neg,5,10,True
0,14,8,400,fine,22,HSC,6,14,True
0,14,8,400,fine,23,MAIT,4,12,True
0,14,8,400,fine,24,Mast,0,0,False
0,14,8,400,fine,25,NK.CD16hi,8,121,True
0,14,8,400,fine,26,NK.CD16int,3,7,True
0,14,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,8,26,True
0,14,8,400,fine,28,NK.cyc,6,17,True
0,14,8,400,fine,29,NK.mitohi,6,13,True
0,14,8,400,fine,30,PB,6,43,True
0,14,8,400,fine,31,PLT,3,13,True
0,14,8,400,fine,32,RET,2,5,True
0,14,8,400,fine,33,cDC,8,41,True
0,14,8,400,fine,34,cMono,8,989,True
0,14,8,400,fine,35,cMono.cyc,6,85,True
0,14,8,400,fine,36,iNKT,2,2,True
0,14,8,400,fine,37,ncMono,8,116,True
0,14,8,400,fine,38,pDC,5,17,True
0,15,8,400,coarse,0,B,8,190,True
0,15,8,400,coarse,1,Myeloid,8,1271,True
0,15,8,400,coarse,2,NK,8,292,True
0,15,8,400,coarse,3,Other,5,13,True
0,15,8,400,coarse,4,T,8,1434,True
0,15,8,400,fine,0,B.INT,8,39,True
0,15,8,400,fine,1,B.MEM,7,35,True
0,15,8,400,fine,2,B.NAIVE,6,86,True
0,15,8,400,fine,3,CD4.NAIVE,8,461,True
0,15,8,400,fine,4,CD4.TCM,8,321,True
0,15,8,400,fine,5,CD4.TEFF,6,29,True
0,15,8,400,fine,6,CD4.TEFF.prolif,8,17,True
0,15,8,400,fine,7,CD4.TEM/TEMRA,7,19,True
0,15,8,400,fine,8,CD4.TREG,8,42,True
0,15,8,400,fine,9,CD8.NAIVE,7,117,True
0,15,8,400,fine,10,CD8.TCM,5,27,True
0,15,8,400,fine,11,CD8.TCM.CCL5,7,24,True
0,15,8,400,fine,12,CD8.TEFF,4,11,True
0,15,8,400,fine,13,CD8.TEFF.prolif,7,36,True
0,15,8,400,fine,14,CD8.TEM,7,44,True
0,15,8,400,fine,15,CD8.TEMRA,7,145,True
0,15,8,400,fine,16,CD8.TREG,0,0,False
0,15,8,400,fine,17,CD8.mitohi,8,44,True
0,15,8,400,fine,18,DN,7,17,True
0,15,8,400,fine,19,DP,6,24,True
0,15,8,400,fine,20,GDT.VD2,6,24,True
0,15,8,400,fine,21,GDT.VD2neg,5,7,True
0,15,8,400,fine,22,HSC,4,10,True
0,15,8,400,fine,23,MAIT,5,21,True
0,15,8,400,fine,24,Mast,0,0,False
0,15,8,400,fine,25,NK.CD16hi,8,184,True
0,15,8,400,fine,26,NK.CD16int,6,31,True
0,15,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,7,32,True
0,15,8,400,fine,28,NK.cyc,6,21,True
0,15,8,400,fine,29,NK.mitohi,8,24,True
0,15,8,400,fine,30,PB,7,30,True
0,15,8,400,fine,31,PLT,3,3,True
0,15,8,400,fine,32,RET,0,0,False
0,15,8,400,fine,33,cDC,8,30,True
0,15,8,400,fine,34,cMono,8,1004,True
0,15,8,400,fine,35,cMono.cyc,5,35,True
0,15,8,400,fine,36,iNKT,2,4,True
0,15,8,400,fine,37,ncMono,8,188,True
0,15,8,400,fine,38,pDC,6,14,True
0,16,8,400,coarse,0,B,8,202,True
0,16,8,400,coarse,1,Myeloid,8,1483,True
0,16,8,400,coarse,2,NK,8,263,True
0,16,8,400,coarse,3,Other,6,38,True
0,16,8,400,coarse,4,T,8,1214,True
0,16,8,400,fine,0,B.INT,8,50,True
0,16,8,400,fine,1,B.MEM,7,21,True
0,16,8,400,fine,2,B.NAIVE,8,81,True
0,16,8,400,fine,3,CD4.NAIVE,8,278,True
0,16,8,400,fine,4,CD4.TCM,8,328,True
0,16,8,400,fine,5,CD4.TEFF,8,36,True
0,16,8,400,fine,6,CD4.TEFF.prolif,7,22,True
0,16,8,400,fine,7,CD4.TEM/TEMRA,7,33,True
0,16,8,400,fine,8,CD4.TREG,8,46,True
0,16,8,400,fine,9,CD8.NAIVE,7,74,True
0,16,8,400,fine,10,CD8.TCM,7,22,True
0,16,8,400,fine,11,CD8.TCM.CCL5,7,31,True
0,16,8,400,fine,12,CD8.TEFF,3,5,True
0,16,8,400,fine,13,CD8.TEFF.prolif,5,21,True
0,16,8,400,fine,14,CD8.TEM,8,59,True
0,16,8,400,fine,15,CD8.TEMRA,8,133,True
0,16,8,400,fine,16,CD8.TREG,1,1,True
0,16,8,400,fine,17,CD8.mitohi,7,21,True
0,16,8,400,fine,18,DN,6,18,True
0,16,8,400,fine,19,DP,8,19,True
0,16,8,400,fine,20,GDT.VD2,6,41,True
0,16,8,400,fine,21,GDT.VD2neg,4,6,True
0,16,8,400,fine,22,HSC,6,20,True
0,16,8,400,fine,23,MAIT,5,17,True
0,16,8,400,fine,24,Mast,0,0,False
0,16,8,400,fine,25,NK.CD16hi,8,183,True
0,16,8,400,fine,26,NK.CD16int,6,10,True
0,16,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,8,28,True
0,16,8,400,fine,28,NK.cyc,6,13,True
0,16,8,400,fine,29,NK.mitohi,8,29,True
0,16,8,400,fine,30,PB,6,50,True
0,16,8,400,fine,31,PLT,4,11,True
0,16,8,400,fine,32,RET,1,7,True
0,16,8,400,fine,33,cDC,8,28,True
0,16,8,400,fine,34,cMono,8,1188,True
0,16,8,400,fine,35,cMono.cyc,8,102,True
0,16,8,400,fine,36,iNKT,2,3,True
0,16,8,400,fine,37,ncMono,8,152,True
0,16,8,400,fine,38,pDC,4,13,True
0,17,8,400,coarse,0,B,8,192,True
0,17,8,400,coarse,1,Myeloid,8,1082,True
0,17,8,400,coarse,2,NK,8,314,True
0,17,8,400,coarse,3,Other,6,23,True
0,17,8,400,coarse,4,T,8,1589,True
0,17,8,400,fine,0,B.INT,7,42,True
0,17,8,400,fine,1,B.MEM,7,28,True
0,17,8,400,fine,2,B.NAIVE,8,62,True
0,17,8,400,fine,3,CD4.NAIVE,8,538,True
0,17,8,400,fine,4,CD4.TCM,8,409,True
0,17,8,400,fine,5,CD4.TEFF,8,25,True
0,17,8,400,fine,6,CD4.TEFF.prolif,8,30,True
0,17,8,400,fine,7,CD4.TEM/TEMRA,5,36,True
0,17,8,400,fine,8,CD4.TREG,8,72,True
0,17,8,400,fine,9,CD8.NAIVE,7,63,True
0,17,8,400,fine,10,CD8.TCM,6,13,True
0,17,8,400,fine,11,CD8.TCM.CCL5,6,18,True
0,17,8,400,fine,12,CD8.TEFF,5,6,True
0,17,8,400,fine,13,CD8.TEFF.prolif,4,7,True
0,17,8,400,fine,14,CD8.TEM,8,48,True
0,17,8,400,fine,15,CD8.TEMRA,8,194,True
0,17,8,400,fine,16,CD8.TREG,1,1,True
0,17,8,400,fine,17,CD8.mitohi,7,38,True
0,17,8,400,fine,18,DN,2,6,True
0,17,8,400,fine,19,DP,7,27,True
0,17,8,400,fine,20,GDT.VD2,7,22,True
0,17,8,400,fine,21,GDT.VD2neg,6,7,True
0,17,8,400,fine,22,HSC,5,11,True
0,17,8,400,fine,23,MAIT,4,27,True
0,17,8,400,fine,24,Mast,0,0,False
0,17,8,400,fine,25,NK.CD16hi,8,230,True
0,17,8,400,fine,26,NK.CD16int,4,11,True
0,17,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,8,23,True
0,17,8,400,fine,28,NK.cyc,7,21,True
0,17,8,400,fine,29,NK.mitohi,8,29,True
0,17,8,400,fine,30,PB,6,60,True
0,17,8,400,fine,31,PLT,6,12,True
0,17,8,400,fine,32,RET,0,0,False
0,17,8,400,fine,33,cDC,8,29,True
0,17,8,400,fine,34,cMono,8,873,True
0,17,8,400,fine,35,cMono.cyc,7,86,True
0,17,8,400,fine,36,iNKT,2,2,True
0,17,8,400,fine,37,ncMono,7,79,True
0,17,8,400,fine,38,pDC,4,15,True
0,18,8,400,coarse,0,B,8,142,True
0,18,8,400,coarse,1,Myeloid,8,1170,True
0,18,8,400,coarse,2,NK,8,306,True
0,18,8,400,coarse,3,Other,5,17,True
0,18,8,400,coarse,4,T,8,1565,True
0,18,8,400,fine,0,B.INT,7,38,True
0,18,8,400,fine,1,B.MEM,8,31,True
0,18,8,400,fine,2,B.NAIVE,8,54,True
0,18,8,400,fine,3,CD4.NAIVE,8,513,True
0,18,8,400,fine,4,CD4.TCM,8,450,True
0,18,8,400,fine,5,CD4.TEFF,8,54,True
0,18,8,400,fine,6,CD4.TEFF.prolif,6,22,True
0,18,8,400,fine,7,CD4.TEM/TEMRA,6,27,True
0,18,8,400,fine,8,CD4.TREG,8,56,True
0,18,8,400,fine,9,CD8.NAIVE,8,69,True
0,18,8,400,fine,10,CD8.TCM,6,16,True
0,18,8,400,fine,11,CD8.TCM.CCL5,6,29,True
0,18,8,400,fine,12,CD8.TEFF,4,9,True
0,18,8,400,fine,13,CD8.TEFF.prolif,4,11,True
0,18,8,400,fine,14,CD8.TEM,8,101,True
0,18,8,400,fine,15,CD8.TEMRA,8,103,True
0,18,8,400,fine,16,CD8.TREG,0,0,False
0,18,8,400,fine,17,CD8.mitohi,7,41,True
0,18,8,400,fine,18,DN,6,13,True
0,18,8,400,fine,19,DP,7,15,True
0,18,8,400,fine,20,GDT.VD2,2,3,True
0,18,8,400,fine,21,GDT.VD2neg,4,11,True
0,18,8,400,fine,22,HSC,4,13,True
0,18,8,400,fine,23,MAIT,5,20,True
0,18,8,400,fine,24,Mast,0,0,False
0,18,8,400,fine,25,NK.CD16hi,8,207,True
0,18,8,400,fine,26,NK.CD16int,4,24,True
0,18,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,7,26,True
0,18,8,400,fine,28,NK.cyc,5,18,True
0,18,8,400,fine,29,NK.mitohi,8,31,True
0,18,8,400,fine,30,PB,5,19,True
0,18,8,400,fine,31,PLT,3,4,True
0,18,8,400,fine,32,RET,0,0,False
0,18,8,400,fine,33,cDC,8,43,True
0,18,8,400,fine,34,cMono,8,965,True
0,18,8,400,fine,35,cMono.cyc,8,25,True
0,18,8,400,fine,36,iNKT,2,2,True
0,18,8,400,fine,37,ncMono,8,124,True
0,18,8,400,fine,38,pDC,5,13,True
0,19,8,400,coarse,0,B,8,129,True
0,19,8,400,coarse,1,Myeloid,8,1325,True
0,19,8,400,coarse,2,NK,8,371,True
0,19,8,400,coarse,3,Other,4,9,True
0,19,8,400,coarse,4,T,8,1366,True
0,19,8,400,fine,0,B.INT,7,24,True
0,19,8,400,fine,1,B.MEM,5,16,True
0,19,8,400,fine,2,B.NAIVE,8,64,True
0,19,8,400,fine,3,CD4.NAIVE,8,393,True
0,19,8,400,fine,4,CD4.TCM,8,434,True
0,19,8,400,fine,5,CD4.TEFF,8,40,True
0,19,8,400,fine,6,CD4.TEFF.prolif,6,17,True
0,19,8,400,fine,7,CD4.TEM/TEMRA,7,16,True
0,19,8,400,fine,8,CD4.TREG,8,48,True
0,19,8,400,fine,9,CD8.NAIVE,7,76,True
0,19,8,400,fine,10,CD8.TCM,7,34,True
0,19,8,400,fine,11,CD8.TCM.CCL5,8,28,True
0,19,8,400,fine,12,CD8.TEFF,2,5,True
0,19,8,400,fine,13,CD8.TEFF.prolif,5,15,True
0,19,8,400,fine,14,CD8.TEM,8,52,True
0,19,8,400,fine,15,CD8.TEMRA,8,90,True
0,19,8,400,fine,16,CD8.TREG,0,0,False
0,19,8,400,fine,17,CD8.mitohi,7,27,True
0,19,8,400,fine,18,DN,5,12,True
0,19,8,400,fine,19,DP,6,15,True
0,19,8,400,fine,20,GDT.VD2,6,18,True
0,19,8,400,fine,21,GDT.VD2neg,5,11,True
0,19,8,400,fine,22,HSC,3,4,True
0,19,8,400,fine,23,MAIT,3,35,True
0,19,8,400,fine,24,Mast,0,0,False
0,19,8,400,fine,25,NK.CD16hi,8,283,True
0,19,8,400,fine,26,NK.CD16int,5,7,True
0,19,8,400,fine,27,NK.CD56hi.CD16int.XCL1/2,8,28,True
0,19,8,400,fine,28,NK.cyc,6,16,True
0,19,8,400,fine,29,NK.mitohi,6,37,True
0,19,8,400,fine,30,PB,7,25,True
0,19,8,400,fine,31,PLT,3,5,True
0,19,8,400,fine,32,RET,0,0,False
0,19,8,400,fine,33,cDC,6,33,True
0,19,8,400,fine,34,cMono,8,1078,True
0,19,8,400,fine,35,cMono.cyc,6,51,True
0,19,8,400,fine,36,iNKT,0,0,False
0,19,8,400,fine,37,ncMono,8,150,True
0,19,8,400,fine,38,pDC,5,13,True
0,0,8,800,coarse,0,B,8,486,True
0,0,8,800,coarse,1,Myeloid,8,1943,True
0,0,8,800,coarse,2,NK,8,499,True
0,0,8,800,coarse,3,Other,7,32,True
0,0,8,800,coarse,4,T,8,3440,True
0,0,8,800,fine,0,B.INT,8,95,True
0,0,8,800,fine,1,B.MEM,8,85,True
0,0,8,800,fine,2,B.NAIVE,8,242,True
0,0,8,800,fine,3,CD4.NAIVE,8,1164,True
0,0,8,800,fine,4,CD4.TCM,8,831,True
0,0,8,800,fine,5,CD4.TEFF,8,73,True
0,0,8,800,fine,6,CD4.TEFF.prolif,8,42,True
0,0,8,800,fine,7,CD4.TEM/TEMRA,8,36,True
0,0,8,800,fine,8,CD4.TREG,8,124,True
0,0,8,800,fine,9,CD8.NAIVE,8,215,True
0,0,8,800,fine,10,CD8.TCM,7,63,True
0,0,8,800,fine,11,CD8.TCM.CCL5,8,74,True
0,0,8,800,fine,12,CD8.TEFF,4,26,True
0,0,8,800,fine,13,CD8.TEFF.prolif,8,36,True
0,0,8,800,fine,14,CD8.TEM,8,172,True
0,0,8,800,fine,15,CD8.TEMRA,8,297,True
0,0,8,800,fine,16,CD8.TREG,0,0,False
0,0,8,800,fine,17,CD8.mitohi,8,75,True
0,0,8,800,fine,18,DN,8,34,True
0,0,8,800,fine,19,DP,8,55,True
0,0,8,800,fine,20,GDT.VD2,6,37,True
0,0,8,800,fine,21,GDT.VD2neg,7,21,True
0,0,8,800,fine,22,HSC,6,15,True
0,0,8,800,fine,23,MAIT,6,63,True
0,0,8,800,fine,24,Mast,1,1,True
0,0,8,800,fine,25,NK.CD16hi,8,347,True
0,0,8,800,fine,26,NK.CD16int,7,11,True
0,0,8,800,fine,27,NK.CD56hi.CD16int.XCL1/2,8,62,True
0,0,8,800,fine,28,NK.cyc,8,23,True
0,0,8,800,fine,29,NK.mitohi,8,56,True
0,0,8,800,fine,30,PB,8,64,True
0,0,8,800,fine,31,PLT,4,10,True
0,0,8,800,fine,32,RET,1,6,True
0,0,8,800,fine,33,cDC,8,54,True
0,0,8,800,fine,34,cMono,8,1522,True
0,0,8,800,fine,35,cMono.cyc,7,89,True
0,0,8,800,fine,36,iNKT,2,2,True
0,0,8,800,fine,37,ncMono,8,256,True
0,0,8,800,fine,38,pDC,7,22,True
0,1,8,800,coarse,0,B,8,416,True
0,1,8,800,coarse,1,Myeloid,8,2010,True
0,1,8,800,coarse,2,NK,8,688,True
0,1,8,800,coarse,3,Other,7,28,True
0,1,8,800,coarse,4,T,8,3258,True
0,1,8,800,fine,0,B.INT,8,91,True
0,1,8,800,fine,1,B.MEM,8,71,True
0,1,8,800,fine,2,B.NAIVE,8,137,True
0,1,8,800,fine,3,CD4.NAIVE,8,1006,True
0,1,8,800,fine,4,CD4.TCM,8,743,True
0,1,8,800,fine,5,CD4.TEFF,8,73,True
0,1,8,800,fine,6,CD4.TEFF.prolif,8,36,True
0,1,8,800,fine,7,CD4.TEM/TEMRA,8,111,True
0,1,8,800,fine,8,CD4.TREG,8,96,True
0,1,8,800,fine,9,CD8.NAIVE,8,223,True
0,1,8,800,fine,10,CD8.TCM,6,31,True
0,1,8,800,fine,11,CD8.TCM.CCL5,8,54,True
0,1,8,800,fine,12,CD8.TEFF,8,14,True
0,1,8,800,fine,13,CD8.TEFF.prolif,8,38,True
0,1,8,800,fine,14,CD8.TEM,8,132,True
0,1,8,800,fine,15,CD8.TEMRA,8,393,True
0,1,8,800,fine,16,CD8.TREG,1,1,True
0,1,8,800,fine,17,CD8.mitohi,8,91,True
0,1,8,800,fine,18,DN,8,38,True
0,1,8,800,fine,19,DP,8,51,True
0,1,8,800,fine,20,GDT.VD2,8,32,True
0,1,8,800,fine,21,GDT.VD2neg,5,23,True
0,1,8,800,fine,22,HSC,5,17,True
0,1,8,800,fine,23,MAIT,7,63,True
0,1,8,800,fine,24,Mast,1,1,True
0,1,8,800,fine,25,NK.CD16hi,8,461,True
0,1,8,800,fine,26,NK.CD16int,6,64,True
0,1,8,800,fine,27,NK.CD56hi.CD16int.XCL1/2,8,61,True
0,1,8,800,fine,28,NK.cyc,8,38,True
0,1,8,800,fine,29,NK.mitohi,8,64,True
0,1,8,800,fine,30,PB,7,117,True
0,1,8,800,fine,31,PLT,5,9,True
0,1,8,800,fine,32,RET,1,1,True
0,1,8,800,fine,33,cDC,8,45,True
0,1,8,800,fine,34,cMono,8,1589,True
0,1,8,800,fine,35,cMono.cyc,7,177,True
0,1,8,800,fine,36,iNKT,4,9,True
0,1,8,800,fine,37,ncMono,8,183,True
0,1,8,800,fine,38,pDC,4,16,True
0,2,8,800,coarse,0,B,8,384,True
0,2,8,800,coarse,1,Myeloid,8,2475,True
0,2,8,800,coarse,2,NK,8,857,True
0,2,8,800,coarse,3,Other,6,27,True
0,2,8,800,coarse,4,T,8,2657,True
0,2,8,800,fine,0,B.INT,8,78,True
0,2,8,800,fine,1,B.MEM,7,54,True
0,2,8,800,fine,2,B.NAIVE,8,197,True
0,2,8,800,fine,3,CD4.NAIVE,8,712,True
0,2,8,800,fine,4,CD4.TCM,8,686,True
0,2,8,800,fine,5,CD4.TEFF,8,66,True
0,2,8,800,fine,6,CD4.TEFF.prolif,7,36,True
0,2,8,800,fine,7,CD4.TEM/TEMRA,6,109,True
0,2,8,800,fine,8,CD4.TREG,8,105,True
0,2,8,800,fine,9,CD8.NAIVE,8,182,True
0,2,8,800,fine,10,CD8.TCM,7,35,True
0,2,8,800,fine,11,CD8.TCM.CCL5,7,59,True
0,2,8,800,fine,12,CD8.TEFF,6,21,True
0,2,8,800,fine,13,CD8.TEFF.prolif,6,35,True
0,2,8,800,fine,14,CD8.TEM,8,124,True
0,2,8,800,fine,15,CD8.TEMRA,8,275,True
0,2,8,800,fine,16,CD8.TREG,1,1,True
0,2,8,800,fine,17,CD8.mitohi,6,49,True
0,2,8,800,fine,18,DN,7,30,True
0,2,8,800,fine,19,DP,7,39,True
0,2,8,800,fine,20,GDT.VD2,6,27,True
0,2,8,800,fine,21,GDT.VD2neg,7,18,True
0,2,8,800,fine,22,HSC,5,13,True
0,2,8,800,fine,23,MAIT,7,46,True
0,2,8,800,fine,24,Mast,0,0,False
0,2,8,800,fine,25,NK.CD16hi,8,551,True
0,2,8,800,fine,26,NK.CD16int,6,67,True
0,2,8,800,fine,27,NK.CD56hi.CD16int.XCL1/2,8,73,True
0,2,8,800,fine,28,NK.cyc,7,59,True
0,2,8,800,fine,29,NK.mitohi,8,107,True
0,2,8,800,fine,30,PB,8,55,True
0,2,8,800,fine,31,PLT,4,10,True
0,2,8,800,fine,32,RET,1,4,True
0,2,8,800,fine,33,cDC,8,63,True
0,2,8,800,fine,34,cMono,8,1992,True
0,2,8,800,fine,35,cMono.cyc,4,45,True
0,2,8,800,fine,36,iNKT,2,2,True
0,2,8,800,fine,37,ncMono,8,355,True
0,2,8,800,fine,38,pDC,5,20,True
0,3,8,800,coarse,0,B,8,391,True
0,3,8,800,coarse,1,Myeloid,8,2134,True
0,3,8,800,coarse,2,NK,8,417,True
0,3,8,800,coarse,3,Other,7,52,True
0,3,8,800,coarse,4,T,8,3406,True
0,3,8,800,fine,0,B.INT,8,87,True
0,3,8,800,fine,1,B.MEM,7,53,True
0,3,8,800,fine,2,B.NAIVE,7,193,True
0,3,8,800,fine,3,CD4.NAIVE,8,1010,True
0,3,8,800,fine,4,CD4.TCM,8,1113,True
0,3,8,800,fine,5,CD4.TEFF,8,91,True
0,3,8,800,fine,6,CD4.TEFF.prolif,8,39,True
0,3,8,800,fine,7,CD4.TEM/TEMRA,6,111,True
0,3,8,800,fine,8,CD4.TREG,8,136,True
0,3,8,800,fine,9,CD8.NAIVE,8,253,True
0,3,8,800,fine,10,CD8.TCM,8,41,True
0,3,8,800,fine,11,CD8.TCM.CCL5,8,50,True
0,3,8,800,fine,12,CD8.TEFF,8,21,True
0,3,8,800,fine,13,CD8.TEFF.prolif,7,25,True
0,3,8,800,fine,14,CD8.TEM,8,103,True
0,3,8,800,fine,15,CD8.TEMRA,8,197,True
0,3,8,800,fine,16,CD8.TREG,1,2,True
0,3,8,800,fine,17,CD8.mitohi,8,48,True
0,3,8,800,fine,18,DN,8,29,True
0,3,8,800,fine,19,DP,8,50,True
0,3,8,800,fine,20,GDT.VD2,7,34,True
0,3,8,800,fine,21,GDT.VD2neg,7,26,True
0,3,8,800,fine,22,HSC,5,33,True
0,3,8,800,fine,23,MAIT,8,25,True
0,3,8,800,fine,24,Mast,0,0,False
0,3,8,800,fine,25,NK.CD16hi,8,290,True
0,3,8,800,fine,26,NK.CD16int,5,17,True
0,3,8,800,fine,27,NK.CD56hi.CD16int.XCL1/2,8,38,True
0,3,8,800,fine,28,NK.cyc,7,31,True
0,3,8,800,fine,29,NK.mitohi,8,41,True
0,3,8,800,fine,30,PB,8,58,True
0,3,8,800,fine,31,PLT,4,8,True
0,3,8,800,fine,32,RET,2,11,True
0,3,8,800,fine,33,cDC,8,54,True
0,3,8,800,fine,34,cMono,8,1705,True
0,3,8,800,fine,35,cMono.cyc,6,66,True
0,3,8,800,fine,36,iNKT,1,2,True
0,3,8,800,fine,37,ncMono,8,287,True
0,3,8,800,fine,38,pDC,6,22,True
0,4,8,800,coarse,0,B,8,377,True
0,4,8,800,coarse,1,Myeloid,8,2309,True
0,4,8,800,coarse,2,NK,8,550,True
0,4,8,800,coarse,3,Other,6,27,True
0,4,8,800,coarse,4,T,8,3137,True
0,4,8,800,fine,0,B.INT,8,71,True
0,4,8,800,fine,1,B.MEM,6,78,True
0,4,8,800,fine,2,B.NAIVE,8,157,True
0,4,8,800,fine,3,CD4.NAIVE,8,1048,True
0,4,8,800,fine,4,CD4.TCM,8,932,True
0,4,8,800,fine,5,CD4.TEFF,8,92,True
0,4,8,800,fine,6,CD4.TEFF.prolif,7,63,True
0,4,8,800,fine,7,CD4.TEM/TEMRA,7,57,True
0,4,8,800,fine,8,CD4.TREG,8,123,True
0,4,8,800,fine,9,CD8.NAIVE,8,169,True
0,4,8,800,fine,10,CD8.TCM,8,22,True
0,4,8,800,fine,11,CD8.TCM.CCL5,7,33,True
0,4,8,800,fine,12,CD8.TEFF,4,5,True
0,4,8,800,fine,13,CD8.TEFF.prolif,7,41,True
