scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold3_seed17_P32_C100_logistic_regression,3,17,32,100,logistic_regression,fine,0.7528282433249192,0.5094744776174378,0.2178674079477787,0.22742639854550362,0.5181637304396749,39,38,3200,140635,1823.19140625
outer_fold,fold3_seed17_P32_C100_xgboost,3,17,32,100,xgboost,coarse,0.9927685142389875,0.9468054324037094,15.640770459547639,2.3204126926138997,0.9636070424240687,5,5,3200,140635,2060.015625
outer_fold,fold3_seed17_P32_C100_xgboost,3,17,32,100,xgboost,fine,0.7945746080278736,0.4841726879035781,124.44563336111605,19.39327525254339,0.5187257874490301,39,38,3200,140635,2060.015625
outer_fold,fold3_seed18_P32_C100_logistic_regression,3,18,32,100,logistic_regression,coarse,0.9912823976961638,0.9856867867598712,0.0478908009827137,0.05106162838637829,0.9781423625013449,5,5,3200,140635,1826.96875
outer_fold,fold3_seed18_P32_C100_logistic_regression,3,18,32,100,logistic_regression,fine,0.7506950616845024,0.5190316430880413,0.2772409524768591,0.08670944534242153,0.52319825681696,39,38,3200,140635,1826.96875
outer_fold,fold3_seed18_P32_C100_xgboost,3,18,32,100,xgboost,coarse,0.9932449248053472,0.9731689741352861,16.261859947815537,2.384804669767618,0.9787862333772569,5,5,3200,140635,2051.2421875
outer_fold,fold3_seed18_P32_C100_xgboost,3,18,32,100,xgboost,fine,0.7972197532619902,0.5024114766249949,125.31459680013359,19.35285102855414,0.5248918487583202,39,38,3200,140635,2051.2421875
outer_fold,fold3_seed19_P32_C100_logistic_regression,3,19,32,100,logistic_regression,coarse,0.9925978597077542,0.986559046416021,0.01874244026839733,0.033751355484128,0.9836371765707381,5,5,3200,140635,1824.53125
outer_fold,fold3_seed19_P32_C100_logistic_regression,3,19,32,100,logistic_regression,fine,0.7468624453372205,0.5128227505005539,0.17825904581695795,0.0661646667867899,0.5173806299880734,39,37,3200,140635,1824.53125
outer_fold,fold3_seed19_P32_C100_xgboost,3,19,32,100,xgboost,coarse,0.9929107263483485,0.9682009388310597,15.323625057004392,2.298816667869687,0.9753610593483307,5,5,3200,140635,2048.40234375
outer_fold,fold3_seed19_P32_C100_xgboost,3,19,32,100,xgboost,fine,0.7933373626764318,0.4922134718771079,121.79125606268644,19.047402054071426,0.5197401022766673,39,37,3200,140635,2048.40234375
outer_fold,fold3_seed00_P32_C200_logistic_regression,3,0,32,200,logistic_regression,coarse,0.9937639990045153,0.985799901728661,0.027966294437646866,0.03590663522481918,0.9861202480136105,5,5,6400,140635,1827.16796875
outer_fold,fold3_seed00_P32_C200_logistic_regression,3,0,32,200,logistic_regression,fine,0.7486756497315746,0.5363514380826333,0.5312388315796852,0.0751670403406024,0.5429408170176658,39,39,6400,140635,1827.16796875
outer_fold,fold3_seed00_P32_C200_xgboost,3,0,32,200,xgboost,coarse,0.9937782202154514,0.9707593998052808,19.442721188999712,1.1813465375453234,0.9791601235744605,5,5,6400,140635,1866.57421875
outer_fold,fold3_seed00_P32_C200_xgboost,3,0,32,200,xgboost,fine,0.8113414157215487,0.5360970719360016,178.70391042809933,12.453144916333258,0.576074868337324,39,39,6400,140635,1866.57421875
outer_fold,fold3_seed01_P32_C200_logistic_regression,3,1,32,200,logistic_regression,coarse,0.9922209976179471,0.9578594341564349,0.03407917730510235,0.038097038865089417,0.9696004037063239,5,5,6400,140635,1823.31640625
outer_fold,fold3_seed01_P32_C200_logistic_regression,3,1,32,200,logistic_regression,fine,0.7354570341664592,0.5142869720786809,0.5779298627749085,0.06733248103410006,0.5070380552507137,39,36,6400,140635,1823.31640625
outer_fold,fold3_seed01_P32_C200_xgboost,3,1,32,200,xgboost,coarse,0.9932946990436236,0.9454706361267785,19.383476580493152,1.1730270739644766,0.9624210691108768,5,5,6400,140635,1923.75390625
outer_fold,fold3_seed01_P32_C200_xgboost,3,1,32,200,xgboost,fine,0.8130621822448182,0.5186293134920924,168.04946889635175,11.835789469070733,0.5480892540963619,39,36,6400,140635,1923.75390625
outer_fold,fold3_seed02_P32_C200_logistic_regression,3,2,32,200,logistic_regression,coarse,0.9901304796103388,0.9862349833956007,0.04395892843604088,0.03500195033848286,0.9821530061682834,5,5,6400,140635,1821.90625
outer_fold,fold3_seed02_P32_C200_logistic_regression,3,2,32,200,logistic_regression,fine,0.7476019483058982,0.5361720124656925,0.6757726548239589,0.07119938358664513,0.5340771960833874,39,38,6400,140635,1821.90625
outer_fold,fold3_seed02_P32_C200_xgboost,3,2,32,200,xgboost,coarse,0.9932449248053472,0.9751087086134589,19.976519246585667,1.2274157516658306,0.9785994614364727,5,5,6400,140635,1867.6875
outer_fold,fold3_seed02_P32_C200_xgboost,3,2,32,200,xgboost,fine,0.8079994311515626,0.5104311871250501,172.00435836147517,13.255325866863132,0.5392259074766412,39,38,6400,140635,1867.6875
outer_fold,fold3_seed03_P32_C200_logistic_regression,3,3,32,200,logistic_regression,coarse,0.9927898460553917,0.98594477825437,0.043952684849500656,0.04194140527397394,0.9853344533441903,5,5,6400,140635,1818.30859375
outer_fold,fold3_seed03_P32_C200_logistic_regression,3,3,32,200,logistic_regression,fine,0.7481565755324066,0.5281806532044343,0.5867382744327188,0.5832295417785645,0.5244431097581742,39,39,6400,140635,1818.30859375
outer_fold,fold3_seed03_P32_C200_xgboost,3,3,32,200,xgboost,coarse,0.9935222384186013,0.9738710378420127,19.48349608015269,1.1770622301846743,0.9782151084463659,5,5,6400,140635,1916.546875
outer_fold,fold3_seed03_P32_C200_xgboost,3,3,32,200,xgboost,fine,0.8080847584171792,0.5239394691304472,179.8208457781002,11.830508940853179,0.5520560450974595,39,39,6400,140635,1916.546875
outer_fold,fold3_seed04_P32_C200_logistic_regression,3,4,32,200,logistic_regression,coarse,0.9898247235752125,0.9844293661441565,0.07225028239190578,0.048947122879326344,0.9739938196745854,5,5,6400,140635,1817.375
outer_fold,fold3_seed04_P32_C200_logistic_regression,3,4,32,200,logistic_regression,fine,0.7532691008639386,0.549267670242519,0.9166628774255514,19.978278232738376,0.5491366661562452,39,38,6400,140635,1817.375
outer_fold,fold3_seed04_P32_C200_xgboost,3,4,32,200,xgboost,coarse,0.9933871369147083,0.9722335372378351,21.214475706219673,2.2758251409977674,0.9760824698687335,5,5,6400,140635,1834.72265625
outer_fold,fold3_seed04_P32_C200_xgboost,3,4,32,200,xgboost,fine,0.8091086856045793,0.5319439279831136,224.58747110515833,23.688374998047948,0.5562010788674454,39,38,6400,140635,1834.72265625
outer_fold,fold3_seed05_P32_C200_logistic_regression,3,5,32,200,logistic_regression,coarse,0.9910761901375902,0.984941863941961,0.05106693226844072,0.0371337840333581,0.9799604054283078,5,5,6400,140635,1828.9921875
outer_fold,fold3_seed05_P32_C200_logistic_regression,3,5,32,200,logistic_regression,fine,0.746549578696626,0.5328710758797884,0.7143749175593257,0.08017159253358841,0.5317627869345076,39,39,6400,140635,1828.9921875
outer_fold,fold3_seed05_P32_C200_xgboost,3,5,32,200,xgboost,coarse,0.9938066626373235,0.9789537227697528,36.322781674563885,2.564445120282471,0.9800674698696273,5,5,6400,140635,1830.34765625
outer_fold,fold3_seed05_P32_C200_xgboost,3,5,32,200,xgboost,fine,0.8116045081238668,0.5426803591740644,302.2286027278751,30.82350859697908,0.5748449810114885,39,39,6400,140635,1830.34765625
outer_fold,fold3_seed06_P32_C200_logistic_regression,3,6,32,200,logistic_regression,coarse,0.9910335265047819,0.9845371445998368,0.07209178619086742,0.05012438725680113,0.9817629635290801,5,5,6400,140635,1825.7734375
outer_fold,fold3_seed06_P32_C200_logistic_regression,3,6,32,200,logistic_regression,fine,0.7497920147900594,0.5316515001580725,0.7924342453479767,11.173224326223135,0.5337703742877883,39,38,6400,140635,1825.7734375
outer_fold,fold3_seed06_P32_C200_xgboost,3,6,32,200,xgboost,coarse,0.9933089202545596,0.9724618941202905,21.378362546674907,2.3314207773655653,0.9792846898720597,5,5,6400,140635,1829.125
outer_fold,fold3_seed06_P32_C200_xgboost,3,6,32,200,xgboost,fine,0.80895936288975,0.5051474672092187,216.48050478007644,20.633475475013256,0.5341377332388318,39,38,6400,140635,1829.125
outer_fold,fold3_seed07_P32_C200_logistic_regression,3,7,32,200,logistic_regression,coarse,0.9900024887119138,0.9826071983580682,0.05208669230341911,0.036268419586122036,0.9771718583436616,5,5,6400,140635,1817.95703125
outer_fold,fold3_seed07_P32_C200_logistic_regression,3,7,32,200,logistic_regression,fine,0.7518114267429872,0.5512512204660691,0.6246568290516734,0.07977059297263622,0.5484850520680294,39,39,6400,140635,1817.95703125
outer_fold,fold3_seed07_P32_C200_xgboost,3,7,32,200,xgboost,coarse,0.9932733672272194,0.967392317832253,24.11897815298289,2.4680945156142116,0.9755182761845639,5,5,6400,140635,1829.4375
outer_fold,fold3_seed07_P32_C200_xgboost,3,7,32,200,xgboost,fine,0.8111209869520389,0.5319867015574841,220.78467384632677,24.105154410004616,0.5591276903218044,39,39,6400,140635,1829.4375
outer_fold,fold3_seed08_P32_C200_logistic_regression,3,8,32,200,logistic_regression,coarse,0.9913606143563124,0.9846647706626795,0.04782591760158539,0.036480375565588474,0.9833197182236997,5,5,6400,140635,1824.23828125
outer_fold,fold3_seed08_P32_C200_logistic_regression,3,8,32,200,logistic_regression,fine,0.7406264443417357,0.5192902951881315,0.7495833709836006,0.07171579822897911,0.5190345933384625,39,38,6400,140635,1824.23828125
outer_fold,fold3_seed08_P32_C200_xgboost,3,8,32,200,xgboost,coarse,0.9933942475201764,0.9643021394418586,22.824457312002778,2.3612741073593497,0.9750433152682788,5,5,6400,140635,1846.80859375
outer_fold,fold3_seed08_P32_C200_xgboost,3,8,32,200,xgboost,fine,0.8035766345504319,0.5128753165911378,223.65722519904375,24.846769935451448,0.5451674584141872,39,38,6400,140635,1846.80859375
outer_fold,fold3_seed09_P32_C200_logistic_regression,3,9,32,200,logistic_regression,coarse,0.9885732570128346,0.9827231000327892,0.058876252733170986,0.03764426056295633,0.9768199784357787,5,5,6400,140635,1825.7734375
outer_fold,fold3_seed09_P32_C200_logistic_regression,3,9,32,200,logistic_regression,fine,0.7401998080136524,0.5340902345253442,0.5425638286396861,0.07095552049577236,0.527171181266445,39,37,6400,140635,1825.7734375
outer_fold,fold3_seed09_P32_C200_xgboost,3,9,32,200,xgboost,coarse,0.9932093717780069,0.9710050109455421,36.5289320377633,2.7337757144123316,0.9781181973996166,5,5,6400,140635,1864.86328125
outer_fold,fold3_seed09_P32_C200_xgboost,3,9,32,200,xgboost,fine,0.8113271945106125,0.5337660540233431,301.073628959246,27.003385302610695,0.5620025649764592,39,37,6400,140635,1864.86328125
outer_fold,fold3_seed10_P32_C200_logistic_regression,3,10,32,200,logistic_regression,coarse,0.9894051978525972,0.9816891005770356,0.047350700944662094,0.039757536724209785,0.9791856868883853,5,5,6400,140635,1824.078125
outer_fold,fold3_seed10_P32_C200_logistic_regression,3,10,32,200,logistic_regression,fine,0.7450990151811426,0.5441969697873882,0.7330387206748128,0.07722083292901516,0.5416487345512143,39,38,6400,140635,1824.078125
outer_fold,fold3_seed10_P32_C200_xgboost,3,10,32,200,xgboost,coarse,0.9928893945319444,0.9737463422578279,23.486733455210924,2.4349609604105353,0.9783351475602121,5,5,6400,140635,1853.00390625
outer_fold,fold3_seed10_P32_C200_xgboost,3,10,32,200,xgboost,fine,0.810111280975575,0.5380373328269114,226.61562034115195,24.220112709328532,0.5602224940601455,39,38,6400,140635,1853.00390625
outer_fold,fold3_seed11_P32_C200_logistic_regression,3,11,32,200,logistic_regression,coarse,0.9914886052547375,0.9846741642525915,0.043654308654367924,0.03887674305588007,0.9836128852518907,5,5,6400,140635,1822.5859375
outer_fold,fold3_seed11_P32_C200_logistic_regression,3,11,32,200,logistic_regression,fine,0.7579905428947274,0.536379414201865,0.5559285804629326,0.2734671328216791,0.5373152558515979,39,39,6400,140635,1822.5859375
outer_fold,fold3_seed11_P32_C200_xgboost,3,11,32,200,xgboost,coarse,0.9938706580865361,0.9776670773543445,24.0538291586563,1.8899364285171032,0.9821709730837084,5,5,6400,140635,1852.6171875
outer_fold,fold3_seed11_P32_C200_xgboost,3,11,32,200,xgboost,fine,0.8093717780068973,0.5242095578052329,285.876370947808,29.508729556575418,0.5513397918484559,39,39,6400,140635,1852.6171875
outer_fold,fold3_seed12_P32_C200_logistic_regression,3,12,32,200,logistic_regression,coarse,0.9906495538095069,0.9608001438461992,0.04539329186081886,0.03724908083677292,0.9707562956406577,5,5,6400,140635,1828.08203125
outer_fold,fold3_seed12_P32_C200_logistic_regression,3,12,32,200,logistic_regression,fine,0.746933551391901,0.5122561490164174,0.5745302783325315,0.6025746166706085,0.508835844723383,39,37,6400,140635,1828.08203125
outer_fold,fold3_seed12_P32_C200_xgboost,3,12,32,200,xgboost,coarse,0.9926760763679028,0.939293498494631,23.36816302035004,2.336416870355606,0.9583933620257838,5,5,6400,140635,1850.41015625
outer_fold,fold3_seed12_P32_C200_xgboost,3,12,32,200,xgboost,fine,0.8081132008390515,0.506507485819636,296.3710080906749,27.967465134337544,0.5365955510328313,39,37,6400,140635,1850.41015625
outer_fold,fold3_seed13_P32_C200_logistic_regression,3,13,32,200,logistic_regression,coarse,0.9900593735556583,0.9836321631603633,0.04454922303557396,0.0371481915935874,0.9817372715437495,5,5,6400,140635,1827.50390625
outer_fold,fold3_seed13_P32_C200_logistic_regression,3,13,32,200,logistic_regression,fine,0.737590215806876,0.5347740855629208,0.5192989567294717,0.8369623553007841,0.5279609263764922,39,39,6400,140635,1827.50390625
