model,task,metric,total_training_cells,patient_budget,cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
xgboost,coarse,macro_f1,3200,32,100,20,0.9683764923029339,0.004899385106214166,0.9591970911201737,0.9759706990106733,1.0,0.9650819128739282,0.9716493821231101
xgboost,coarse,patient_balanced_macro_f1,3200,32,100,20,0.9693190259457714,0.00491621018151595,0.9606775010147438,0.9777394233641368,1.0,0.9653902589335333,0.9729291743760077
xgboost,coarse,mean_patient_macro_f1,3200,32,100,20,0.9597750606784269,0.005541569737100229,0.9484484186156623,0.9672183200001304,1.0,0.954791185835778,0.9650838052027141
xgboost,coarse,macro_f1,6400,8,800,20,0.9741705722735349,0.00402186173014091,0.9655248503589964,0.9792513887968686,1.0,0.970760735566548,0.9773180863507114
xgboost,coarse,patient_balanced_macro_f1,6400,8,800,20,0.9754352794384429,0.0038309366451020877,0.9676477707470859,0.9815008269027242,1.0,0.9716951471686575,0.9788018659777779
xgboost,coarse,mean_patient_macro_f1,6400,8,800,20,0.9670563443763014,0.0037770735180600343,0.9587068950419138,0.9714658752997954,1.0,0.961583594512084,0.9718369105173336
xgboost,coarse,macro_f1,6400,16,400,20,0.977053073260557,0.0023523185822944613,0.973401481373829,0.9807021223662818,1.0,0.97391546856849,0.9799000599287935
xgboost,coarse,patient_balanced_macro_f1,6400,16,400,20,0.9780387489995576,0.0024932596416449354,0.9743851562743224,0.9820807720880972,1.0,0.9745231433698076,0.9811953721492178
xgboost,coarse,mean_patient_macro_f1,6400,16,400,20,0.9692075021788586,0.0023676848975378285,0.9653248375051002,0.9728383481317531,1.0,0.9636075599799319,0.9737745583348056
xgboost,coarse,macro_f1,6400,32,200,20,0.9792908952149526,0.0021029628680879304,0.9759338158137206,0.9817512103270482,1.0,0.9763290742075443,0.9817540762402361
xgboost,coarse,patient_balanced_macro_f1,6400,32,200,20,0.98046710385857,0.0025854043336304253,0.9759693239295419,0.9838514999286552,1.0,0.9774732657549103,0.9833393858448025
xgboost,coarse,mean_patient_macro_f1,6400,32,200,20,0.9710405129553289,0.002073369982172577,0.9665780180255864,0.9734343334459198,1.0,0.9655562640304199,0.975365547905478
xgboost,coarse,macro_f1,12800,8,1600,20,0.980464225007097,0.0019976254188767985,0.9764251148614823,0.9836678282265893,1.0,0.9775741766860514,0.9830187425925346
xgboost,coarse,patient_balanced_macro_f1,12800,8,1600,20,0.9814628534017732,0.002388753471012529,0.9767244431386165,0.9854436027127379,1.0,0.9783860982181544,0.9843033972505651
xgboost,coarse,mean_patient_macro_f1,12800,8,1600,20,0.9741852462724312,0.0017713739428402498,0.970657385950366,0.9769578225653951,1.0,0.9685397995997611,0.9782033914087049
xgboost,coarse,macro_f1,12800,16,800,20,0.982726645587177,0.0015804437595361648,0.979554677160436,0.9846332649012239,1.0,0.9799433528958682,0.9849588205361862
xgboost,coarse,patient_balanced_macro_f1,12800,16,800,20,0.9838228904635603,0.0016621850413629136,0.9806680405250306,0.9862903942879632,1.0,0.9809264756053657,0.9863146602326375
xgboost,coarse,mean_patient_macro_f1,12800,16,800,20,0.9760990639535402,0.0015914354707586783,0.9727238855620034,0.9779656711751816,1.0,0.9705774557822796,0.9803748046824883
xgboost,coarse,macro_f1,12800,32,400,20,0.984206226836719,0.0012836237105546644,0.981735303716562,0.9861198000210677,1.0,0.9817456618854375,0.986197913594543
xgboost,coarse,patient_balanced_macro_f1,12800,32,400,20,0.9853202574246926,0.0015736325794393194,0.9820643999511377,0.9874653316680282,1.0,0.983083620712609,0.9874755556043452
xgboost,coarse,mean_patient_macro_f1,12800,32,400,20,0.9771321451590296,0.0014487017112995513,0.9745320446268376,0.9797583953087239,1.0,0.9716599352592413,0.9810538257854713
xgboost,fine,macro_f1,3200,8,400,20,0.5029883816729758,0.008836343394130067,0.4872090297388086,0.5160229461021858,1.0,0.4988758342804486,0.510141130253664
xgboost,fine,patient_balanced_macro_f1,3200,8,400,20,0.5039419508852316,0.009421580046353286,0.4870767878735519,0.5194792077339475,1.0,0.5008945830583365,0.50999253468221
xgboost,fine,mean_patient_macro_f1,3200,8,400,20,0.44895191035300924,0.005288455764067832,0.4386659459101799,0.4558211818297354,1.0,0.4501725952126171,0.4615814250773139
xgboost,fine,macro_f1,3200,16,200,20,0.5141436035279217,0.005211960533340733,0.5055903881811706,0.5225098288881512,1.0,0.5091789622612467,0.5203764971606106
xgboost,fine,patient_balanced_macro_f1,3200,16,200,20,0.5154142437244067,0.005801861243213756,0.5057158018667498,0.5245297455673233,1.0,0.5115631398075434,0.5210995252127423
xgboost,fine,mean_patient_macro_f1,3200,16,200,20,0.45700016506755325,0.004514444642049798,0.44944378473060415,0.4656539312790125,1.0,0.4574668761548132,0.46890708256560376
xgboost,fine,macro_f1,3200,32,100,20,0.5189181192577899,0.005931928566242723,0.5098904423704618,0.5276189230063039,1.0,0.5130588561382659,0.5249791659197395
xgboost,fine,patient_balanced_macro_f1,3200,32,100,20,0.5202184427484846,0.0066056862425372745,0.5095253381957223,0.5301800649743916,1.0,0.51528326645167,0.5258058286464317
xgboost,fine,mean_patient_macro_f1,3200,32,100,20,0.46180739194068776,0.004936827548319255,0.45435970068315473,0.4700753504542989,1.0,0.460827702657689,0.47246366207300927
xgboost,fine,macro_f1,6400,8,800,20,0.5455466634625814,0.007567989919704552,0.5331629329425409,0.5559728862600898,1.0,0.5402742435393441,0.5517982704240356
xgboost,fine,patient_balanced_macro_f1,6400,8,800,20,0.5471390293776031,0.008341766778949301,0.5313657654129925,0.5597187109988884,1.0,0.5429751140066242,0.5528954975062618
xgboost,fine,mean_patient_macro_f1,6400,8,800,20,0.4866035753262783,0.004205523249775323,0.4789571585335298,0.4931016427581113,1.0,0.4857903281328047,0.49794191194572224
xgboost,fine,macro_f1,6400,16,400,20,0.5563043940195925,0.004825353936026929,0.5474812793662204,0.5627055115915398,1.0,0.550481242673341,0.5625304178037452
xgboost,fine,patient_balanced_macro_f1,6400,16,400,20,0.5583660854424786,0.005900361562721668,0.5467317790875833,0.566160636554529,1.0,0.5538016445917355,0.5634896436235826
xgboost,fine,mean_patient_macro_f1,6400,16,400,20,0.4951573852265768,0.0025197504936145423,0.49081226709730724,0.4995955856628738,1.0,0.49265716823796707,0.5053925626200823
xgboost,fine,macro_f1,6400,32,200,20,0.5629729186289409,0.004401270802239024,0.5548324101682988,0.5698102774563212,1.0,0.556656915752995,0.5684678722262386
xgboost,fine,patient_balanced_macro_f1,6400,32,200,20,0.5651167207001853,0.004967818777878633,0.5567766331839878,0.5722381425781778,1.0,0.5600917021915303,0.5700205165940272
xgboost,fine,mean_patient_macro_f1,6400,32,200,20,0.5006664020336737,0.0026830293623136803,0.49607484204260316,0.5050097036581356,1.0,0.4971929311896805,0.5096383458789374
xgboost,fine,macro_f1,12800,8,1600,20,0.5754687086338469,0.005715935299936665,0.5641014983788208,0.584123743565677,1.0,0.5693034050311119,0.5815712632140797
xgboost,fine,patient_balanced_macro_f1,12800,8,1600,20,0.5775986155397576,0.005830122597101592,0.5658961766798809,0.5869005773613185,1.0,0.5722467691775307,0.5829035017365628
xgboost,fine,mean_patient_macro_f1,12800,8,1600,20,0.5128621339668874,0.0032885306739725336,0.5065349244866153,0.5180660532876503,1.0,0.510352362441117,0.5228784459216473
xgboost,fine,macro_f1,12800,16,800,20,0.5852512706817377,0.004645322327944143,0.5745820780383366,0.5901527287028788,1.0,0.5788486869133338,0.5909506826134985
xgboost,fine,patient_balanced_macro_f1,12800,16,800,20,0.5874181783461039,0.005476098938748604,0.5745227670386148,0.5939435533353089,1.0,0.5820642746304147,0.5926612651477807
xgboost,fine,mean_patient_macro_f1,12800,16,800,20,0.5207907693971271,0.0024199156204815545,0.5169915621168081,0.5248198316153158,1.0,0.5170993528236065,0.5301180615220161
xgboost,fine,macro_f1,12800,32,400,20,0.5914698215650738,0.0041334112372243634,0.5828752260084806,0.5972058465797588,1.0,0.5848176726935017,0.5968664273686992
xgboost,fine,patient_balanced_macro_f1,12800,32,400,20,0.5943261666538783,0.004730495476224519,0.5845413211912881,0.6018601731199458,1.0,0.5888006801370212,0.5987181637234333
xgboost,fine,mean_patient_macro_f1,12800,32,400,20,0.5246971079133939,0.0024231765769464645,0.520849017537342,0.5282545867313498,1.0,0.5205037537272243,0.5335485649028677
